Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,64,1661.2,1690.1515,12.721228,2510.3,Continuing
2,34,1730.2,4375727.0,977551.4,2510.3,Continuing
3,169,1250.5,10443010.0,2494379.2,2510.3,Continuing
4,265,1680.6,3252.6777,276.8965,2510.3,Continuing
5,208,1153.4,1783.05,202.58226,2510.3,Continuing
6,296,1681.2,1931.2421,61.71569,2510.3,Continuing
7,71,2501.1,1875.4048,40.708206,2510.3,Continuing
8,31,2487.3,2455.3018,39.557465,2510.3,Continuing
9,191,2411.5,2486.4673,34.906635,2510.3,Continuing
10,47,1228.9,2477.1848,44.193085,2510.3,Continuing
11,172,1164.4,7341.0283,3225.2378,2510.3,Continuing
12,6,1605.4,3466.9836,95.888504,2510.3,Continuing
13,40,2157.3,2491.1255,70.54257,2510.3,Continuing
14,306,2510.3,2348.0203,58.925827,2510.3,Max Yield Strength reached
