Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,0,1167.2,1688.0999999999874,0.0,2510.3,Continuing
2,296,1681.2,1533.1322499999922,520.8999999999999,2510.3,Continuing
3,21,1860.3,1616.648499999993,520.8999999999999,2510.3,Continuing
4,77,1653.6,1703.2212499999948,693.0999999999999,2510.3,Continuing
5,291,1577.8,1684.2727499999937,693.0999999999999,2510.3,Continuing
6,146,1722.5,1679.4052499999943,693.0999999999999,2510.3,Continuing
7,285,1812.1,1688.9784999999986,693.0999999999999,2510.3,Continuing
8,46,1798.3,1653.143249999996,693.0999999999999,2510.3,Continuing
9,266,1667.4,1698.9514999999997,693.0999999999999,2510.3,Continuing
10,207,1019.0,1641.3069999999968,693.0999999999999,2510.3,Continuing
11,246,1564.0,1648.9854999999998,793.0999999999999,2510.3,Continuing
12,249,1460.7,1597.712249999997,841.3,2510.3,Continuing
13,305,1139.7,1544.3832499999976,841.3,2510.3,Continuing
14,228,1240.2,1524.8917500000025,779.3,2510.3,Continuing
15,169,1250.5,1436.360999999999,841.3,2510.3,Continuing
16,188,1681.2,1527.6252499999973,841.3,2510.3,Continuing
17,156,1550.3,1471.252250000002,669.0999999999999,2510.3,Continuing
18,41,1169.4,1475.2862499999997,662.2,2510.3,Continuing
19,174,1287.4,1403.3675000000014,669.0999999999997,2510.3,Continuing
20,205,1730.2,1292.9745000000023,779.3,2510.3,Continuing
21,34,1730.2,1549.6417499999995,795.5099999999977,2510.3,Continuing
22,280,1730.2,1647.7727499999985,664.6349999999995,2510.3,Continuing
23,185,1998.6,1687.5249999999962,560.8,2510.3,Continuing
24,115,1536.5,1526.2084999999993,979.5999999999999,2510.3,Continuing
25,273,2402.3,1438.8829999999996,979.5999999999999,2510.3,Continuing
26,264,1288.4,1693.0107499999979,1383.3000000000002,2510.3,Continuing
27,71,2501.1,1439.9737500000028,1383.3000000000002,2510.3,Continuing
28,206,2331.1,1904.4929999999981,1482.1,2510.3,Continuing
29,99,2411.5,2053.4827499999974,1331.6999999999998,2510.3,Continuing
30,191,2411.5,2158.035999999992,1331.6999999999998,2510.3,Continuing
31,31,2487.3,2177.7242499999975,1333.8999999999999,2510.3,Continuing
32,147,1736.3,1907.9977499999982,1482.1,2510.3,Continuing
33,106,2381.6,2005.273,1317.9,2510.3,Continuing
34,73,2381.6,2140.8789999999963,1317.9,2510.3,Continuing
35,159,2356.4,2282.3362499999935,1198.9,2510.3,Continuing
36,108,1164.4,2140.4525,1317.9,2510.3,Continuing
37,212,2249.6,2216.7899999999977,1250.6,2510.3,Continuing
38,306,2510.3,2132.0697499999965,1322.9,2510.3,Max Yield Strength reached
