Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,0,1167.2,1688.0999999999874,0.0,2510.3,Continuing
2,296,1681.2,1533.1322499999922,520.8999999999999,2510.3,Continuing
3,21,1860.3,1616.648499999993,520.8999999999999,2510.3,Continuing
4,77,1653.6,1703.2212499999948,693.0999999999999,2510.3,Continuing
5,291,1577.8,1684.2727499999937,693.0999999999999,2510.3,Continuing
6,146,1722.5,1679.4052499999943,693.0999999999999,2510.3,Continuing
7,285,1812.1,1688.9784999999986,693.0999999999999,2510.3,Continuing
8,46,1798.3,1653.143249999996,693.0999999999999,2510.3,Continuing
9,266,1667.4,1698.9514999999997,693.0999999999999,2510.3,Continuing
10,207,1019.0,1641.3069999999968,693.0999999999999,2510.3,Continuing
11,246,1564.0,1648.9854999999998,793.0999999999999,2510.3,Continuing
12,249,1460.7,1597.712249999997,841.3,2510.3,Continuing
13,305,1139.7,1544.3832499999976,841.3,2510.3,Continuing
14,119,1736.3,1704.7874999999988,248.0999999999999,2510.3,Continuing
15,188,1681.2,1691.783249999996,296.29999999999995,2510.3,Continuing
16,279,1805.2,1686.6432499999999,248.0999999999999,2510.3,Continuing
17,156,1550.3,1581.4755000000002,720.5999999999999,2510.3,Continuing
18,193,1784.5,1688.672499999996,296.29999999999995,2510.3,Continuing
19,158,1688.1,1707.2222499999978,248.0999999999999,2510.3,Continuing
20,33,1819.0,1693.8997499999941,241.20000000000005,2510.3,Continuing
21,142,1340.1,1695.292749999991,243.26499999999805,2510.3,Continuing
22,228,1240.2,1541.3809999999999,666.1899999999994,2510.3,Continuing
23,150,1846.5,1586.5809999999942,444.4000000000001,2510.3,Continuing
24,167,1731.7,1525.9764999999989,706.8,2510.3,Continuing
25,169,1250.5,1493.8074999999997,841.3,2510.3,Continuing
26,229,1311.4,1483.2627500000015,766.1899999999994,2510.3,Continuing
27,216,1371.1,1386.1747500000035,827.5,2510.3,Continuing
28,200,1133.4,1426.5992500000013,662.2,2510.3,Continuing
29,237,1350.4,1421.0297500000015,520.1999999999998,2510.3,Continuing
30,6,1605.4,1339.1192500000022,712.7,2510.3,Continuing
31,185,1998.6,1378.1490000000026,786.8899999999994,2510.3,Continuing
32,34,1730.2,1691.6889999999946,979.5999999999999,2510.3,Continuing
33,205,1730.2,1774.1507499999923,762.0499999999997,2510.3,Continuing
34,203,1688.1,1799.3994999999923,537.8999999999999,2510.3,Continuing
35,280,1730.2,1723.6419999999928,393.1999999999998,2510.3,Continuing
36,298,1040.4,1594.945,758.3999999999999,2510.3,Continuing
37,35,1357.3,1462.1752499999996,659.6349999999991,2510.3,Continuing
38,127,1737.2,1343.3905000000007,979.5999999999999,2510.3,Continuing
39,224,1792.2,1579.2117499999981,979.5999999999999,2510.3,Continuing
40,275,1392.4,1683.1742499999966,979.5999999999999,2510.3,Continuing
41,30,1194.0,1609.7814999999985,869.8499999999995,2510.3,Continuing
42,204,2005.5,1628.5327500000012,598.2,2510.3,Continuing
43,68,2006.0,1809.0109999999997,613.0999999999999,2510.3,Continuing
44,252,1730.2,1682.922999999998,811.5,2510.3,Continuing
45,124,1600.0,1640.9319999999989,965.5999999999999,2510.3,Continuing
46,19,1723.2,1718.2057499999992,613.5999999999999,2510.3,Continuing
47,260,1599.4,1613.2949999999994,965.125,2510.3,Continuing
48,192,1674.6,1661.4872499999983,598.2,2510.3,Continuing
49,209,1309.8,1518.4017500000032,979.5999999999999,2510.3,Continuing
50,64,1661.2,1546.6727500000022,965.0999999999999,2510.3,Continuing
51,45,1716.3,1539.2727500000044,718.2,2510.3,Continuing
52,80,1125.0,1501.5747499999995,858.8999999999999,2510.3,Continuing
53,79,1641.2,1646.0362500000035,344.79999999999995,2510.3,Continuing
54,8,1683.0,1529.397249999999,602.9449999999999,2510.3,Continuing
55,15,1136.9,1527.8752500000005,597.5,2510.3,Continuing
56,227,1874.6,1596.471000000003,344.79999999999995,2510.3,Continuing
57,194,1233.3,1397.3790000000047,958.1999999999998,2510.3,Continuing
58,166,1091.4,1361.9747500000012,958.1999999999998,2510.3,Continuing
59,71,2501.1,1340.7857500000016,986.5,2510.3,Continuing
60,212,2249.6,1473.956750000004,1460.6999999999998,2510.3,Continuing
61,31,2487.3,1893.3437499999961,1460.6999999999998,2510.3,Continuing
62,191,2411.5,2172.397249999999,1269.7649999999999,2510.3,Continuing
63,16,1328.3,2095.833999999996,1333.8999999999999,2510.3,Continuing
64,99,2411.5,1890.4004999999984,1460.6999999999998,2510.3,Continuing
65,206,2331.1,2221.1439999999966,1460.6999999999998,2510.3,Continuing
66,273,2402.3,1952.9459999999965,1482.1,2510.3,Continuing
67,106,2381.6,1907.8670000000025,1446.9,2510.3,Continuing
68,306,2510.3,1896.2827500000005,1446.9,2510.3,Max Yield Strength reached
