Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,0,1167.2,1688.1,0.00036621094,2510.3,Continuing
2,15,1136.9,1497.1024,251.01852,2510.3,Continuing
3,29,1254.0,1494.0725,255.13123,2510.3,Continuing
4,33,1819.0,1494.5028,222.43787,2510.3,Continuing
5,142,1340.1,1742.2734,157.61575,2510.3,Continuing
6,46,1798.3,1550.5668,243.4089,2510.3,Continuing
7,266,1667.4,1628.6445,200.61563,2510.3,Continuing
8,193,1784.5,1651.1715,126.29768,2510.3,Continuing
9,291,1577.8,1709.7172,97.55581,2510.3,Continuing
10,279,1805.2,1609.2747,165.2481,2510.3,Continuing
11,246,1564.0,1668.5409,163.50787,2510.3,Continuing
12,285,1812.1,1563.0503,174.50444,2510.3,Continuing
13,158,1688.1,1628.1488,196.43324,2510.3,Continuing
14,119,1736.3,1609.7054,171.78105,2510.3,Continuing
15,146,1722.5,1669.5552,127.42777,2510.3,Continuing
16,150,1846.5,1624.9332,115.79164,2510.3,Continuing
17,77,1653.6,1633.2695,126.16521,2510.3,Continuing
18,296,1681.2,1600.725,150.94882,2510.3,Continuing
19,21,1860.3,1526.5417,160.88312,2510.3,Continuing
20,205,1730.2,1421.4377,128.01108,2510.3,Continuing
21,280,1730.2,1614.9031,155.55815,2510.3,Continuing
22,34,1730.2,1656.434,155.51813,2510.3,Continuing
23,228,1240.2,1664.1351,129.40341,2510.3,Continuing
24,188,1681.2,1680.6238,97.93289,2510.3,Continuing
25,204,2005.5,1635.2787,108.169106,2510.3,Continuing
26,68,2006.0,1841.4008,185.89507,2510.3,Continuing
27,124,1600.0,1770.6799,157.29767,2510.3,Continuing
28,8,1683.0,1685.1531,95.56648,2510.3,Continuing
29,30,1194.0,1673.8971,97.96246,2510.3,Continuing
30,19,1723.2,1570.0034,206.18352,2510.3,Continuing
31,305,1139.7,1628.2911,60.075077,2510.3,Continuing
32,252,1730.2,1554.5474,201.86906,2510.3,Continuing
33,127,1737.2,1625.0491,177.20193,2510.3,Continuing
34,227,1874.6,1649.9755,143.96391,2510.3,Continuing
35,79,1641.2,1724.1062,114.61408,2510.3,Continuing
36,275,1392.4,1699.9343,109.23283,2510.3,Continuing
37,224,1792.2,1653.534,113.376274,2510.3,Continuing
38,192,1674.6,1673.7302,76.159546,2510.3,Continuing
39,203,1688.1,1676.4785,63.577103,2510.3,Continuing
40,260,1599.4,1654.4529,58.60381,2510.3,Continuing
41,196,1150.6,1597.6322,115.3232,2510.3,Continuing
42,64,1661.2,1563.3987,178.08409,2510.3,Continuing
43,222,1792.1,1536.3597,193.80476,2510.3,Continuing
44,82,1746.6,1669.2773,206.48503,2510.3,Continuing
45,121,1795.5,1740.1274,88.691895,2510.3,Continuing
46,186,1741.8,1736.4993,84.17944,2510.3,Continuing
47,219,1804.2,1731.5487,79.43255,2510.3,Continuing
48,35,1357.3,1671.7357,138.96371,2510.3,Continuing
49,278,1743.5,1647.3878,151.92921,2510.3,Continuing
50,216,1371.1,1711.6654,34.322544,2510.3,Continuing
51,189,1818.0,1690.6531,46.25362,2510.3,Continuing
52,108,1164.4,1684.8127,48.191895,2510.3,Continuing
53,299,1777.6,1635.1107,140.67648,2510.3,Continuing
54,117,1810.0,1620.4485,141.01787,2510.3,Continuing
55,223,1412.5,1563.7515,157.91922,2510.3,Continuing
56,276,1629.9,1575.573,158.1369,2510.3,Continuing
57,177,1503.4,1608.1097,117.89195,2510.3,Continuing
58,18,1592.9,1569.8228,105.46866,2510.3,Continuing
59,231,1547.3,1554.2266,111.94538,2510.3,Continuing
60,100,1047.3,1543.8019,116.34148,2510.3,Continuing
61,262,1309.1,1532.6918,158.93195,2510.3,Continuing
62,169,1250.5,1564.7181,100.876,2510.3,Continuing
63,45,1716.3,1521.7068,125.328384,2510.3,Continuing
64,12,1455.4,1547.3671,56.77959,2510.3,Continuing
65,185,1998.6,1583.8726,133.81674,2510.3,Continuing
66,71,2501.1,1517.6526,158.74883,2510.3,Continuing
67,289,1571.2,1774.26,397.21124,2510.3,Continuing
68,206,2331.1,1812.6705,387.08362,2510.3,Continuing
69,212,2249.6,2074.323,297.218,2510.3,Continuing
70,273,2402.3,2120.1375,275.01938,2510.3,Continuing
71,99,2411.5,2154.7915,155.14865,2510.3,Continuing
72,31,2487.3,2164.2073,127.18441,2510.3,Continuing
73,191,2411.5,2265.164,168.18102,2510.3,Continuing
74,73,2381.6,2291.4294,159.19199,2510.3,Continuing
75,292,2372.4,2307.1926,151.53595,2510.3,Continuing
76,106,2381.6,2260.4136,166.2628,2510.3,Continuing
77,306,2510.3,2239.6936,151.69017,2510.3,Max Yield Strength reached
