Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,0,1167.2,1295.9998,0.00012207031,2510.3,Continuing
2,1,1502.0,1257.3593,59.0233,2510.3,Continuing
3,2,1382.2,1442.7727,100.649315,2510.3,Continuing
4,9,1155.0,1462.0657,56.47424,2510.3,Continuing
5,4,1322.1,1439.7656,82.08347,2510.3,Continuing
6,170,1274.7,1422.6914,102.438675,2510.3,Continuing
7,263,1123.1,1411.6038,95.62281,2510.3,Continuing
8,113,1405.6,1417.3438,77.55411,2510.3,Continuing
9,225,1088.6,1365.7109,115.80058,2510.3,Continuing
10,156,1550.3,1365.401,126.39196,2510.3,Continuing
11,266,1667.4,1427.365,114.5611,2510.3,Continuing
12,285,1812.1,1579.1332,109.18754,2510.3,Continuing
13,46,1798.3,1612.0952,96.912346,2510.3,Continuing
14,119,1736.3,1708.673,122.1168,2510.3,Continuing
15,279,1805.2,1713.9855,103.64271,2510.3,Continuing
16,188,1681.2,1718.5017,78.218575,2510.3,Continuing
17,77,1653.6,1695.6873,74.41434,2510.3,Continuing
18,33,1819.0,1654.3145,81.48774,2510.3,Continuing
19,158,1688.1,1758.1597,63.749924,2510.3,Continuing
20,146,1722.5,1712.9915,77.51028,2510.3,Continuing
21,246,1564.0,1634.4116,128.794,2510.3,Continuing
22,142,1340.1,1672.9797,41.89637,2510.3,Continuing
23,193,1784.5,1562.5032,86.8337,2510.3,Continuing
24,21,1860.3,1584.2626,159.57411,2510.3,Continuing
25,150,1846.5,1627.6305,103.77543,2510.3,Continuing
26,291,1577.8,1656.4813,121.88118,2510.3,Continuing
27,215,1688.1,1580.9226,122.251724,2510.3,Continuing
28,8,1683.0,1514.4655,121.90287,2510.3,Continuing
29,296,1681.2,1518.5483,137.45992,2510.3,Continuing
30,34,1730.2,1529.4349,150.58171,2510.3,Continuing
31,205,1730.2,1595.6385,134.40689,2510.3,Continuing
32,280,1730.2,1661.5033,122.55476,2510.3,Continuing
33,203,1688.1,1673.744,70.73711,2510.3,Continuing
34,185,1998.6,1595.0359,99.61679,2510.3,Continuing
35,6,1605.4,1610.5555,144.02798,2510.3,Continuing
36,275,1392.4,1559.1307,143.05852,2510.3,Continuing
37,298,1040.4,1596.463,87.99118,2510.3,Continuing
38,115,1536.5,1519.0098,178.21948,2510.3,Continuing
