Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,0,1167.2,1296.0,0.0,2510.3,Continuing
2,7,1306.9,1264.7660000000017,128.79999999999995,2510.3,Continuing
3,286,1297.5,1290.0710000000054,139.70000000000005,2510.3,Continuing
4,55,1463.0,1284.1240000000041,139.70000000000005,2510.3,Continuing
5,65,1362.9,1401.1060000000016,295.79999999999995,2510.3,Continuing
6,283,1130.4,1386.7500000000034,295.79999999999995,2510.3,Continuing
7,132,1478.4,1386.5710000000024,295.79999999999995,2510.3,Continuing
8,148,1237.0,1362.3772500000061,348.0,2510.3,Continuing
9,27,1825.8,1371.7850000000046,311.20000000000005,2510.3,Continuing
10,187,1870.6,1682.7185000000045,529.8,2510.3,Continuing
11,306,2510.3,1686.8442499999976,703.3999999999999,2510.3,Max Yield Strength reached
