Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,0,1167.2,1235.9000000000087,0.0,2510.3,Continuing
2,11,1232.0,1218.5532500000083,68.70000000000005,2510.3,Continuing
3,200,1133.4,1225.4697500000045,68.70000000000005,2510.3,Continuing
4,244,1081.1,1222.5190000000032,102.5,2510.3,Continuing
5,6,1605.4,1200.321000000005,154.80000000000018,2510.3,Continuing
6,34,1730.2,1368.7737500000062,524.3000000000002,2510.3,Continuing
7,205,1730.2,1595.697500000002,563.0,2510.3,Continuing
8,203,1688.1,1596.769250000001,596.8,2510.3,Continuing
9,185,1998.6,1658.2129999999975,563.0,2510.3,Continuing
10,106,2381.6,1724.2007499999925,865.1999999999998,2510.3,Continuing
11,292,2372.4,1986.8739999999889,1248.1999999999998,2510.3,Continuing
12,306,2510.3,2248.143000000002,1145.8949999999998,2510.3,Max Yield Strength reached
