Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,0,1167.2,1295.9998,0.00012207031,2510.3,Continuing
2,1,1502.0,1257.3593,59.0233,2510.3,Continuing
3,2,1382.2,1442.7727,100.649315,2510.3,Continuing
4,9,1155.0,1462.0657,56.47424,2510.3,Continuing
5,4,1322.1,1439.7656,82.08347,2510.3,Continuing
6,98,1243.4,1431.0083,85.43858,2510.3,Continuing
7,170,1274.7,1420.5466,116.376495,2510.3,Continuing
8,225,1088.6,1408.8597,82.87477,2510.3,Continuing
9,156,1550.3,1360.0365,127.29582,2510.3,Continuing
10,20,1536.5,1442.5188,118.29293,2510.3,Continuing
11,113,1405.6,1498.6556,71.58345,2510.3,Continuing
12,183,1502.0,1451.0298,85.10938,2510.3,Continuing
13,237,1350.4,1460.4838,64.08299,2510.3,Continuing
14,172,1164.4,1452.1539,86.57912,2510.3,Continuing
15,266,1667.4,1447.0101,81.15207,2510.3,Continuing
16,285,1812.1,1582.651,111.74638,2510.3,Continuing
17,46,1798.3,1604.3702,116.201515,2510.3,Continuing
18,119,1736.3,1748.0602,100.954346,2510.3,Continuing
19,279,1805.2,1730.4235,66.007065,2510.3,Continuing
20,158,1688.1,1723.7358,88.910934,2510.3,Continuing
21,33,1819.0,1667.9181,88.93779,2510.3,Continuing
22,146,1722.5,1727.3805,62.55692,2510.3,Continuing
23,21,1860.3,1694.8497,68.0006,2510.3,Continuing
24,193,1784.5,1726.9155,89.714745,2510.3,Continuing
25,142,1340.1,1733.7305,59.918404,2510.3,Continuing
26,291,1577.8,1650.4408,99.00905,2510.3,Continuing
27,246,1564.0,1642.6129,102.078705,2510.3,Continuing
28,296,1681.2,1604.2823,101.33473,2510.3,Continuing
29,150,1846.5,1595.4543,80.89613,2510.3,Continuing
30,6,1605.4,1600.9507,96.30261,2510.3,Continuing
31,188,1681.2,1538.7977,173.64629,2510.3,Continuing
32,215,1688.1,1549.7782,120.67129,2510.3,Continuing
33,77,1653.6,1596.9227,169.37024,2510.3,Continuing
34,205,1730.2,1486.0538,140.29785,2510.3,Continuing
35,280,1730.2,1567.2855,153.36183,2510.3,Continuing
36,203,1688.1,1633.5715,118.92214,2510.3,Continuing
37,185,1998.6,1607.2352,91.37674,2510.3,Continuing
38,34,1730.2,1679.3899,158.30446,2510.3,Continuing
39,115,1536.5,1612.1432,146.10217,2510.3,Continuing
40,298,1040.4,1609.4375,77.93109,2510.3,Continuing
41,127,1737.2,1532.3462,150.02133,2510.3,Continuing
42,204,2005.5,1672.4214,135.68602,2510.3,Continuing
43,68,2006.0,1916.1547,165.43329,2510.3,Continuing
44,252,1730.2,1743.6089,128.84799,2510.3,Continuing
45,224,1792.2,1719.34,120.71883,2510.3,Continuing
46,19,1723.2,1742.375,41.4247,2510.3,Continuing
47,79,1641.2,1724.9878,85.56614,2510.3,Continuing
48,190,1243.6,1709.2101,82.65613,2510.3,Continuing
49,275,1392.4,1721.5145,42.88017,2510.3,Continuing
50,124,1600.0,1673.8921,82.36328,2510.3,Continuing
51,8,1683.0,1652.0309,74.96613,2510.3,Continuing
52,192,1674.6,1611.5562,101.20627,2510.3,Continuing
53,80,1125.0,1605.8195,108.39642,2510.3,Continuing
54,260,1599.4,1610.6813,92.02396,2510.3,Continuing
55,305,1139.7,1595.8627,68.66423,2510.3,Continuing
56,45,1716.3,1590.47,80.54266,2510.3,Continuing
57,227,1874.6,1564.1497,125.50536,2510.3,Continuing
58,207,1019.0,1587.1213,124.48038,2510.3,Continuing
59,64,1661.2,1589.9976,195.01941,2510.3,Continuing
60,196,1150.6,1588.2941,59.731327,2510.3,Continuing
61,216,1371.1,1588.88,99.846466,2510.3,Continuing
62,35,1357.3,1536.7435,101.807205,2510.3,Continuing
63,15,1136.9,1448.0692,168.58917,2510.3,Continuing
64,30,1194.0,1435.9852,185.27687,2510.3,Continuing
65,228,1240.2,1485.0475,88.75618,2510.3,Continuing
66,71,2501.1,1426.8906,240.79993,2510.3,Continuing
67,212,2249.6,1656.9297,413.2734,2510.3,Continuing
68,191,2411.5,1930.6512,357.64874,2510.3,Continuing
69,31,2487.3,2251.3877,148.8673,2510.3,Continuing
70,263,1123.1,2083.6064,122.53149,2510.3,Continuing
71,99,2411.5,1743.6726,281.46228,2510.3,Continuing
72,206,2331.1,2119.572,344.2906,2510.3,Continuing
73,273,2402.3,2036.3855,297.04086,2510.3,Continuing
74,292,2372.4,1908.8427,268.5232,2510.3,Continuing
75,106,2381.6,2028.5562,315.23892,2510.3,Continuing
76,306,2510.3,2014.7028,321.36584,2510.3,Max Yield Strength reached
