Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,191,2411.5,1683.954,13.687091,2510.3,Continuing
2,34,1730.2,4917382.5,834811.2,2510.3,Continuing
3,169,1250.5,20889.422,2428.489,2510.3,Continuing
4,265,1680.6,5267.904,327.70587,2510.3,Continuing
5,283,1130.4,3112.8198,272.9071,2510.3,Continuing
6,71,2501.1,2467.159,39.78316,2510.3,Continuing
7,31,2487.3,2405.2644,32.15391,2510.3,Continuing
8,118,1603.3,2517.2063,34.26066,2510.3,Continuing
9,6,1605.4,2726.1694,57.81485,2510.3,Continuing
10,296,1681.2,2532.7654,80.63245,2510.3,Continuing
11,289,1571.2,2411.9375,34.427704,2510.3,Continuing
12,306,2510.3,2581.131,37.33657,2510.3,Max Yield Strength reached
