Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,263,1123.1,1204.787,9.516341,2510.3,Continuing
2,34,1730.2,1010001.4,233695.27,2510.3,Continuing
3,169,1250.5,3322.2654,958.01337,2510.3,Continuing
4,205,1730.2,1714.4178,39.09355,2510.3,Continuing
5,185,1998.6,1701.4663,26.97504,2510.3,Continuing
6,184,1012.8,2001.6136,36.697147,2510.3,Continuing
7,26,1236.6,6062.6787,844.29553,2510.3,Continuing
8,291,1577.8,2184.877,45.35971,2510.3,Continuing
9,265,1680.6,2105.2324,67.89894,2510.3,Continuing
10,296,1681.2,2027.9154,61.848392,2510.3,Continuing
11,172,1164.4,2176.733,129.35304,2510.3,Continuing
12,115,1536.5,2192.4854,44.89959,2510.3,Continuing
13,132,1478.4,1653.9619,31.880987,2510.3,Continuing
14,204,2005.5,1558.9462,34.33385,2510.3,Continuing
15,68,2006.0,1986.2727,48.921097,2510.3,Continuing
16,19,1723.2,1833.2056,42.5524,2510.3,Continuing
17,108,1164.4,1763.957,37.266647,2510.3,Continuing
18,224,1792.2,1698.7582,42.43705,2510.3,Continuing
19,285,1812.1,1779.132,40.196346,2510.3,Continuing
20,6,1605.4,1686.9293,37.523586,2510.3,Continuing
21,64,1661.2,1705.5352,38.904472,2510.3,Continuing
22,272,1555.8,1659.5453,38.234688,2510.3,Continuing
23,21,1860.3,1652.253,37.026417,2510.3,Continuing
24,142,1340.1,1713.3617,39.13211,2510.3,Continuing
25,97,1420.0,1588.581,34.419434,2510.3,Continuing
26,252,1730.2,1642.7777,38.257114,2510.3,Continuing
27,192,1674.6,1656.2554,36.968452,2510.3,Continuing
28,124,1600.0,1695.396,41.811165,2510.3,Continuing
29,275,1392.4,1647.7584,37.198143,2510.3,Continuing
30,107,1309.1,1690.6947,56.92259,2510.3,Continuing
31,305,1139.7,1633.7667,45.324413,2510.3,Continuing
32,140,1521.3,1587.6069,36.526287,2510.3,Continuing
33,127,1737.2,1556.1091,37.83474,2510.3,Continuing
34,280,1730.2,1578.2483,38.64953,2510.3,Continuing
35,203,1688.1,1624.7773,38.754658,2510.3,Continuing
36,65,1362.9,1612.9031,43.71352,2510.3,Continuing
37,51,1462.7,1488.6521,33.82229,2510.3,Continuing
38,227,1874.6,1491.8143,39.352787,2510.3,Continuing
39,79,1641.2,1536.4221,40.566296,2510.3,Continuing
40,45,1716.3,1617.9302,42.482143,2510.3,Continuing
41,260,1599.4,1638.6018,39.479683,2510.3,Continuing
42,248,1155.0,1554.474,61.27027,2510.3,Continuing
43,42,1350.3,1451.0576,32.96178,2510.3,Continuing
44,55,1463.0,1441.9625,35.150032,2510.3,Continuing
45,136,1199.0,1421.2999,33.138287,2510.3,Continuing
46,75,1471.1,1460.3213,70.363,2510.3,Continuing
47,264,1288.4,1479.3033,38.984867,2510.3,Continuing
48,15,1136.9,1464.5363,37.835896,2510.3,Continuing
49,215,1688.1,1365.0847,34.256397,2510.3,Continuing
50,119,1736.3,1577.076,37.9717,2510.3,Continuing
51,158,1688.1,1712.0195,41.92575,2510.3,Continuing
52,46,1798.3,1663.3052,40.336815,2510.3,Continuing
53,266,1667.4,1718.5444,40.890846,2510.3,Continuing
54,33,1819.0,1716.7957,43.642292,2510.3,Continuing
55,150,1846.5,1708.6154,39.448704,2510.3,Continuing
56,146,1722.5,1670.0045,39.091045,2510.3,Continuing
57,188,1681.2,1596.8164,41.623734,2510.3,Continuing
58,193,1784.5,1589.5637,45.149967,2510.3,Continuing
59,279,1805.2,1546.6167,39.676483,2510.3,Continuing
60,77,1653.6,1549.8804,37.593273,2510.3,Continuing
61,246,1564.0,1563.536,39.123146,2510.3,Continuing
62,47,1228.9,1541.2717,44.179745,2510.3,Continuing
63,181,1801.8,1443.3657,126.143585,2510.3,Continuing
64,238,1188.5,1538.4725,45.926167,2510.3,Continuing
65,147,1736.3,1535.8541,64.26956,2510.3,Continuing
66,239,1144.8,1703.4386,62.46695,2510.3,Continuing
67,288,1768.0,1536.0997,45.844578,2510.3,Continuing
68,298,1040.4,1528.9712,31.151659,2510.3,Continuing
69,44,1474.4,1511.1093,40.746433,2510.3,Continuing
70,201,1586.7,1458.4425,37.240158,2510.3,Continuing
71,311,1376.7,1505.766,35.099842,2510.3,Continuing
72,123,1729.4,1484.7444,33.41393,2510.3,Continuing
73,225,1088.6,1555.0922,38.891357,2510.3,Continuing
74,207,1019.0,1474.0027,32.417213,2510.3,Continuing
75,93,1755.2,1467.5336,33.703583,2510.3,Continuing
76,157,1779.7,1472.6617,32.61918,2510.3,Continuing
77,111,1274.7,1537.0747,33.628716,2510.3,Continuing
78,40,2157.3,1490.3752,35.05789,2510.3,Continuing
79,289,1571.2,1762.9592,37.0265,2510.3,Continuing
80,98,1243.4,1454.7491,33.78191,2510.3,Continuing
81,235,1419.4,1421.2378,31.226334,2510.3,Continuing
82,86,1453.8,1425.9396,35.315777,2510.3,Continuing
83,80,1125.0,1420.4022,29.208881,2510.3,Continuing
84,71,2501.1,1418.6248,37.682693,2510.3,Continuing
85,99,2411.5,2181.0757,61.88077,2510.3,Continuing
86,273,2402.3,2239.0293,48.412186,2510.3,Continuing
87,206,2331.1,2280.1096,56.102352,2510.3,Continuing
88,31,2487.3,2300.8584,63.121365,2510.3,Continuing
89,191,2411.5,2345.706,79.95224,2510.3,Continuing
90,292,2372.4,2090.3699,41.03775,2510.3,Continuing
91,118,1603.3,2272.0686,46.57885,2510.3,Continuing
92,106,2381.6,2051.2583,41.062798,2510.3,Continuing
93,73,2381.6,2082.895,39.756607,2510.3,Continuing
94,306,2510.3,2005.7317,42.9156,2510.3,Max Yield Strength reached
