Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.110000,-0.052132,-178.502060,-0.010300,-0.005145,-0.130691,-0.231893,-0.011813,-1.306909,-178.502060,-0.130482,0.000000
0.120000,-0.053253,-178.457581,-0.010292,-0.005145,-0.130691,-0.236882,-0.012067,-1.306909,-178.457581,-0.130482,0.000000
0.130000,-0.058838,-178.457581,-0.010309,-0.005145,-0.130691,-0.261724,-0.013333,-1.306909,-178.457581,-0.130482,0.000000
0.140000,-0.052132,-178.457581,-0.010309,-0.005145,-0.130691,-0.231893,-0.011813,-1.306909,-178.457581,-0.130482,0.000000
0.150000,-0.052132,-178.413101,-0.010300,-0.005145,-0.130691,-0.231893,-0.011813,-1.306909,-178.413101,-0.130482,0.000000
0.160000,-0.049896,-178.457581,-0.010296,-0.005145,-0.130691,-0.221950,-0.011307,-1.306909,-178.457581,-0.130482,0.000000
0.170000,-0.048035,-178.457581,-0.010300,-0.005145,-0.130691,-0.213669,-0.010885,-1.306909,-178.457581,-0.130482,0.000000
0.180000,-0.054367,-178.413101,-0.010300,-0.005145,-0.130691,-0.241837,-0.012320,-1.306909,-178.413101,-0.130482,0.000000
0.190000,-0.048409,-178.502060,-0.010296,-0.005145,-0.130691,-0.215332,-0.010970,-1.306909,-178.502060,-0.130482,0.000000
0.200000,-0.051018,-178.413101,-0.010300,-0.005145,-0.130691,-0.226938,-0.011561,-1.306909,-178.413101,-0.130482,0.000000
0.210000,-0.049530,-178.502060,-0.010309,-0.005145,-0.130691,-0.220321,-0.011224,-1.306909,-178.502060,-0.130482,0.000000
0.220000,-0.053253,-178.413101,-0.010300,-0.005145,-0.130691,-0.236882,-0.012067,-1.306909,-178.413101,-0.130482,0.000000
0.230000,-0.053253,-178.457581,-0.010313,-0.005145,-0.130691,-0.236882,-0.012067,-1.306909,-178.457581,-0.130482,0.000000
0.240000,-0.051392,-178.502060,-0.010287,-0.005145,-0.130691,-0.228601,-0.011646,-1.306909,-178.502060,-0.130482,0.000000
0.250000,-0.049156,-178.457581,-0.010292,-0.005145,-0.130691,-0.218658,-0.011139,-1.306909,-178.457581,-0.130482,0.000000
0.260000,-0.049530,-178.502060,-0.010305,-0.005145,-0.130691,-0.220321,-0.011224,-1.306909,-178.502060,-0.130482,0.000000
0.270000,-0.058464,-178.413101,-0.010292,-0.005145,-0.130691,-0.260061,-0.013248,-1.306909,-178.413101,-0.130482,0.000000
0.280000,-0.041710,-178.457581,-0.010292,-0.005145,-0.130691,-0.185535,-0.009452,-1.306909,-178.457581,-0.130482,0.000000
0.290000,-0.045433,-178.457581,-0.010300,-0.005145,-0.130691,-0.202096,-0.010295,-1.306909,-178.457581,-0.130482,0.000000
0.300000,-0.053993,-178.457581,-0.010300,-0.005145,-0.130691,-0.240174,-0.012235,-1.306909,-178.457581,-0.130482,0.000000
0.310000,-0.059578,-178.502060,-0.010305,-0.005145,-0.130691,-0.265016,-0.013501,-1.306909,-178.502060,-0.130482,0.000000
0.320000,-0.050270,-178.502060,-0.010322,-0.005145,-0.130691,-0.223612,-0.011391,-1.306909,-178.502060,-0.130482,0.000000
0.330000,-0.050644,-178.457581,-0.010305,-0.005145,-0.130691,-0.225275,-0.011476,-1.306909,-178.457581,-0.130482,0.000000
0.340000,-0.048782,-178.457581,-0.010309,-0.005145,-0.130691,-0.216995,-0.011054,-1.306909,-178.457581,-0.130482,0.000000
0.350000,-0.045059,-178.457581,-0.010287,-0.005145,-0.130691,-0.200433,-0.010211,-1.306909,-178.457581,-0.130482,0.000000
0.360000,-0.048782,-178.546539,-0.010305,-0.005145,-0.130691,-0.216995,-0.011054,-1.306909,-178.546539,-0.130482,0.000000
0.370000,-0.046547,-178.413101,-0.010309,-0.005145,-0.130691,-0.207051,-0.010548,-1.306909,-178.413101,-0.130482,0.000000
0.380000,-0.054367,-178.546539,-0.010292,-0.005145,-0.130691,-0.241837,-0.012320,-1.306909,-178.546539,-0.130482,0.000000
0.390000,-0.053993,-178.502060,-0.010305,-0.005145,-0.130691,-0.240174,-0.012235,-1.306909,-178.502060,-0.130447,0.000000
0.400000,-0.085648,-178.413101,-0.010296,-0.005144,-0.130664,-0.380979,-0.019408,-1.306637,-178.413101,-0.130291,0.000000
0.410000,-0.056602,-178.546539,-0.010313,-0.005142,-0.130612,-0.251780,-0.012826,-1.306122,-178.546539,-0.130119,0.000000
0.420000,-0.036865,-178.457581,-0.010309,-0.005138,-0.130500,-0.163985,-0.008354,-1.305001,-178.457581,-0.129961,0.000000
0.430000,-0.049156,-178.413101,-0.010317,-0.005132,-0.130343,-0.218658,-0.011139,-1.303427,-178.413101,-0.129789,0.000000
0.440000,-0.056229,-178.457581,-0.010317,-0.005125,-0.130187,-0.250117,-0.012742,-1.301868,-178.457581,-0.129614,0.000000
0.450000,-0.055115,-178.502060,-0.010313,-0.005120,-0.130040,-0.245163,-0.012489,-1.300399,-178.502060,-0.129459,0.000000
0.460000,-0.058838,-178.591019,-0.010296,-0.005112,-0.129832,-0.261724,-0.013333,-1.298325,-178.591019,-0.129286,0.000000
0.470000,-0.064423,-178.502060,-0.010305,-0.005102,-0.129589,-0.286566,-0.014598,-1.295887,-178.502060,-0.129130,0.000000
0.480000,-0.066284,-178.502060,-0.010305,-0.005093,-0.129372,-0.294847,-0.015020,-1.293723,-178.502060,-0.128956,0.000000
0.490000,-0.026436,-178.502060,-0.010322,-0.005087,-0.129198,-0.117593,-0.005990,-1.291981,-178.502060,-0.128782,0.000000
0.500000,-0.007446,-178.413101,-0.010296,-0.005081,-0.129060,-0.033123,-0.001687,-1.290604,-178.413101,-0.128626,0.000000
0.510000,-0.053993,-178.502060,-0.010309,-0.005076,-0.128939,-0.240174,-0.012235,-1.289393,-178.502060,-0.128453,0.000000
0.520000,-0.080063,-178.502060,-0.010305,-0.005072,-0.128817,-0.356137,-0.018143,-1.288166,-178.502060,-0.128297,0.000000
0.530000,-0.104637,-178.502060,-0.010322,-0.005067,-0.128705,-0.465449,-0.023711,-1.287046,-178.502060,-0.128123,0.000000
0.540000,-0.070381,-178.502060,-0.010287,-0.005063,-0.128600,-0.313071,-0.015949,-1.286001,-178.502060,-0.127949,0.000000
0.550000,-0.053253,-178.502060,-0.010300,-0.005059,-0.128488,-0.236882,-0.012067,-1.284881,-178.502060,-0.127793,0.000000
0.560000,-0.073357,-178.591019,-0.010305,-0.005054,-0.128384,-0.326307,-0.016623,-1.283836,-178.591019,-0.127621,0.000000
0.570000,-0.096069,-178.502060,-0.010322,-0.005051,-0.128297,-0.427338,-0.021770,-1.282973,-178.502060,-0.127465,0.000000
0.580000,-0.099426,-178.546539,-0.010317,-0.005047,-0.128184,-0.442270,-0.022530,-1.281838,-178.546539,-0.127291,0.000000
0.590000,-0.095703,-178.546539,-0.010313,-0.005039,-0.128002,-0.425709,-0.021687,-1.280021,-178.546539,-0.127118,0.000000
0.600000,-0.086761,-178.502060,-0.010309,-0.005031,-0.127786,-0.385934,-0.019660,-1.277856,-178.502060,-0.126961,0.000000
0.610000,-0.058464,-178.546539,-0.010322,-0.005023,-0.127586,-0.260061,-0.013248,-1.275858,-178.546539,-0.126788,0.000000
0.620000,-0.045433,-178.502060,-0.010309,-0.005017,-0.127430,-0.202096,-0.010295,-1.274298,-178.502060,-0.126632,0.000000
0.630000,-0.039848,-178.546539,-0.010322,-0.005012,-0.127309,-0.177254,-0.009030,-1.273087,-178.546539,-0.126458,0.000000
0.640000,-0.015266,-178.546539,-0.010296,-0.005007,-0.127169,-0.067908,-0.003459,-1.271694,-178.546539,-0.126285,0.000000
0.650000,-0.015640,-178.502060,-0.010292,-0.005002,-0.127056,-0.069571,-0.003544,-1.270559,-178.502060,-0.126129,0.000000
0.660000,-0.031654,-178.635498,-0.010317,-0.005000,-0.126995,-0.140806,-0.007173,-1.269953,-178.635498,-0.125955,0.000000
0.670000,-0.044685,-178.502060,-0.010300,-0.004998,-0.126953,-0.198770,-0.010126,-1.269529,-178.502060,-0.125799,0.000000
0.680000,-0.030907,-178.502060,-0.010287,-0.004996,-0.126909,-0.137480,-0.007004,-1.269090,-178.502060,-0.125625,0.000000
0.690000,-0.035378,-178.546539,-0.010309,-0.004989,-0.126727,-0.157367,-0.008017,-1.267274,-178.546539,-0.125453,0.000000
0.700000,-0.036865,-178.546539,-0.010305,-0.004977,-0.126415,-0.163985,-0.008354,-1.264155,-178.546539,-0.125297,0.000000
0.710000,-0.027931,-178.546539,-0.010305,-0.004964,-0.126095,-0.124244,-0.006329,-1.260945,-178.546539,-0.125123,0.000000
0.720000,-0.029419,-178.546539,-0.010300,-0.004955,-0.125851,-0.130862,-0.006666,-1.258508,-178.546539,-0.124967,0.000000
0.730000,-0.026810,-178.546539,-0.010279,-0.004948,-0.125686,-0.119255,-0.006075,-1.256858,-178.546539,-0.124793,0.000000
0.740000,-0.036118,-178.502060,-0.010257,-0.004944,-0.125583,-0.160659,-0.008184,-1.255828,-178.502060,-0.124620,0.000000
0.750000,-0.032768,-178.546539,-0.010266,-0.004942,-0.125522,-0.145760,-0.007425,-1.255223,-178.546539,-0.124464,0.000000
0.760000,-0.058090,-178.591019,-0.010261,-0.004938,-0.125427,-0.258398,-0.013163,-1.254269,-178.591019,-0.124290,0.000000
0.770000,-0.047295,-178.502060,-0.010266,-0.004932,-0.125269,-0.210377,-0.010717,-1.252694,-178.502060,-0.124117,0.000000
0.780000,-0.048409,-178.591019,-0.010253,-0.004925,-0.125097,-0.215332,-0.010970,-1.250968,-178.591019,-0.123961,0.000000
0.790000,-0.061073,-178.546539,-0.010274,-0.004916,-0.124862,-0.271668,-0.013839,-1.248622,-178.546539,-0.123787,0.000000
0.800000,-0.052505,-178.502060,-0.010257,-0.004906,-0.124611,-0.233556,-0.011898,-1.246109,-178.502060,-0.123631,0.000000
0.810000,-0.038727,-178.546539,-0.010240,-0.004897,-0.124394,-0.172265,-0.008776,-1.243944,-178.546539,-0.123457,0.000000
0.820000,-0.023834,-178.546539,-0.010244,-0.004891,-0.124238,-0.106020,-0.005401,-1.242384,-178.546539,-0.123285,0.000000
0.830000,-0.019737,-178.591019,-0.010218,-0.004887,-0.124117,-0.087796,-0.004473,-1.241173,-178.591019,-0.123129,0.000000
0.840000,-0.007820,-178.546539,-0.010214,-0.004881,-0.123969,-0.034786,-0.001772,-1.239689,-178.546539,-0.122955,0.000000
0.850000,-0.017128,-178.546539,-0.010197,-0.004875,-0.123831,-0.076189,-0.003881,-1.238312,-178.546539,-0.122799,0.000000
0.860000,-0.029045,-178.546539,-0.010201,-0.004871,-0.123727,-0.129199,-0.006582,-1.237267,-178.546539,-0.122625,0.000000
0.870000,-0.022713,-178.591019,-0.010201,-0.004867,-0.123631,-0.101031,-0.005147,-1.236313,-178.591019,-0.122452,0.000000
0.880000,-0.024948,-178.591019,-0.010184,-0.004859,-0.123415,-0.110975,-0.005653,-1.234148,-178.591019,-0.122296,0.000000
0.890000,-0.031654,-178.546539,-0.010188,-0.004848,-0.123145,-0.140806,-0.007173,-1.231453,-178.546539,-0.122122,0.000000
0.900000,-0.036118,-178.546539,-0.010175,-0.004840,-0.122938,-0.160659,-0.008184,-1.229379,-178.546539,-0.121966,0.000000
0.910000,-0.028671,-178.635498,-0.010184,-0.004836,-0.122824,-0.127536,-0.006497,-1.228244,-178.635498,-0.121792,0.000000
