Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.110000,-0.071121,-243.577682,-0.012258,-0.009266,-0.235365,-0.316363,-0.016116,-2.353651,-243.577682,-0.235140,0.000000
0.120000,-0.072235,-243.488724,-0.012258,-0.009266,-0.235365,-0.321318,-0.016369,-2.353651,-243.488724,-0.235140,0.000000
0.130000,-0.067398,-243.533203,-0.012253,-0.009266,-0.235365,-0.299802,-0.015273,-2.353651,-243.533203,-0.235140,0.000000
0.140000,-0.067398,-243.488724,-0.012266,-0.009266,-0.235365,-0.299802,-0.015273,-2.353651,-243.488724,-0.235140,0.000000
0.150000,-0.060326,-243.444244,-0.012266,-0.009266,-0.235365,-0.268342,-0.013670,-2.353651,-243.444244,-0.235140,0.000000
0.160000,-0.069260,-243.444244,-0.012245,-0.009266,-0.235365,-0.308082,-0.015694,-2.353651,-243.444244,-0.235140,0.000000
0.170000,-0.065536,-243.488724,-0.012266,-0.009266,-0.235365,-0.291521,-0.014851,-2.353651,-243.488724,-0.235140,0.000000
0.180000,-0.066284,-243.488724,-0.012240,-0.009266,-0.235365,-0.294847,-0.015020,-2.353651,-243.488724,-0.235140,0.000000
0.190000,-0.064789,-243.399765,-0.012271,-0.009266,-0.235365,-0.288195,-0.014681,-2.353651,-243.399765,-0.235140,0.000000
0.200000,-0.065536,-243.488724,-0.012266,-0.009266,-0.235365,-0.291521,-0.014851,-2.353651,-243.488724,-0.235140,0.000000
0.210000,-0.064423,-243.488724,-0.012258,-0.009266,-0.235365,-0.286566,-0.014598,-2.353651,-243.488724,-0.235140,0.000000
0.220000,-0.079689,-243.488724,-0.012253,-0.009266,-0.235365,-0.354474,-0.018058,-2.353651,-243.488724,-0.235140,0.000000
0.230000,-0.073730,-243.488724,-0.012245,-0.009266,-0.235365,-0.327969,-0.016708,-2.353651,-243.488724,-0.235140,0.000000
0.240000,-0.066284,-243.444244,-0.012253,-0.009266,-0.235365,-0.294847,-0.015020,-2.353651,-243.444244,-0.235140,0.000000
0.250000,-0.062187,-243.399765,-0.012253,-0.009266,-0.235365,-0.276622,-0.014092,-2.353651,-243.399765,-0.235140,0.000000
0.260000,-0.071869,-243.488724,-0.012258,-0.009266,-0.235365,-0.319689,-0.016286,-2.353651,-243.488724,-0.235140,0.000000
0.270000,-0.065910,-243.444244,-0.012253,-0.009266,-0.235365,-0.293184,-0.014935,-2.353651,-243.444244,-0.235140,0.000000
0.280000,-0.073730,-243.533203,-0.012262,-0.009266,-0.235365,-0.327969,-0.016708,-2.353651,-243.533203,-0.235140,0.000000
0.290000,-0.071869,-243.488724,-0.012275,-0.009266,-0.235365,-0.319689,-0.016286,-2.353651,-243.488724,-0.235140,0.000000
0.300000,-0.068512,-243.444244,-0.012266,-0.009266,-0.235365,-0.304756,-0.015525,-2.353651,-243.444244,-0.235140,0.000000
0.310000,-0.080429,-243.488724,-0.012249,-0.009266,-0.235365,-0.357766,-0.018225,-2.353651,-243.488724,-0.235140,0.000000
0.320000,-0.075592,-243.444244,-0.012262,-0.009266,-0.235365,-0.336250,-0.017129,-2.353651,-243.444244,-0.235140,0.000000
0.330000,-0.075966,-243.533203,-0.012262,-0.009266,-0.235365,-0.337913,-0.017214,-2.353651,-243.533203,-0.235140,0.000000
0.340000,-0.061440,-243.488724,-0.012262,-0.009266,-0.235365,-0.273297,-0.013922,-2.353651,-243.488724,-0.235140,0.000000
0.350000,-0.068146,-243.488724,-0.012253,-0.009266,-0.235365,-0.303127,-0.015442,-2.353651,-243.488724,-0.235140,0.000000
0.360000,-0.070374,-243.533203,-0.012266,-0.009266,-0.235365,-0.313037,-0.015947,-2.353651,-243.533203,-0.235140,0.000000
0.370000,-0.070747,-243.488724,-0.012262,-0.009266,-0.235365,-0.314700,-0.016032,-2.353651,-243.488724,-0.235140,0.000000
0.380000,-0.069633,-243.488724,-0.012245,-0.009266,-0.235365,-0.309745,-0.015779,-2.353651,-243.488724,-0.235122,0.000000
0.390000,-0.065163,-243.488724,-0.012253,-0.009266,-0.235356,-0.289858,-0.014766,-2.353564,-243.488724,-0.234949,0.000000
0.400000,-0.010056,-243.488724,-0.012249,-0.009265,-0.235330,-0.044729,-0.002279,-2.353304,-243.488724,-0.234793,0.000000
0.410000,-0.038353,-243.488724,-0.012271,-0.009262,-0.235252,-0.170603,-0.008691,-2.352523,-243.488724,-0.234619,0.000000
0.420000,-0.029419,-243.488724,-0.012271,-0.009257,-0.235122,-0.130862,-0.006666,-2.351223,-243.488724,-0.234463,0.000000
0.430000,-0.016754,-243.488724,-0.012245,-0.009251,-0.234966,-0.074526,-0.003797,-2.349661,-243.488724,-0.234290,0.000000
0.440000,-0.021599,-243.533203,-0.012262,-0.009244,-0.234810,-0.096076,-0.004894,-2.348100,-243.533203,-0.234116,0.000000
0.450000,-0.032394,-243.444244,-0.012249,-0.009239,-0.234663,-0.144098,-0.007341,-2.346626,-243.444244,-0.233960,0.000000
0.460000,-0.045425,-243.533203,-0.012249,-0.009234,-0.234533,-0.202062,-0.010294,-2.345325,-243.533203,-0.233787,0.000000
0.470000,-0.054741,-243.488724,-0.012275,-0.009228,-0.234394,-0.243500,-0.012404,-2.343938,-243.488724,-0.233631,0.000000
0.480000,-0.049896,-243.533203,-0.012258,-0.009222,-0.234246,-0.221950,-0.011307,-2.342463,-243.533203,-0.233457,0.000000
0.490000,-0.041328,-243.488724,-0.012258,-0.009216,-0.234099,-0.183838,-0.009365,-2.340989,-243.488724,-0.233284,0.000000
0.500000,-0.033508,-243.399765,-0.012266,-0.009210,-0.233943,-0.149052,-0.007593,-2.339428,-243.399765,-0.233128,0.000000
