Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.010000,-0.088997,-310.165680,-0.015401,-0.008109,-0.205965,-0.395878,-0.020167,-2.059649,-310.165680,-0.205757,0.000000
0.020000,-0.095695,-310.210144,-0.015405,-0.008109,-0.205965,-0.425675,-0.021685,-2.059649,-310.210144,-0.205757,0.000000
0.030000,-0.090858,-310.210144,-0.015392,-0.008109,-0.205974,-0.404159,-0.020589,-2.059740,-310.210144,-0.205757,0.000000
0.040000,-0.083778,-310.165680,-0.015405,-0.008109,-0.205974,-0.372665,-0.018984,-2.059740,-310.165680,-0.205757,0.000000
0.050000,-0.087135,-310.210144,-0.015409,-0.008109,-0.205965,-0.387597,-0.019745,-2.059649,-310.210144,-0.205757,0.000000
0.060000,-0.094955,-310.165680,-0.015396,-0.008109,-0.205965,-0.422383,-0.021517,-2.059649,-310.165680,-0.205757,0.000000
0.070000,-0.083412,-310.299103,-0.015401,-0.008109,-0.205974,-0.371036,-0.018901,-2.059740,-310.299103,-0.205757,0.000000
0.080000,-0.084152,-310.254639,-0.015396,-0.008109,-0.205974,-0.374328,-0.019069,-2.059740,-310.254639,-0.205757,0.000000
0.090000,-0.080055,-310.210144,-0.015396,-0.008109,-0.205965,-0.356103,-0.018141,-2.059649,-310.210144,-0.205757,0.000000
0.100000,-0.074471,-310.254639,-0.015409,-0.008109,-0.205965,-0.331261,-0.016875,-2.059649,-310.254639,-0.205757,0.000000
0.110000,-0.077080,-310.210144,-0.015409,-0.008109,-0.205974,-0.342868,-0.017467,-2.059740,-310.210144,-0.205757,0.000000
0.120000,-0.100166,-310.165680,-0.015396,-0.008109,-0.205965,-0.445562,-0.022698,-2.059649,-310.165680,-0.205757,0.000000
0.130000,-0.092346,-310.210144,-0.015409,-0.008109,-0.205965,-0.410776,-0.020926,-2.059649,-310.210144,-0.205757,0.000000
0.140000,-0.089371,-310.254639,-0.015405,-0.008109,-0.205974,-0.397541,-0.020252,-2.059740,-310.254639,-0.205757,0.000000
0.150000,-0.078568,-310.210144,-0.015383,-0.008109,-0.205974,-0.349486,-0.017804,-2.059740,-310.210144,-0.205757,0.000000
0.160000,-0.088623,-310.254639,-0.015405,-0.008109,-0.205965,-0.394215,-0.020082,-2.059649,-310.254639,-0.205757,0.000000
0.170000,-0.086014,-310.254639,-0.015396,-0.008109,-0.205965,-0.382608,-0.019491,-2.059649,-310.254639,-0.205757,0.000000
0.180000,-0.081917,-310.254639,-0.015383,-0.008109,-0.205974,-0.364384,-0.018563,-2.059740,-310.254639,-0.205757,0.000000
0.190000,-0.087509,-310.210144,-0.015375,-0.008109,-0.205965,-0.389260,-0.019830,-2.059649,-310.210144,-0.205757,0.000000
0.200000,-0.088997,-310.254639,-0.015401,-0.008109,-0.205965,-0.395878,-0.020167,-2.059649,-310.254639,-0.205757,0.000000
0.210000,-0.080803,-310.165680,-0.015405,-0.008109,-0.205974,-0.359429,-0.018310,-2.059740,-310.165680,-0.205757,0.000000
0.220000,-0.085648,-310.299103,-0.015409,-0.008109,-0.205965,-0.380979,-0.019408,-2.059649,-310.299103,-0.205757,0.000000
0.230000,-0.084152,-310.210144,-0.015392,-0.008109,-0.205965,-0.374328,-0.019069,-2.059649,-310.210144,-0.205757,0.000000
0.240000,-0.080803,-310.210144,-0.015396,-0.008109,-0.205974,-0.359429,-0.018310,-2.059740,-310.210144,-0.205757,0.000000
0.250000,-0.078941,-310.254639,-0.015396,-0.008109,-0.205965,-0.351149,-0.017888,-2.059649,-310.254639,-0.205757,0.000000
0.260000,-0.083412,-310.210144,-0.015401,-0.008109,-0.205965,-0.371036,-0.018901,-2.059649,-310.210144,-0.205757,0.000000
0.270000,-0.077454,-310.210144,-0.015418,-0.008109,-0.205974,-0.344531,-0.017551,-2.059740,-310.210144,-0.205757,0.000000
0.280000,-0.087509,-310.254639,-0.015405,-0.008109,-0.205974,-0.389260,-0.019830,-2.059740,-310.254639,-0.205757,0.000000
0.290000,-0.073357,-310.210144,-0.015418,-0.008109,-0.205965,-0.326307,-0.016623,-2.059649,-310.210144,-0.205757,0.000000
0.300000,-0.079315,-310.299103,-0.015396,-0.008109,-0.205974,-0.352812,-0.017973,-2.059740,-310.299103,-0.205757,0.000000
0.310000,-0.079689,-310.165680,-0.015396,-0.008109,-0.205974,-0.354474,-0.018058,-2.059740,-310.165680,-0.205757,0.000000
0.320000,-0.084526,-310.165680,-0.015396,-0.008109,-0.205965,-0.375991,-0.019154,-2.059649,-310.165680,-0.205723,0.000000
0.330000,-0.091599,-310.254639,-0.015418,-0.008108,-0.205948,-0.407451,-0.020757,-2.059483,-310.254639,-0.205549,0.000000
0.340000,-0.058464,-310.165680,-0.015409,-0.008105,-0.205879,-0.260061,-0.013248,-2.058786,-310.165680,-0.205376,0.000000
0.350000,-0.068886,-310.210144,-0.015409,-0.008101,-0.205757,-0.306419,-0.015610,-2.057575,-310.210144,-0.205220,0.000000
0.360000,-0.076332,-310.210144,-0.015392,-0.008095,-0.205609,-0.339542,-0.017297,-2.056091,-310.210144,-0.205046,0.000000
0.370000,-0.078941,-310.210144,-0.015396,-0.008088,-0.205427,-0.351149,-0.017888,-2.054275,-310.210144,-0.204890,0.000000
0.380000,-0.071121,-310.254639,-0.015409,-0.008080,-0.205228,-0.316363,-0.016116,-2.052276,-310.254639,-0.204716,0.000000
0.390000,-0.071869,-310.165680,-0.015418,-0.008072,-0.205029,-0.319689,-0.016286,-2.050293,-310.165680,-0.204543,0.000000
0.400000,-0.073357,-310.210144,-0.015401,-0.008065,-0.204846,-0.326307,-0.016623,-2.048461,-310.210144,-0.204387,0.000000
0.410000,-0.080803,-310.254639,-0.015396,-0.008059,-0.204699,-0.359429,-0.018310,-2.046992,-310.254639,-0.204213,0.000000
0.420000,-0.084152,-310.254639,-0.015392,-0.008054,-0.204569,-0.374328,-0.019069,-2.045690,-310.254639,-0.204057,0.000000
0.430000,-0.108734,-310.210144,-0.015414,-0.008048,-0.204430,-0.483674,-0.024640,-2.044297,-310.210144,-0.203885,0.000000
0.440000,-0.108734,-310.210144,-0.015392,-0.008042,-0.204274,-0.483674,-0.024640,-2.042738,-310.210144,-0.203711,0.000000
0.450000,-0.100166,-310.254639,-0.015383,-0.008035,-0.204101,-0.445562,-0.022698,-2.041012,-310.254639,-0.203555,0.000000
0.460000,-0.097931,-310.210144,-0.015405,-0.008028,-0.203918,-0.435618,-0.022191,-2.039180,-310.210144,-0.203381,0.000000
0.470000,-0.108734,-310.210144,-0.015396,-0.008022,-0.203771,-0.483674,-0.024640,-2.037712,-310.210144,-0.203208,0.000000
0.480000,-0.090858,-310.210144,-0.015405,-0.008018,-0.203650,-0.404159,-0.020589,-2.036501,-310.210144,-0.203052,0.000000
0.490000,-0.072235,-310.210144,-0.015388,-0.008014,-0.203546,-0.321318,-0.016369,-2.035456,-310.210144,-0.202878,0.000000
0.500000,-0.069260,-310.299103,-0.015405,-0.008009,-0.203441,-0.308082,-0.015694,-2.034411,-310.299103,-0.202722,0.000000
0.510000,-0.083412,-310.254639,-0.015418,-0.008006,-0.203346,-0.371036,-0.018901,-2.033458,-310.254639,-0.202548,0.000000
0.520000,-0.070374,-310.254639,-0.015396,-0.008001,-0.203225,-0.313037,-0.015947,-2.032246,-310.254639,-0.202375,0.000000
0.530000,-0.055107,-310.210144,-0.015383,-0.007995,-0.203069,-0.245129,-0.012487,-2.030687,-310.210144,-0.202219,0.000000
0.540000,-0.060326,-310.299103,-0.015409,-0.007991,-0.202982,-0.268342,-0.013670,-2.029824,-310.299103,-0.202045,0.000000
