Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.110000,-0.063301,-479.326721,-0.005678,-0.005513,-0.140023,-0.281577,-0.014344,-1.400229,-479.326721,-0.139814,0.000000
0.120000,-0.080429,-479.237762,-0.005687,-0.005513,-0.140023,-0.357766,-0.018225,-1.400229,-479.237762,-0.139814,0.000000
0.130000,-0.078941,-479.326721,-0.005683,-0.005513,-0.140023,-0.351149,-0.017888,-1.400229,-479.326721,-0.139814,0.000000
0.140000,-0.070374,-479.326721,-0.005687,-0.005513,-0.140023,-0.313037,-0.015947,-1.400229,-479.326721,-0.139814,0.000000
0.150000,-0.071869,-479.237762,-0.005678,-0.005513,-0.140023,-0.319689,-0.016286,-1.400229,-479.237762,-0.139814,0.000000
0.160000,-0.075218,-479.326721,-0.005674,-0.005513,-0.140023,-0.334587,-0.017045,-1.400229,-479.326721,-0.139814,0.000000
0.170000,-0.080803,-479.282257,-0.005683,-0.005513,-0.140023,-0.359429,-0.018310,-1.400229,-479.282257,-0.139814,0.000000
0.180000,-0.070374,-479.326721,-0.005678,-0.005513,-0.140023,-0.313037,-0.015947,-1.400229,-479.326721,-0.139814,0.000000
0.190000,-0.065536,-479.326721,-0.005696,-0.005513,-0.140023,-0.291521,-0.014851,-1.400229,-479.326721,-0.139814,0.000000
0.200000,-0.075592,-479.326721,-0.005678,-0.005513,-0.140023,-0.336250,-0.017129,-1.400229,-479.326721,-0.139814,0.000000
0.210000,-0.083412,-479.282257,-0.005674,-0.005513,-0.140023,-0.371036,-0.018901,-1.400229,-479.282257,-0.139814,0.000000
0.220000,-0.071869,-479.326721,-0.005665,-0.005513,-0.140023,-0.319689,-0.016286,-1.400229,-479.326721,-0.139814,0.000000
0.230000,-0.070374,-479.326721,-0.005670,-0.005513,-0.140023,-0.313037,-0.015947,-1.400229,-479.326721,-0.139814,0.000000
0.240000,-0.078194,-479.282257,-0.005687,-0.005513,-0.140023,-0.347823,-0.017719,-1.400229,-479.282257,-0.139814,0.000000
0.250000,-0.077080,-479.237762,-0.005678,-0.005513,-0.140023,-0.342868,-0.017467,-1.400229,-479.237762,-0.139814,0.000000
0.260000,-0.081551,-479.282257,-0.005696,-0.005513,-0.140023,-0.362755,-0.018480,-1.400229,-479.282257,-0.139814,0.000000
0.270000,-0.074844,-479.282257,-0.005678,-0.005513,-0.140023,-0.332924,-0.016960,-1.400229,-479.282257,-0.139814,0.000000
0.280000,-0.074097,-479.237762,-0.005687,-0.005513,-0.140023,-0.329598,-0.016791,-1.400229,-479.237762,-0.139814,0.000000
0.290000,-0.075966,-479.326721,-0.005678,-0.005513,-0.140023,-0.337913,-0.017214,-1.400229,-479.326721,-0.139814,0.000000
0.300000,-0.074844,-479.282257,-0.005683,-0.005513,-0.140023,-0.332924,-0.016960,-1.400229,-479.282257,-0.139814,0.000000
0.310000,-0.067772,-479.326721,-0.005683,-0.005513,-0.140023,-0.301465,-0.015357,-1.400229,-479.326721,-0.139814,0.000000
0.320000,-0.071495,-479.282257,-0.005674,-0.005513,-0.140023,-0.318026,-0.016201,-1.400229,-479.282257,-0.139814,0.000000
0.330000,-0.071495,-479.326721,-0.005678,-0.005513,-0.140023,-0.318026,-0.016201,-1.400229,-479.326721,-0.139814,0.000000
