Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.010000,-0.084900,-293.129456,-0.009365,-0.009457,-0.240195,-0.377654,-0.019239,-2.401955,-293.129456,-0.240186,0.000000
0.020000,-0.075218,-293.084991,-0.009356,-0.009457,-0.240195,-0.334587,-0.017045,-2.401955,-293.084991,-0.240186,0.000000
0.030000,-0.070007,-293.129456,-0.009339,-0.009457,-0.240195,-0.311408,-0.015864,-2.401955,-293.129456,-0.240186,0.000000
0.040000,-0.076706,-293.173950,-0.009347,-0.009457,-0.240195,-0.341205,-0.017382,-2.401955,-293.173950,-0.240186,0.000000
0.050000,-0.081917,-292.996033,-0.009352,-0.009457,-0.240195,-0.364384,-0.018563,-2.401955,-292.996033,-0.240186,0.000000
0.060000,-0.083778,-293.129456,-0.009356,-0.009457,-0.240195,-0.372665,-0.018984,-2.401955,-293.129456,-0.240186,0.000000
0.070000,-0.087509,-293.084991,-0.009360,-0.009457,-0.240195,-0.389260,-0.019830,-2.401955,-293.084991,-0.240186,0.000000
0.080000,-0.082291,-293.129456,-0.009343,-0.009457,-0.240195,-0.366047,-0.018647,-2.401955,-293.129456,-0.240186,0.000000
0.090000,-0.073730,-293.084991,-0.009369,-0.009457,-0.240195,-0.327969,-0.016708,-2.401955,-293.084991,-0.240186,0.000000
0.100000,-0.075966,-293.084991,-0.009352,-0.009457,-0.240195,-0.337913,-0.017214,-2.401955,-293.084991,-0.240186,0.000000
0.110000,-0.082291,-293.129456,-0.009360,-0.009457,-0.240195,-0.366047,-0.018647,-2.401955,-293.129456,-0.240186,0.000000
0.120000,-0.082664,-293.084991,-0.009365,-0.009457,-0.240195,-0.367710,-0.018732,-2.401955,-293.084991,-0.240186,0.000000
0.130000,-0.076706,-293.129456,-0.009347,-0.009457,-0.240195,-0.341205,-0.017382,-2.401955,-293.129456,-0.240186,0.000000
0.140000,-0.077827,-293.129456,-0.009360,-0.009457,-0.240195,-0.346194,-0.017636,-2.401955,-293.129456,-0.240186,0.000000
0.150000,-0.080429,-293.084991,-0.009343,-0.009457,-0.240195,-0.357766,-0.018225,-2.401955,-293.084991,-0.240186,0.000000
0.160000,-0.085648,-293.084991,-0.009365,-0.009457,-0.240195,-0.380979,-0.019408,-2.401955,-293.084991,-0.240186,0.000000
0.170000,-0.080055,-293.040497,-0.009360,-0.009457,-0.240195,-0.356103,-0.018141,-2.401955,-293.040497,-0.240186,0.000000
0.180000,-0.080429,-293.173950,-0.009352,-0.009457,-0.240195,-0.357766,-0.018225,-2.401955,-293.173950,-0.240186,0.000000
0.190000,-0.071495,-293.129456,-0.009347,-0.009457,-0.240195,-0.318026,-0.016201,-2.401955,-293.129456,-0.240186,0.000000
0.200000,-0.077454,-293.084991,-0.009347,-0.009457,-0.240195,-0.344531,-0.017551,-2.401955,-293.084991,-0.240186,0.000000
0.210000,-0.076332,-293.129456,-0.009373,-0.009457,-0.240195,-0.339542,-0.017297,-2.401955,-293.129456,-0.240186,0.000000
0.220000,-0.077454,-293.129456,-0.009360,-0.009457,-0.240195,-0.344531,-0.017551,-2.401955,-293.129456,-0.240186,0.000000
0.230000,-0.079689,-293.129456,-0.009352,-0.009457,-0.240195,-0.354474,-0.018058,-2.401955,-293.129456,-0.240186,0.000000
0.240000,-0.076706,-293.084991,-0.009352,-0.009457,-0.240195,-0.341205,-0.017382,-2.401955,-293.084991,-0.240186,0.000000
0.250000,-0.077827,-293.129456,-0.009347,-0.009457,-0.240195,-0.346194,-0.017636,-2.401955,-293.129456,-0.240186,0.000000
0.260000,-0.079315,-293.129456,-0.009365,-0.009457,-0.240195,-0.352812,-0.017973,-2.401955,-293.129456,-0.240186,0.000000
0.270000,-0.084526,-293.084991,-0.009365,-0.009457,-0.240195,-0.375991,-0.019154,-2.401955,-293.084991,-0.240186,0.000000
0.280000,-0.087875,-293.129456,-0.009369,-0.009457,-0.240195,-0.390889,-0.019913,-2.401955,-293.129456,-0.240186,0.000000
0.290000,-0.083038,-293.129456,-0.009378,-0.009457,-0.240195,-0.369373,-0.018817,-2.401955,-293.129456,-0.240186,0.000000
0.300000,-0.075966,-293.084991,-0.009365,-0.009457,-0.240195,-0.337913,-0.017214,-2.401955,-293.084991,-0.240186,0.000000
0.310000,-0.090858,-293.129456,-0.009360,-0.009457,-0.240195,-0.404159,-0.020589,-2.401955,-293.129456,-0.240186,0.000000
0.320000,-0.082291,-293.040497,-0.009360,-0.009457,-0.240195,-0.366047,-0.018647,-2.401955,-293.040497,-0.240186,0.000000
0.330000,-0.083412,-293.129456,-0.009378,-0.009457,-0.240195,-0.371036,-0.018901,-2.401955,-293.129456,-0.240135,0.000000
0.340000,-0.078941,-293.129456,-0.009365,-0.009457,-0.240195,-0.351149,-0.017888,-2.401955,-293.129456,-0.239961,0.000000
0.350000,-0.101654,-293.129456,-0.009356,-0.009456,-0.240177,-0.452180,-0.023035,-2.401773,-293.129456,-0.239805,0.000000
0.360000,-0.080803,-293.173950,-0.009373,-0.009454,-0.240135,-0.359429,-0.018310,-2.401349,-293.173950,-0.239631,0.000000
