Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.010000,-0.090485,-428.618439,-0.008873,-0.006034,-0.153256,-0.402496,-0.020504,-1.532565,-428.618439,-0.153117,0.000000
0.020000,-0.093460,-428.618439,-0.008869,-0.006034,-0.153256,-0.415731,-0.021178,-1.532565,-428.618439,-0.153117,0.000000
0.030000,-0.102402,-428.662933,-0.008890,-0.006034,-0.153256,-0.455506,-0.023205,-1.532565,-428.662933,-0.153117,0.000000
0.040000,-0.088249,-428.662933,-0.008864,-0.006034,-0.153256,-0.392552,-0.019998,-1.532565,-428.662933,-0.153117,0.000000
0.050000,-0.091232,-428.662933,-0.008873,-0.006034,-0.153256,-0.405822,-0.020674,-1.532565,-428.662933,-0.153117,0.000000
0.060000,-0.103142,-428.662933,-0.008882,-0.006034,-0.153256,-0.458798,-0.023372,-1.532565,-428.662933,-0.153117,0.000000
0.070000,-0.088623,-428.618439,-0.008869,-0.006034,-0.153256,-0.394215,-0.020082,-1.532565,-428.618439,-0.153117,0.000000
0.080000,-0.088249,-428.662933,-0.008877,-0.006034,-0.153256,-0.392552,-0.019998,-1.532565,-428.662933,-0.153117,0.000000
0.090000,-0.094208,-428.618439,-0.008899,-0.006034,-0.153256,-0.419057,-0.021348,-1.532565,-428.618439,-0.153117,0.000000
0.100000,-0.083778,-428.662933,-0.008882,-0.006034,-0.153256,-0.372665,-0.018984,-1.532565,-428.662933,-0.153117,0.000000
0.110000,-0.091232,-428.618439,-0.008882,-0.006034,-0.153256,-0.405822,-0.020674,-1.532565,-428.618439,-0.153117,0.000000
0.120000,-0.097557,-428.618439,-0.008873,-0.006034,-0.153256,-0.433956,-0.022107,-1.532565,-428.618439,-0.153117,0.000000
0.130000,-0.097557,-428.618439,-0.008899,-0.006034,-0.153256,-0.433956,-0.022107,-1.532565,-428.618439,-0.153117,0.000000
0.140000,-0.094582,-428.662933,-0.008895,-0.006034,-0.153256,-0.420720,-0.021432,-1.532565,-428.662933,-0.153117,0.000000
0.150000,-0.090858,-428.662933,-0.008877,-0.006034,-0.153256,-0.404159,-0.020589,-1.532565,-428.662933,-0.153117,0.000000
0.160000,-0.096443,-428.662933,-0.008873,-0.006034,-0.153256,-0.429001,-0.021854,-1.532565,-428.662933,-0.153117,0.000000
0.170000,-0.085648,-428.573975,-0.008877,-0.006034,-0.153256,-0.380979,-0.019408,-1.532565,-428.573975,-0.153117,0.000000
0.180000,-0.091232,-428.618439,-0.008864,-0.006034,-0.153256,-0.405822,-0.020674,-1.532565,-428.618439,-0.153117,0.000000
0.190000,-0.090485,-428.573975,-0.008890,-0.006034,-0.153256,-0.402496,-0.020504,-1.532565,-428.573975,-0.153117,0.000000
0.200000,-0.091972,-428.662933,-0.008877,-0.006034,-0.153256,-0.409113,-0.020841,-1.532565,-428.662933,-0.153117,0.000000
0.210000,-0.094955,-428.662933,-0.008886,-0.006034,-0.153256,-0.422383,-0.021517,-1.532565,-428.662933,-0.153117,0.000000
0.220000,-0.096069,-428.529480,-0.008869,-0.006034,-0.153256,-0.427338,-0.021770,-1.532565,-428.529480,-0.153117,0.000000
0.230000,-0.091972,-428.662933,-0.008877,-0.006034,-0.153256,-0.409113,-0.020841,-1.532565,-428.662933,-0.153117,0.000000
0.240000,-0.096069,-428.618439,-0.008886,-0.006034,-0.153256,-0.427338,-0.021770,-1.532565,-428.618439,-0.153117,0.000000
0.250000,-0.089737,-428.618439,-0.008882,-0.006034,-0.153256,-0.399170,-0.020335,-1.532565,-428.618439,-0.153117,0.000000
0.260000,-0.094582,-428.662933,-0.008882,-0.006034,-0.153256,-0.420720,-0.021432,-1.532565,-428.662933,-0.153117,0.000000
0.270000,-0.081551,-428.573975,-0.008886,-0.006034,-0.153256,-0.362755,-0.018480,-1.532565,-428.573975,-0.153117,0.000000
0.280000,-0.087875,-428.662933,-0.008882,-0.006034,-0.153256,-0.390889,-0.019913,-1.532565,-428.662933,-0.153117,0.000000
0.290000,-0.090485,-428.618439,-0.008877,-0.006034,-0.153256,-0.402496,-0.020504,-1.532565,-428.618439,-0.153117,0.000000
0.300000,-0.094208,-428.618439,-0.008869,-0.006034,-0.153256,-0.419057,-0.021348,-1.532565,-428.618439,-0.153117,0.000000
0.310000,-0.096817,-428.662933,-0.008882,-0.006034,-0.153256,-0.430664,-0.021939,-1.532565,-428.662933,-0.153117,0.000000
0.320000,-0.086014,-428.529480,-0.008886,-0.006034,-0.153256,-0.382608,-0.019491,-1.532565,-428.529480,-0.153082,0.000000
0.330000,-0.094208,-428.662933,-0.008873,-0.006033,-0.153240,-0.419057,-0.021348,-1.532398,-428.662933,-0.152910,0.000000
0.340000,-0.121391,-428.662933,-0.008882,-0.006030,-0.153170,-0.539975,-0.027508,-1.531702,-428.662933,-0.152754,0.000000
0.350000,-0.107239,-428.618439,-0.008873,-0.006026,-0.153066,-0.477022,-0.024301,-1.530657,-428.618439,-0.152580,0.000000
0.360000,-0.133308,-428.662933,-0.008873,-0.006020,-0.152919,-0.592985,-0.030208,-1.529188,-428.662933,-0.152407,0.000000
0.370000,-0.122879,-428.618439,-0.008886,-0.006014,-0.152754,-0.546593,-0.027845,-1.527538,-428.618439,-0.152251,0.000000
0.380000,-0.132935,-428.662933,-0.008886,-0.006006,-0.152563,-0.591322,-0.030123,-1.525631,-428.662933,-0.152077,0.000000
0.390000,-0.109100,-428.573975,-0.008869,-0.006000,-0.152389,-0.485303,-0.024722,-1.523890,-428.573975,-0.151921,0.000000
0.400000,-0.108734,-428.618439,-0.008869,-0.005992,-0.152207,-0.483674,-0.024640,-1.522073,-428.618439,-0.151747,0.000000
0.410000,-0.118782,-428.662933,-0.008890,-0.005986,-0.152033,-0.528369,-0.026916,-1.520332,-428.662933,-0.151574,0.000000
0.420000,-0.115059,-428.662933,-0.008882,-0.005979,-0.151870,-0.511808,-0.026073,-1.518697,-428.662933,-0.151419,0.000000
0.430000,-0.104263,-428.707397,-0.008895,-0.005973,-0.151721,-0.463786,-0.023626,-1.517213,-428.707397,-0.151244,0.000000
0.440000,-0.106125,-428.618439,-0.008886,-0.005968,-0.151582,-0.472067,-0.024048,-1.515820,-428.618439,-0.151088,0.000000
0.450000,-0.105011,-428.707397,-0.008869,-0.005962,-0.151444,-0.467112,-0.023796,-1.514442,-428.707397,-0.150914,0.000000
0.460000,-0.103516,-428.662933,-0.008882,-0.005957,-0.151296,-0.460460,-0.023457,-1.512959,-428.662933,-0.150742,0.000000
0.470000,-0.119156,-428.618439,-0.008869,-0.005952,-0.151193,-0.530032,-0.027001,-1.511929,-428.618439,-0.150586,0.000000
0.480000,-0.096817,-428.707397,-0.008877,-0.005948,-0.151088,-0.430664,-0.021939,-1.510885,-428.707397,-0.150412,0.000000
0.490000,-0.092346,-428.618439,-0.008886,-0.005941,-0.150907,-0.410776,-0.020926,-1.509068,-428.618439,-0.150256,0.000000
0.500000,-0.103889,-428.573975,-0.008877,-0.005932,-0.150681,-0.462123,-0.023542,-1.506812,-428.573975,-0.150082,0.000000
0.510000,-0.094955,-428.618439,-0.008882,-0.005925,-0.150490,-0.422383,-0.021517,-1.504905,-428.618439,-0.149909,0.000000
0.520000,-0.107613,-428.573975,-0.008886,-0.005919,-0.150342,-0.478685,-0.024385,-1.503421,-428.573975,-0.149753,0.000000
0.530000,-0.102776,-428.707397,-0.008886,-0.005915,-0.150239,-0.457169,-0.023289,-1.502391,-428.707397,-0.149579,0.000000
0.540000,-0.100540,-428.662933,-0.008873,-0.005911,-0.150144,-0.447225,-0.022783,-1.501438,-428.662933,-0.149423,0.000000
0.550000,-0.122505,-428.618439,-0.008886,-0.005907,-0.150039,-0.544930,-0.027760,-1.500393,-428.618439,-0.149251,0.000000
0.560000,-0.175758,-428.662933,-0.008886,-0.005902,-0.149909,-0.781812,-0.039827,-1.499091,-428.662933,-0.149076,0.000000
0.570000,-0.167938,-428.573975,-0.008869,-0.005897,-0.149788,-0.747027,-0.038055,-1.497880,-428.573975,-0.148920,0.000000
0.580000,-0.153046,-428.662933,-0.008882,-0.005892,-0.149667,-0.680781,-0.034681,-1.496669,-428.662933,-0.148746,0.000000
0.590000,-0.156395,-428.618439,-0.008895,-0.005887,-0.149537,-0.695680,-0.035440,-1.495367,-428.618439,-0.148590,0.000000
0.600000,-0.159370,-428.662933,-0.008877,-0.005880,-0.149363,-0.708915,-0.036114,-1.493626,-428.662933,-0.148418,0.000000
0.610000,-0.153419,-428.662933,-0.008890,-0.005874,-0.149188,-0.682444,-0.034765,-1.491884,-428.662933,-0.148244,0.000000
0.620000,-0.134422,-428.662933,-0.008886,-0.005867,-0.149016,-0.597940,-0.030461,-1.490159,-428.662933,-0.148088,0.000000
