Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.110000,0.075966,-184.551468,-0.009438,-0.009280,-0.235704,0.337913,0.017214,-2.357036,-184.551468,-0.235452,0.000000
0.120000,0.074104,-184.640427,-0.009451,-0.009280,-0.235704,0.329632,0.016792,-2.357036,-184.640427,-0.235452,0.000000
0.130000,0.082664,-184.595947,-0.009464,-0.009280,-0.235704,0.367710,0.018732,-2.357036,-184.595947,-0.235452,0.000000
0.140000,0.079315,-184.595947,-0.009447,-0.009280,-0.235704,0.352812,0.017973,-2.357036,-184.595947,-0.235452,0.000000
0.150000,0.075966,-184.595947,-0.009455,-0.009280,-0.235704,0.337913,0.017214,-2.357036,-184.595947,-0.235452,0.000000
0.160000,0.080429,-184.595947,-0.009451,-0.009280,-0.235704,0.357766,0.018225,-2.357036,-184.595947,-0.235452,0.000000
0.170000,0.080429,-184.684906,-0.009451,-0.009280,-0.235704,0.357766,0.018225,-2.357036,-184.684906,-0.235452,0.000000
0.180000,0.084152,-184.640427,-0.009447,-0.009280,-0.235704,0.374328,0.019069,-2.357036,-184.640427,-0.235452,0.000000
0.190000,0.080429,-184.595947,-0.009447,-0.009280,-0.235704,0.357766,0.018225,-2.357036,-184.595947,-0.235452,0.000000
0.200000,0.068886,-184.640427,-0.009455,-0.009280,-0.235704,0.306419,0.015610,-2.357036,-184.640427,-0.235452,0.000000
0.210000,0.067024,-184.551468,-0.009442,-0.009280,-0.235704,0.298139,0.015188,-2.357036,-184.551468,-0.235452,0.000000
0.220000,0.083786,-184.595947,-0.009447,-0.009280,-0.235704,0.372699,0.018986,-2.357036,-184.595947,-0.235452,0.000000
0.230000,0.081177,-184.551468,-0.009447,-0.009280,-0.235704,0.361092,0.018395,-2.357036,-184.551468,-0.235452,0.000000
0.240000,0.084526,-184.551468,-0.009438,-0.009280,-0.235704,0.375991,0.019154,-2.357036,-184.551468,-0.235452,0.000000
0.250000,0.062187,-184.684906,-0.009442,-0.009280,-0.235704,0.276622,0.014092,-2.357036,-184.684906,-0.235452,0.000000
0.260000,0.071869,-184.595947,-0.009438,-0.009280,-0.235704,0.319689,0.016286,-2.357036,-184.595947,-0.235452,0.000000
0.270000,0.081551,-184.640427,-0.009447,-0.009280,-0.235704,0.362755,0.018480,-2.357036,-184.640427,-0.235452,0.000000
0.280000,0.088623,-184.640427,-0.009451,-0.009280,-0.235704,0.394215,0.020082,-2.357036,-184.640427,-0.235452,0.000000
0.290000,0.080803,-184.640427,-0.009447,-0.009280,-0.235704,0.359429,0.018310,-2.357036,-184.640427,-0.235452,0.000000
0.300000,0.073357,-184.684906,-0.009442,-0.009280,-0.235704,0.326307,0.016623,-2.357036,-184.684906,-0.235452,0.000000
0.310000,0.081551,-184.595947,-0.009451,-0.009280,-0.235704,0.362755,0.018480,-2.357036,-184.595947,-0.235452,0.000000
0.320000,0.072609,-184.640427,-0.009438,-0.009280,-0.235704,0.322981,0.016453,-2.357036,-184.640427,-0.235452,0.000000
0.330000,0.082664,-184.595947,-0.009442,-0.009280,-0.235704,0.367710,0.018732,-2.357036,-184.595947,-0.235452,0.000000
0.340000,0.071495,-184.640427,-0.009442,-0.009280,-0.235704,0.318026,0.016201,-2.357036,-184.640427,-0.235452,0.000000
0.350000,0.083786,-184.640427,-0.009451,-0.009280,-0.235704,0.372699,0.018986,-2.357036,-184.640427,-0.235452,0.000000
0.360000,0.081924,-184.684906,-0.009451,-0.009280,-0.235704,0.364418,0.018564,-2.357036,-184.684906,-0.235452,0.000000
0.370000,0.077827,-184.684906,-0.009442,-0.009280,-0.235704,0.346194,0.017636,-2.357036,-184.684906,-0.235452,0.000000
0.380000,0.072243,-184.595947,-0.009447,-0.009280,-0.235704,0.321352,0.016370,-2.357036,-184.595947,-0.235452,0.000000
0.390000,0.070747,-184.640427,-0.009434,-0.009280,-0.235704,0.314700,0.016032,-2.357036,-184.640427,-0.235452,0.000000
0.400000,0.061813,-184.684906,-0.009455,-0.009280,-0.235704,0.274960,0.014007,-2.357036,-184.684906,-0.235452,0.000000
0.410000,0.076332,-184.551468,-0.009438,-0.009280,-0.235704,0.339542,0.017297,-2.357036,-184.551468,-0.235452,0.000000
0.420000,0.058464,-184.729385,-0.009442,-0.009280,-0.235704,0.260061,0.013248,-2.357036,-184.729385,-0.235330,0.000000
0.430000,0.026062,-184.640427,-0.009455,-0.009279,-0.235677,0.115930,0.005906,-2.356771,-184.640427,-0.235157,0.000000
0.440000,0.007820,-184.640427,-0.009438,-0.009277,-0.235625,0.034786,0.001772,-2.356249,-184.640427,-0.234984,0.000000
0.450000,0.016754,-184.684906,-0.009451,-0.009273,-0.235539,0.074526,0.003797,-2.355386,-184.684906,-0.234828,0.000000
0.460000,0.014153,-184.640427,-0.009438,-0.009268,-0.235400,0.062954,0.003207,-2.354000,-184.640427,-0.234654,0.000000
0.470000,0.010796,-184.684906,-0.009438,-0.009260,-0.235200,0.048021,0.002446,-2.352002,-184.684906,-0.234498,0.000000
0.480000,0.023460,-184.595947,-0.009442,-0.009251,-0.234984,0.104357,0.005316,-2.349837,-184.595947,-0.234324,0.000000
0.490000,0.038353,-184.595947,-0.009442,-0.009243,-0.234766,0.170603,0.008691,-2.347664,-184.595947,-0.234151,0.000000
0.500000,0.032021,-184.684906,-0.009455,-0.009235,-0.234558,0.142435,0.007256,-2.345583,-184.684906,-0.233995,0.000000
0.510000,0.021225,-184.595947,-0.009438,-0.009228,-0.234402,0.094413,0.004810,-2.344023,-184.595947,-0.233822,0.000000
0.520000,0.026810,-184.684906,-0.009455,-0.009224,-0.234281,0.119255,0.006075,-2.342812,-184.684906,-0.233665,0.000000
0.530000,0.029045,-184.640427,-0.009447,-0.009219,-0.234168,0.129199,0.006582,-2.341684,-184.640427,-0.233492,0.000000
0.540000,0.013405,-184.684906,-0.009447,-0.009214,-0.234030,0.059628,0.003038,-2.340299,-184.684906,-0.233318,0.000000
0.550000,-0.003349,-184.640427,-0.009438,-0.009208,-0.233873,-0.014898,-0.000759,-2.338732,-184.640427,-0.233162,0.000000
0.560000,0.007072,-184.640427,-0.009434,-0.009201,-0.233717,0.031460,0.001603,-2.337173,-184.640427,-0.232989,0.000000
0.570000,0.007446,-184.640427,-0.009442,-0.009195,-0.233561,0.033123,0.001687,-2.335613,-184.640427,-0.232833,0.000000
0.580000,0.006699,-184.595947,-0.009455,-0.009190,-0.233431,0.029797,0.001518,-2.334311,-184.595947,-0.232659,0.000000
0.590000,0.003723,-184.640427,-0.009434,-0.009186,-0.233336,0.016561,0.000844,-2.333358,-184.640427,-0.232486,0.000000
0.600000,0.004097,-184.640427,-0.009464,-0.009182,-0.233232,0.018224,0.000928,-2.332320,-184.640427,-0.232330,0.000000
0.610000,0.021599,-184.729385,-0.009459,-0.009179,-0.233137,0.096076,0.004894,-2.331367,-184.729385,-0.232156,0.000000
0.620000,0.010796,-184.684906,-0.009447,-0.009174,-0.233015,0.048021,0.002446,-2.330148,-184.684906,-0.232000,0.000000
0.630000,-0.002609,-184.684906,-0.009447,-0.009168,-0.232867,-0.011607,-0.000591,-2.328672,-184.684906,-0.231827,0.000000
0.640000,-0.001488,-184.684906,-0.009459,-0.009162,-0.232711,-0.006618,-0.000337,-2.327112,-184.684906,-0.231653,0.000000
0.650000,-0.013405,-184.729385,-0.009455,-0.009156,-0.232573,-0.059628,-0.003038,-2.325727,-184.729385,-0.231497,0.000000
0.660000,-0.012665,-184.684906,-0.009451,-0.009151,-0.232434,-0.056336,-0.002870,-2.324342,-184.684906,-0.231324,0.000000
0.670000,-0.005211,-184.773865,-0.009451,-0.009145,-0.232287,-0.023179,-0.001181,-2.322866,-184.773865,-0.231168,0.000000
0.680000,-0.015266,-184.595947,-0.009438,-0.009140,-0.232156,-0.067908,-0.003459,-2.321564,-184.595947,-0.230994,0.000000
0.690000,-0.010796,-184.640427,-0.009455,-0.009137,-0.232078,-0.048021,-0.002446,-2.320784,-184.640427,-0.230821,0.000000
0.700000,-0.026070,-184.729385,-0.009442,-0.009134,-0.231991,-0.115964,-0.005907,-2.319914,-184.729385,-0.230664,0.000000
0.710000,-0.022713,-184.640427,-0.009455,-0.009129,-0.231888,-0.101031,-0.005147,-2.318877,-184.640427,-0.230491,0.000000
0.720000,-0.016014,-184.684906,-0.009451,-0.009124,-0.231748,-0.071234,-0.003629,-2.317484,-184.684906,-0.230335,0.000000
0.730000,-0.002983,-184.684906,-0.009447,-0.009116,-0.231558,-0.013269,-0.000676,-2.315576,-184.684906,-0.230162,0.000000
0.740000,0.001114,-184.729385,-0.009451,-0.009110,-0.231384,0.004955,0.000252,-2.313843,-184.729385,-0.229988,0.000000
0.750000,-0.001862,-184.684906,-0.009447,-0.009102,-0.231185,-0.008281,-0.000422,-2.311852,-184.684906,-0.229832,0.000000
0.760000,0.002609,-184.684906,-0.009434,-0.009094,-0.230985,0.011607,0.000591,-2.309853,-184.684906,-0.229658,0.000000
0.770000,0.009308,-184.729385,-0.009425,-0.009086,-0.230786,0.041403,0.002109,-2.307863,-184.729385,-0.229502,0.000000
0.780000,0.004097,-184.684906,-0.009416,-0.009078,-0.230586,0.018224,0.000928,-2.305864,-184.684906,-0.229329,0.000000
0.790000,-0.007446,-184.729385,-0.009416,-0.009071,-0.230396,-0.033123,-0.001687,-2.303957,-184.729385,-0.229156,0.000000
0.800000,-0.001488,-184.729385,-0.009416,-0.009064,-0.230222,-0.006618,-0.000337,-2.302223,-184.729385,-0.229000,0.000000
0.810000,-0.001114,-184.640427,-0.009378,-0.009058,-0.230066,-0.004955,-0.000252,-2.300663,-184.640427,-0.228826,0.000000
0.820000,-0.004097,-184.729385,-0.009382,-0.009053,-0.229954,-0.018224,-0.000928,-2.299536,-184.729385,-0.228653,0.000000
0.830000,-0.008934,-184.684906,-0.009390,-0.009048,-0.229815,-0.039741,-0.002024,-2.298150,-184.684906,-0.228496,0.000000
0.840000,-0.003349,-184.729385,-0.009360,-0.009041,-0.229642,-0.014898,-0.000759,-2.296417,-184.729385,-0.228323,0.000000
0.850000,-0.004845,-184.729385,-0.009382,-0.009033,-0.229434,-0.021550,-0.001098,-2.294335,-184.729385,-0.228167,0.000000
0.860000,-0.011917,-184.684906,-0.009369,-0.009025,-0.229234,-0.053010,-0.002700,-2.292337,-184.684906,-0.227994,0.000000
0.870000,-0.015266,-184.773865,-0.009347,-0.009018,-0.229052,-0.067908,-0.003459,-2.290520,-184.773865,-0.227820,0.000000
0.880000,-0.008194,-184.729385,-0.009330,-0.009013,-0.228930,-0.036449,-0.001857,-2.289301,-184.729385,-0.227664,0.000000
0.890000,-0.022713,-184.729385,-0.009334,-0.009009,-0.228826,-0.101031,-0.005147,-2.288264,-184.729385,-0.227490,0.000000
0.900000,-0.015266,-184.729385,-0.009343,-0.009005,-0.228722,-0.067908,-0.003459,-2.287220,-184.729385,-0.227334,0.000000
0.910000,0.009308,-184.684906,-0.009339,-0.008999,-0.228574,0.041403,0.002109,-2.285743,-184.684906,-0.227161,0.000000
0.920000,0.000748,-184.684906,-0.009317,-0.008992,-0.228393,0.003326,0.000169,-2.283927,-184.684906,-0.226988,0.000000
0.930000,0.004471,-184.729385,-0.009326,-0.008985,-0.228228,0.019887,0.001013,-2.282277,-184.729385,-0.226832,0.000000
0.940000,-0.005211,-184.773865,-0.009313,-0.008978,-0.228046,-0.023179,-0.001181,-2.280460,-184.773865,-0.226658,0.000000
0.950000,0.002235,-184.729385,-0.009309,-0.008971,-0.227872,0.009944,0.000507,-2.278719,-184.729385,-0.226502,0.000000
0.960000,0.007072,-184.684906,-0.009287,-0.008964,-0.227681,0.031460,0.001603,-2.276811,-184.684906,-0.226328,0.000000
0.970000,0.008194,-184.729385,-0.009296,-0.008956,-0.227490,0.036449,0.001857,-2.274904,-184.729385,-0.226155,0.000000
0.980000,0.020477,-184.640427,-0.009283,-0.008949,-0.227300,0.091088,0.004640,-2.272996,-184.640427,-0.225999,0.000000
0.990000,0.008194,-184.729385,-0.009270,-0.008943,-0.227144,0.036449,0.001857,-2.271437,-184.729385,-0.225826,0.000000
1.000000,-0.001488,-184.684906,-0.009274,-0.008936,-0.226970,-0.006618,-0.000337,-2.269703,-184.684906,-0.225670,0.000000
1.010000,-0.004471,-184.640427,-0.009257,-0.008927,-0.226736,-0.019887,-0.001013,-2.267364,-184.640427,-0.225496,0.000000
1.020000,-0.010429,-184.729385,-0.009244,-0.008915,-0.226441,-0.046392,-0.002363,-2.264412,-184.729385,-0.225322,0.000000
1.030000,-0.000000,-184.684906,-0.009240,-0.008905,-0.226181,-0.000000,-0.000000,-2.261808,-184.684906,-0.225166,0.000000
1.040000,-0.014893,-184.729385,-0.009227,-0.008898,-0.225999,-0.066245,-0.003375,-2.259991,-184.729385,-0.224993,0.000000
1.050000,-0.024574,-184.729385,-0.009231,-0.008892,-0.225869,-0.109312,-0.005569,-2.258689,-184.729385,-0.224837,0.000000
1.060000,-0.034256,-184.684906,-0.009218,-0.008889,-0.225774,-0.152378,-0.007763,-2.257735,-184.684906,-0.224664,0.000000
1.070000,-0.033890,-184.773865,-0.009227,-0.008885,-0.225686,-0.150749,-0.007680,-2.256865,-184.773865,-0.224490,0.000000
1.080000,-0.028671,-184.640427,-0.009222,-0.008883,-0.225618,-0.127536,-0.006497,-2.256176,-184.640427,-0.224334,0.000000
1.090000,-0.027931,-184.729385,-0.009218,-0.008880,-0.225540,-0.124244,-0.006329,-2.255396,-184.729385,-0.224160,0.000000
1.100000,-0.028671,-184.729385,-0.009218,-0.008875,-0.225427,-0.127536,-0.006497,-2.254268,-184.729385,-0.224004,0.000000
1.110000,-0.026070,-184.684906,-0.009218,-0.008868,-0.225253,-0.115964,-0.005907,-2.252535,-184.684906,-0.223831,0.000000
1.120000,-0.013405,-184.729385,-0.009192,-0.008859,-0.225010,-0.059628,-0.003038,-2.250105,-184.729385,-0.223658,0.000000
1.130000,-0.006332,-184.729385,-0.009192,-0.008849,-0.224759,-0.028168,-0.001435,-2.247592,-184.729385,-0.223501,0.000000
1.140000,0.000748,-184.773865,-0.009179,-0.008841,-0.224568,0.003326,0.000169,-2.245684,-184.773865,-0.223328,0.000000
1.150000,0.001488,-184.773865,-0.009166,-0.008836,-0.224429,0.006618,0.000337,-2.244291,-184.773865,-0.223172,0.000000
1.160000,0.004097,-184.684906,-0.009162,-0.008830,-0.224282,0.018224,0.000928,-2.242823,-184.684906,-0.222998,0.000000
1.170000,-0.000000,-184.773865,-0.009153,-0.008824,-0.224117,-0.000000,-0.000000,-2.241173,-184.773865,-0.222825,0.000000
1.180000,-0.002983,-184.773865,-0.009162,-0.008816,-0.223917,-0.013269,-0.000676,-2.239174,-184.773865,-0.222669,0.000000
1.190000,-0.016014,-184.729385,-0.009132,-0.008806,-0.223684,-0.071234,-0.003629,-2.236835,-184.729385,-0.222496,0.000000
1.200000,-0.013031,-184.729385,-0.009123,-0.008797,-0.223441,-0.057965,-0.002953,-2.234405,-184.729385,-0.222339,0.000000
1.210000,-0.013405,-184.684906,-0.009119,-0.008787,-0.223198,-0.059628,-0.003038,-2.231975,-184.684906,-0.222166,0.000000
1.220000,-0.018616,-184.818344,-0.009119,-0.008779,-0.222998,-0.082807,-0.004218,-2.229985,-184.818344,-0.221992,0.000000
1.230000,-0.036865,-184.773865,-0.009110,-0.008773,-0.222842,-0.163985,-0.008354,-2.228425,-184.773865,-0.221836,0.000000
1.240000,-0.049156,-184.773865,-0.009097,-0.008769,-0.222721,-0.218658,-0.011139,-2.227206,-184.773865,-0.221663,0.000000
1.250000,-0.065536,-184.773865,-0.009093,-0.008763,-0.222582,-0.291521,-0.014851,-2.225821,-184.773865,-0.221490,0.000000
1.260000,-0.053993,-184.684906,-0.009089,-0.008758,-0.222444,-0.240174,-0.012235,-2.224436,-184.684906,-0.221333,0.000000
1.270000,-0.053993,-184.729385,-0.009076,-0.008753,-0.222322,-0.240174,-0.012235,-2.223217,-184.729385,-0.221160,0.000000
1.280000,-0.050644,-184.729385,-0.009067,-0.008747,-0.222183,-0.225275,-0.011476,-2.221832,-184.729385,-0.221004,0.000000
1.290000,-0.039841,-184.729385,-0.009076,-0.008742,-0.222045,-0.177220,-0.009028,-2.220447,-184.729385,-0.220830,0.000000
1.300000,-0.015640,-184.818344,-0.009067,-0.008736,-0.221889,-0.069571,-0.003544,-2.218887,-184.818344,-0.220657,0.000000
1.310000,-0.014526,-184.729385,-0.009071,-0.008730,-0.221732,-0.064617,-0.003292,-2.217320,-184.729385,-0.220501,0.000000
1.320000,-0.007072,-184.773865,-0.009054,-0.008724,-0.221602,-0.031460,-0.001603,-2.216018,-184.773865,-0.220327,0.000000
1.330000,0.000748,-184.729385,-0.009041,-0.008719,-0.221463,0.003326,0.000169,-2.214633,-184.729385,-0.220171,0.000000
1.340000,-0.005959,-184.729385,-0.009028,-0.008713,-0.221299,-0.026505,-0.001350,-2.212990,-184.729385,-0.219998,0.000000
1.350000,-0.005959,-184.773865,-0.009041,-0.008706,-0.221134,-0.026505,-0.001350,-2.211340,-184.773865,-0.219824,0.000000
