Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,0,-480185,-206695.0,0.0,-23707,Continuing
2,11,-284710,-273016.325,273490.0,-23707,Continuing
3,68,-180293,-254825.3375,273490.0,-23707,Continuing
4,102,-129483,-242371.2725,299892.0,-23707,Continuing
5,103,-145224,-177778.775,350702.0,-23707,Continuing
6,72,-339668,-170878.02,350702.0,-23707,Continuing
7,58,-221696,-191957.3575,350702.0,-23707,Continuing
8,28,-57484,-213250.0325,350702.0,-23707,Continuing
9,84,-24723,-182362.6275,422701.0,-23707,Continuing
10,57,-237318,-225052.9925,455462.0,-23707,Continuing
11,94,-136004,-254117.715,455462.0,-23707,Continuing
12,56,-133495,-291889.345,455462.0,-23707,Continuing
13,101,-239057,-150424.62,314945.0,-23707,Continuing
14,9,-914156,-335219.625,350702.0,-23707,Continuing
15,128,-258154,-323450.245,780861.5999999999,-23707,Continuing
16,54,-376516,-285252.5925,784673.0,-23707,Continuing
17,12,-602576,-394289.1925,768932.0,-23707,Continuing
18,1,-505657,-480154.045,780661.0,-23707,Continuing
19,10,-981850,-754776.2001666666,656002.0,-23707,Continuing
20,82,-252642,-488560.18075000006,663293.0,-23707,Continuing
21,23,-1281399,-852920.3602023816,697140.0,-23707,Continuing
22,25,-876981,-525985.0069166669,1028757.0,-23707,Continuing
23,19,-446747,-586802.9965,1028757.0,-23707,Continuing
24,17,-1103450,-880694.0028690479,996689.0,-23707,Continuing
25,20,-533060,-492192.8504166667,850808.0,-23707,Continuing
26,18,-1155542,-1054782.877791667,783295.7649999997,-23707,Continuing
27,81,-489801,-439741.75904166675,624339.0,-23707,Continuing
28,80,-438903,-467248.35766666656,624339.0,-23707,Continuing
29,21,-1167261,-562006.4591249998,624339.0,-23707,Continuing
30,15,-102012,-692841.8696666667,790745.0,-23707,Continuing
31,16,-128971,-333169.3125,1065249.0,-23707,Continuing
32,22,-1182236,-935147.4550595237,1038290.0,-23707,Continuing
33,24,-1300295,-1157107.6198749999,800126.8,-23707,Continuing
34,129,-316310,-294548.8564166667,457352.0,-23707,Continuing
35,13,-714735,-361247.92116666667,500564.0,-23707,Continuing
36,93,-211852,-226869.71166666667,690012.0,-23707,Continuing
37,77,-476197,-250500.32291666663,585252.0,-23707,Continuing
38,79,-548909,-438381.6706666667,585252.0,-23707,Continuing
39,3,-239852,-269462.5525,588851.9499999967,-23707,Continuing
40,109,-452558,-386497.70265476196,624339.0,-23707,Continuing
41,70,-286563,-302400.15,534442.0,-23707,Continuing
42,47,-416405,-237124.03133333332,422109.34999999986,-23707,Continuing
43,107,-701140,-360695.32433333347,462093.0,-23707,Continuing
44,132,-503950,-343019.6915833333,448498.0,-23707,Continuing
45,49,-234879,-329746.2652142857,446897.0,-23707,Continuing
46,108,-719564,-350557.635,448498.0,-23707,Continuing
47,111,-375241,-413632.6975,466922.0,-23707,Continuing
48,110,-794499,-551628.323125,466922.0,-23707,Continuing
49,14,-925193,-626227.7035000001,430025.0,-23707,Continuing
50,104,-208028,-220269.54224999997,346714.0,-23707,Continuing
51,51,-293210,-307427.01441666664,356436.99166666646,-23707,Continuing
52,39,-98773,-108417.8625,314945.0,-23707,Continuing
53,43,-228347,-275726.51383333333,346714.0,-23707,Continuing
54,45,-481313,-275043.47383333335,330973.0,-23707,Continuing
55,55,-463506,-332734.14707738097,323411.5,-23707,Continuing
56,78,-127394,-216145.84233333333,286922.0,-23707,Continuing
57,90,-318600,-254478.5575,269502.0,-23707,Continuing
58,92,-261756,-284968.53,264345.0,-23707,Continuing
59,38,-224858,-317169.4144642857,269461.0,-23707,Continuing
60,76,-272660,-261595.9285,282184.0,-23707,Continuing
61,33,-132665,-201697.755,261116.0,-23707,Continuing
62,7,-144556,-305994.69303571427,269461.0,-23707,Continuing
63,8,-351227,-209920.1492857143,336757.0,-23707,Continuing
64,42,-482218,-321176.3804166667,336757.0,-23707,Continuing
65,65,-349707,-271010.79387499986,337662.0,-23707,Continuing
66,112,-23707,-60651.7725,212595.0,-23707,Max -Instability index reached
