Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,0,-480185,-701140.0,0.0,-23707,Continuing
2,1,-505657,-529347.4875,220955.0,-23707,Continuing
3,9,-914156,-543871.4691666667,220955.0,-23707,Continuing
4,2,-144074,-644131.5316666666,433971.0,-23707,Continuing
5,28,-57484,-294321.19716666674,770082.0,-23707,Continuing
6,75,-59256,-200156.86183333333,856672.0,-23707,Continuing
7,74,-140574,-154948.05216666666,856672.0,-23707,Continuing
8,105,-141683,-189585.465,856672.0,-23707,Continuing
9,76,-272660,-318671.1696666667,856672.0,-23707,Continuing
10,128,-258154,-257104.23299999998,854900.0,-23707,Continuing
11,30,-209698,-212535.38383333333,641884.0,-23707,Continuing
12,47,-416405,-219705.33,560566.0,-23707,Continuing
13,56,-133495,-183210.43616666668,422701.0,-23707,Continuing
14,42,-482218,-338656.8275,641884.0,-23707,Continuing
15,3,-239852,-354982.655,557066.0,-23707,Continuing
16,101,-239057,-87520.6725,200670.0,-23707,Continuing
17,104,-208028,-181701.815,357149.0,-23707,Continuing
18,34,-287734,-333604.165,491442.0,-23707,Continuing
19,124,-55524,-114150.3675,213404.0,-23707,Continuing
20,125,-88158,-74164.958,183533.0,-23707,Continuing
21,71,-87667,-83553.29225,181667.0,-23707,Continuing
22,102,-129483,-148880.15535714282,214337.0,-23707,Continuing
23,70,-286563,-346679.3075,461288.0,-23707,Continuing
24,59,-123157,-99299.9284642857,150544.0,-23707,Continuing
25,29,-286689,-75862.37074999999,83090.0,-23707,Continuing
26,39,-98773,-105646.1837202381,215270.0,-23707,Continuing
27,84,-24723,-114307.02677380953,229205.0,-23707,Continuing
28,86,-91681,-123492.31842261906,229205.0,-23707,Continuing
29,58,-221696,-113785.14370833333,229205.0,-23707,Continuing
30,94,-136004,-132796.02833333335,214334.0,-23707,Continuing
31,72,-339668,-154227.36,247937.0,-23707,Continuing
32,57,-237318,-151719.6425,314945.0,-23707,Continuing
33,112,-23707,-61164.36604761905,212595.0,-23707,Max -Instability index reached
