Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,0,-480.185,-53.83386013735714,371.0531185161309,-23.707,Continuing
2,26,-1267.615,-415.75259182898105,91.7721147460991,-23.707,Continuing
3,7,-144.556,-319.73663826656133,647.0795398107048,-23.707,Continuing
4,8,-351.227,-337.72600778999663,558.3515094656287,-23.707,Continuing
5,65,-349.707,-373.24512453702204,479.87754575398907,-23.707,Continuing
6,38,-224.858,-369.8416032807249,398.11237634711847,-23.707,Continuing
7,42,-482.218,-328.7162940133922,166.86683449476797,-23.707,Continuing
8,93,-211.852,-369.0083759162286,167.81821383670353,-23.707,Continuing
9,5,-253.423,-334.88467223429063,159.146457018908,-23.707,Continuing
10,6,-273.687,-309.74717961626646,135.52246980163974,-23.707,Continuing
11,92,-261.756,-304.58375611207305,120.41768511938854,-23.707,Continuing
12,70,-286.563,-294.6299074473061,105.16345699807528,-23.707,Continuing
13,34,-287.734,-290.5503951157236,98.92284866338025,-23.707,Continuing
14,35,-302.631,-288.0898089994199,90.52455637199816,-23.707,Continuing
15,91,-225.17,-297.0264812386374,85.9039404348429,-23.707,Continuing
16,64,-269.18,-286.2079323090909,82.94624435653385,-23.707,Continuing
17,90,-318.6,-290.1490795239474,79.29340064546797,-23.707,Continuing
18,3,-239.852,-301.7645727776653,76.40366604899963,-23.707,Continuing
19,4,-416.657,-291.4753569607792,74.13054052488812,-23.707,Continuing
20,63,-300.244,-327.81391261402166,80.14489370865658,-23.707,Continuing
21,97,-206.695,-329.1010125452069,76.63934335483785,-23.707,Continuing
22,33,-132.665,-317.36365415331176,80.51834955911221,-23.707,Continuing
23,89,-120.257,-294.99052678127805,89.36021792610255,-23.707,Continuing
24,32,-207.474,-275.50026297261115,95.50283535042963,-23.707,Continuing
25,30,-209.698,-270.3009387419422,93.88674613484004,-23.707,Continuing
26,31,-316.345,-263.3574160320777,91.77043744520955,-23.707,Continuing
27,88,-132.641,-270.6145416297343,90.23265502162023,-23.707,Continuing
28,62,-40.621,-260.07206122900175,92.85079375464848,-23.707,Continuing
29,61,-449.878,-245.24781944521362,103.18740071168196,-23.707,Continuing
30,69,-252.077,-261.1305834100499,106.50845678601596,-23.707,Continuing
31,68,-180.293,-262.8359085055122,104.33777593058286,-23.707,Continuing
32,96,-383.479,-261.8325490271725,103.72588587708067,-23.707,Continuing
33,87,-183.18,-272.0398723976523,106.02939559470063,-23.707,Continuing
34,2,-144.074,-263.78424247549015,105.43070152655194,-23.707,Continuing
35,60,-38.893,-255.4588498315279,106.55818142899827,-23.707,Continuing
36,59,-123.157,-236.67594907706143,112.61332661551263,-23.707,Continuing
37,1,-505.657,-229.11185485704618,123.83498856905119,-23.707,Continuing
38,36,-190.636,-249.07475677447837,113.60344634269663,-23.707,Continuing
39,37,-342.685,-243.00800420969654,111.10250299258172,-23.707,Continuing
40,40,-343.647,-254.8766131734642,111.82088343058318,-23.707,Continuing
41,95,-163.985,-259.8764548224144,111.92323645621094,-23.707,Continuing
42,86,-91.681,-258.58539369775553,112.30704659192773,-23.707,Continuing
43,58,-221.696,-248.67994948404794,114.96656894138103,-23.707,Continuing
44,85,-27.122,-248.3425461178067,113.58782594847094,-23.707,Continuing
45,17,-1103.45,-58.246484403874454,330.71075681825454,-23.707,Continuing
46,28,-57.484,-240.98406563207936,116.81930767338447,-23.707,Continuing
47,29,-286.689,-228.3366846007093,119.15756199628714,-23.707,Continuing
48,84,-24.723,-235.43421184241288,118.60726730078045,-23.707,Continuing
49,112,-23.707,-219.7442627959499,121.8863088439884,-23.707,Max -Instability index reached
