Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,0,-480185,-374938.0,0.0,-23707,Continuing
2,13,-714735,-402039.1025,105247.0,-23707,Continuing
3,43,-228347,-443491.3075,339797.0,-23707,Continuing
4,49,-234879,-287102.0525,146591.0,-23707,Continuing
5,45,-481313,-300874.76,146591.0,-23707,Continuing
6,79,-548909,-295602.6025,486388.0,-23707,Continuing
7,50,-199330,-360768.8425,252966.0,-23707,Continuing
8,65,-349707,-324408.0975,281983.0,-23707,Continuing
9,38,-224858,-342911.7125,349579.0,-23707,Continuing
10,51,-293210,-339384.675,281983.0,-23707,Continuing
11,52,-456484,-307514.0175,175608.0,-23707,Continuing
12,93,-211852,-363784.155,489877.0,-23707,Continuing
13,5,-253423,-300307.565,502883.0,-23707,Continuing
14,6,-273687,-271267.8475,337057.0,-23707,Continuing
15,70,-286563,-371578.6099999999,324051.0,-23707,Continuing
16,92,-261756,-378883.1732619048,295486.0,-23707,Continuing
17,54,-376516,-379354.76700000005,349579.0,-23707,Continuing
18,55,-463506,-378050.36583333334,164515.44999999995,-23707,Continuing
19,34,-287734,-387286.77366666665,287153.0,-23707,Continuing
20,77,-476197,-326327.3518333333,337057.0,-23707,Continuing
21,35,-302631,-346333.96683333337,287153.0,-23707,Continuing
22,91,-225170,-325103.17673809524,192451.0,-23707,Continuing
23,64,-269180,-260184.763907738,77461.0,-23707,Continuing
24,88,-132641,-306357.366625,489565.0,-23707,Continuing
25,30,-209698,-198542.97458333333,178867.6999999995,-23707,Continuing
26,62,-40621,-172507.88729166664,136539.0,-23707,Continuing
27,36,-190636,-92631.4475,184549.0,-23707,Continuing
28,96,-383479,-129697.9225,169077.0,-23707,Continuing
29,2,-144074,-148675.2,342858.0,-23707,Continuing
30,58,-221696,-147361.3375,150015.0,-23707,Continuing
31,61,-449878,-149493.1325,181075.0,-23707,Continuing
32,59,-123157,-188370.44,305804.0,-23707,Continuing
33,60,-38893,-154525.0375,326721.0,-23707,Continuing
34,98,-147202,-175503.1175,344586.0,-23707,Continuing
35,74,-140574,-163936.7125,410985.0,-23707,Continuing
36,37,-342685,-174752.7875,342858.0,-23707,Continuing
37,28,-57484,-187881.1675,98539.0,-23707,Continuing
38,29,-286689,-105314.1175,164212.0,-23707,Continuing
39,84,-24723,-178033.26059523807,229205.0,-23707,Continuing
40,112,-23707,-86274.66541666668,261966.0,-23707,Max -Instability index reached
