Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,0,-480185,-38370.0,0.0,-23707,Continuing
2,11,-284710,-141091.9875,441815.0,-23707,Continuing
3,78,-127394,-130587.8,441815.0,-23707,Continuing
4,101,-239057,-103269.8575,441815.0,-23707,Continuing
5,116,-26197,-105532.5525,441815.0,-23707,Continuing
6,98,-147202,-45431.04766666669,212860.0,-23707,Continuing
7,39,-98773,-71936.541625,212860.0,-23707,Continuing
8,118,-107494,-41581.97033333334,121005.0,-23707,Continuing
9,67,-227835,-158561.87049404756,451096.91249999986,-23707,Continuing
10,119,-119938,-60349.657910714304,81297.0,-23707,Continuing
11,40,-343647,-132066.22982738097,239764.8,-23707,Continuing
12,102,-129483,-126958.52678869048,191771.61749999996,-23707,Continuing
13,75,-59256,-130494.30109424598,191720.12749999994,-23707,Continuing
14,124,-55524,-87241.37682440477,179801.0,-23707,Continuing
15,128,-258154,-170869.91860416668,424661.0,-23707,Continuing
16,125,-88158,-69608.38425,91678.0,-23707,Continuing
17,126,-93928,-69497.88008928574,32634.0,-23707,Continuing
18,127,-184086,-74165.72621626983,34026.2,-23707,Continuing
19,104,-208028,-146943.88558730157,239374.83749999964,-23707,Continuing
20,71,-87667,-151188.27452976193,253650.50416666642,-23707,Continuing
21,66,-284939,-205983.42491666664,412500.44333333324,-23707,Continuing
22,100,-175885,-173167.43857142853,247524.69999999995,-23707,Continuing
23,74,-140574,-138147.05963492065,102937.77166666664,-23707,Continuing
24,105,-141683,-172588.21026190475,181431.85714285696,-23707,Continuing
25,73,-96638,-190284.59433333337,227344.14999999988,-23707,Continuing
26,120,-91655,-149231.38770833335,188072.0,-23707,Continuing
27,121,-107908,-110141.778125,84230.0,-23707,Continuing
28,122,-168856,-105146.95162499997,84230.0,-23707,Continuing
29,123,-292981,-123555.91621825399,77201.0,-23707,Continuing
30,72,-339668,-185019.59735416673,192080.2,-23707,Continuing
31,86,-91681,-224898.2730724206,417446.3541666666,-23707,Continuing
32,59,-123157,-150692.94504960315,193258.0,-23707,Continuing
33,61,-449878,-134476.24291765873,159925.0,-23707,Continuing
34,58,-221696,-162743.8544404762,358197.0,-23707,Continuing
35,60,-38893,-154233.94652083333,358197.0,-23707,Continuing
36,2,-144074,-130028.63609821431,410985.0,-23707,Continuing
37,87,-183180,-135391.61416666667,136992.0,-23707,Continuing
38,103,-145224,-159208.66513095243,219261.0,-23707,Continuing
39,84,-24723,-221491.83875,392518.0,-23707,Continuing
40,112,-23707,-97718.31125,314945.0,-23707,Max -Instability index reached
