Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,0,-480185,-206694.97,0.015625,-23707,Continuing
2,3,-239852,-288741.97,125328.84,-23707,Continuing
3,13,-714735,-233160.25,48782.31,-23707,Continuing
4,4,-416657,-398146.28,223861.92,-23707,Continuing
5,9,-914156,-365618.1,109179.78,-23707,Continuing
6,38,-224858,-430777.12,218730.62,-23707,Continuing
7,42,-482218,-311481.3,181369.48,-23707,Continuing
8,70,-286563,-317231.84,129506.836,-23707,Continuing
9,34,-287734,-322138.1,104137.125,-23707,Continuing
10,7,-144556,-323807.94,108023.6,-23707,Continuing
11,8,-351227,-219923.25,128847.86,-23707,Continuing
12,65,-349707,-284097.2,58799.824,-23707,Continuing
13,45,-481313,-339303.06,107652.4,-23707,Continuing
14,64,-269180,-312519.1,60777.9,-23707,Continuing
15,91,-225170,-281243.84,34576.01,-23707,Continuing
16,90,-318600,-309328.72,66578.44,-23707,Continuing
17,35,-302631,-271960.97,29539.812,-23707,Continuing
18,92,-261756,-291072.56,20647.268,-23707,Continuing
19,5,-253423,-289779.8,22368.562,-23707,Continuing
20,6,-273687,-270920.28,25404.217,-23707,Continuing
21,93,-211852,-274804.7,21408.836,-23707,Continuing
22,43,-228347,-345187.97,103733.766,-23707,Continuing
23,49,-234879,-318901.34,98065.41,-23707,Continuing
24,50,-199330,-292699.06,78509.54,-23707,Continuing
25,51,-293210,-241774.83,57505.688,-23707,Continuing
26,53,-374938,-261546.78,39878.18,-23707,Continuing
27,77,-476197,-280541.62,38135.78,-23707,Continuing
28,80,-438903,-315889.0,57015.95,-23707,Continuing
29,52,-456484,-309809.94,29176.076,-23707,Continuing
30,54,-376516,-346836.78,46377.555,-23707,Continuing
31,36,-190636,-428024.53,133061.58,-23707,Continuing
32,37,-342685,-276310.62,122918.484,-23707,Continuing
33,40,-343647,-271542.6,57656.934,-23707,Continuing
34,96,-383479,-283017.1,71345.68,-23707,Continuing
35,68,-180293,-308724.38,55719.375,-23707,Continuing
36,69,-252077,-216328.33,64024.426,-23707,Continuing
37,32,-207474,-255436.2,63517.953,-23707,Continuing
38,33,-132665,-219707.52,50993.324,-23707,Continuing
39,89,-120257,-185585.2,38483.65,-23707,Continuing
40,63,-300244,-204350.83,53369.715,-23707,Continuing
41,30,-209698,-294721.12,58692.477,-23707,Continuing
42,31,-316345,-239537.06,52246.086,-23707,Continuing
43,88,-132641,-316251.22,47644.133,-23707,Continuing
44,62,-40621,-314939.88,83826.33,-23707,Continuing
45,47,-416405,-371676.22,76822.53,-23707,Continuing
46,55,-463506,-366376.66,32602.908,-23707,Continuing
47,1,-505657,-468716.2,154032.84,-23707,Continuing
48,48,-404845,-393897.22,45471.2,-23707,Continuing
49,79,-548909,-438316.6,52183.04,-23707,Continuing
50,46,-482674,-445236.0,51437.492,-23707,Continuing
51,2,-144074,-529866.9,88993.04,-23707,Continuing
52,61,-449878,-324663.72,207007.61,-23707,Continuing
53,87,-183180,-334294.34,220032.66,-23707,Continuing
54,73,-96638,-320989.62,149723.47,-23707,Continuing
55,120,-91655,-167637.42,130649.53,-23707,Continuing
56,121,-107908,-104358.92,31890.707,-23707,Continuing
57,122,-168856,-108097.3,35623.664,-23707,Continuing
58,123,-292981,-124378.734,19935.395,-23707,Continuing
59,95,-163985,-243398.97,76992.055,-23707,Continuing
60,41,-370439,-247435.34,72792.09,-23707,Continuing
61,100,-175885,-365611.3,128485.45,-23707,Continuing
62,59,-123157,-293378.78,163689.53,-23707,Continuing
63,60,-38893,-169020.67,72271.69,-23707,Continuing
64,44,-299002,-323805.8,77239.47,-23707,Continuing
65,105,-141683,-480355.38,122377.05,-23707,Continuing
66,28,-57484,-271387.2,201766.44,-23707,Continuing
67,29,-286689,-185792.55,190273.62,-23707,Continuing
68,58,-221696,-194699.53,138290.38,-23707,Continuing
69,98,-147202,-198278.44,125764.55,-23707,Continuing
70,74,-140574,-170312.25,90142.62,-23707,Continuing
71,116,-26197,-178973.06,105102.375,-23707,Continuing
72,117,-38370,-78921.25,116567.92,-23707,Continuing
73,118,-107494,-49813.754,82934.6,-23707,Continuing
74,119,-119938,-66120.305,81392.14,-23707,Continuing
75,102,-129483,-199505.08,130797.375,-23707,Continuing
76,66,-284939,-150371.98,60112.637,-23707,Continuing
77,86,-91681,-129548.07,32001.66,-23707,Continuing
78,67,-227835,-176527.58,62343.29,-23707,Continuing
79,85,-27122,-202016.8,45933.516,-23707,Continuing
80,78,-127394,-263032.56,78162.164,-23707,Continuing
81,104,-208028,-203578.11,62854.66,-23707,Continuing
82,103,-145224,-405525.53,117848.1,-23707,Continuing
83,101,-239057,-241185.64,142353.17,-23707,Continuing
84,75,-59256,-209543.56,92766.18,-23707,Continuing
85,124,-55524,-121043.73,80639.484,-23707,Continuing
86,125,-88158,-75395.21,50339.68,-23707,Continuing
87,126,-93928,-66606.09,10451.262,-23707,Continuing
88,127,-184086,-71009.516,11520.849,-23707,Continuing
89,84,-24723,-169829.77,97312.8,-23707,Continuing
90,112,-23707,-89053.64,94703.39,-23707,Max -Instability index reached
