Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,26,-1267.615,-0.00800936477343577,38.36999909834225,-23.707,Continuing
2,7,-144.556,-74.46893027378393,893.6544804240963,-23.707,Continuing
3,0,-480.185,-163.68451601771503,718.5272427161925,-23.707,Continuing
4,8,-351.227,-266.97349732678504,606.5280559921913,-23.707,Continuing
5,1,-505.657,-306.9561435402226,525.5033357878923,-23.707,Continuing
6,65,-349.707,-350.7508232769678,468.2487113239611,-23.707,Continuing
7,38,-224.858,-363.7940165626853,425.69156443547746,-23.707,Continuing
8,42,-482.218,-356.07457696663147,399.3787363522677,-23.707,Continuing
9,56,-133.495,-354.86624637262423,316.16645068771106,-23.707,Continuing
10,57,-237.318,-313.79911110850105,288.13796419281687,-23.707,Continuing
11,84,-24.723,-300.45619200722444,249.97841842614872,-23.707,Continuing
12,112,-23.707,-261.55340268201763,249.5901128934723,-23.707,Max -Instability index reached
