Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,0,-480.185,0.0,206.69502612282585,-23.707,Continuing
2,26,-1267.615,-282.4762472343507,238.25767218892102,-23.707,Continuing
3,7,-144.556,-280.45755919798773,673.6751268340727,-23.707,Continuing
4,8,-351.227,-303.8686935604283,576.9457783581898,-23.707,Continuing
5,1,-505.657,-341.74662270682916,497.24123891069195,-23.707,Continuing
6,65,-349.707,-371.554453056918,434.604093433253,-23.707,Continuing
7,42,-482.218,-391.80533508624495,400.903527785178,-23.707,Continuing
8,56,-133.495,-410.6543167719293,368.3272340479618,-23.707,Continuing
9,57,-237.318,-384.7471125287422,361.79616772050645,-23.707,Continuing
10,38,-224.858,-374.81719086131557,345.52401575253754,-23.707,Continuing
11,94,-136.004,-364.7874782812491,331.8499103861929,-23.707,Continuing
12,84,-24.723,-298.55337389146416,197.1560650780186,-23.707,Continuing
13,112,-23.707,-262.7662356307354,208.57653990136504,-23.707,Max -Instability index reached
