Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,0,-480185,-701140.0,0.0,-23707,Continuing
2,1,-505657,-529347.4875,220955.0,-23707,Continuing
3,39,-98773,-499199.90416666673,25472.0,-23707,Continuing
4,71,-87667,-218958.9583333333,406884.0,-23707,Continuing
5,75,-59256,-123061.043,401220.93333333335,-23707,Continuing
6,101,-239057,-81016.16783333333,39517.0,-23707,Continuing
7,98,-147202,-100294.7475,179801.0,-23707,Continuing
8,124,-55524,-103691.15,179801.0,-23707,Continuing
9,125,-88158,-72857.47149999999,183533.0,-23707,Continuing
10,126,-93928,-71846.63819642857,32634.0,-23707,Continuing
11,127,-184086,-75182.02845039679,33684.09999999997,-23707,Continuing
12,102,-129483,-115545.82123214287,78879.53333333334,-23707,Continuing
13,116,-26197,-119851.23599206349,69063.57999999997,-23707,Continuing
14,117,-38370,-64525.66913492063,121005.0,-23707,Continuing
15,118,-107494,-43159.24170138889,103286.0,-23707,Continuing
16,119,-119938,-60505.44651785716,81297.0,-23707,Continuing
17,105,-141683,-122125.51392694804,81643.20833333334,-23707,Continuing
18,74,-140574,-126823.65215079366,93082.11249999996,-23707,Continuing
19,67,-227835,-94945.31403409093,200687.0,-23707,Continuing
20,44,-299002,-133549.3164365079,62424.139999999956,-23707,Continuing
21,78,-127394,-158825.41879761906,169519.0,-23707,Continuing
22,104,-208028,-136557.328625,19808.0,-23707,Continuing
23,72,-339668,-175840.6672337663,156010.88545454544,-23707,Continuing
24,103,-145224,-187028.63972023808,147656.10499999992,-23707,Continuing
25,73,-96638,-189608.07223115079,221540.71,-23707,Continuing
26,120,-91655,-141667.4501190476,202364.0,-23707,Continuing
27,121,-107908,-105897.0403125,116373.0,-23707,Continuing
28,122,-168856,-102143.98208333332,16253.0,-23707,Continuing
29,100,-175885,-121977.08776271647,46484.33333333334,-23707,Continuing
30,123,-292981,-121846.49715557357,77201.0,-23707,Continuing
31,95,-163985,-179797.51006448417,220049.0,-23707,Continuing
32,66,-284939,-175359.65110912692,170526.1095238095,-23707,Continuing
33,61,-449878,-210050.87889880952,399520.06666666665,-23707,Continuing
34,128,-258154,-197123.87825793645,411258.6888888889,-23707,Continuing
35,99,-192477,-235812.04886111117,252001.0,-23707,Continuing
36,76,-272660,-217250.39835714284,242222.1942857143,-23707,Continuing
37,129,-316310,-228555.6809206349,188799.00999999995,-23707,Continuing
38,130,-319618,-272631.208892857,173227.47857142793,-23707,Continuing
39,41,-370439,-265760.13680853177,321789.44166666653,-23707,Continuing
40,131,-422140,-292490.5086547618,61464.0,-23707,Continuing
41,86,-91681,-291054.7009732143,395223.4303571428,-23707,Continuing
42,59,-123157,-203133.35756249996,358197.0,-23707,Continuing
43,60,-38893,-168735.56472916665,358197.0,-23707,Continuing
44,2,-144074,-130353.35389583334,410985.0,-23707,Continuing
45,87,-183180,-141730.57570238094,130291.99999999997,-23707,Continuing
46,58,-221696,-154598.83946130952,220422.42857142858,-23707,Continuing
47,84,-24723,-184350.99204761905,252001.0,-23707,Continuing
48,112,-23707,-87206.3875,314945.0,-23707,Max -Instability index reached
