Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,0,-480185,-206695.0,0.0,-23707,Continuing
2,11,-284710,-273016.325,273490.0,-23707,Continuing
3,68,-180293,-254825.3375,273490.0,-23707,Continuing
4,102,-129483,-242371.2725,299892.0,-23707,Continuing
5,103,-145224,-177778.775,350702.0,-23707,Continuing
6,72,-339668,-170878.02,350702.0,-23707,Continuing
7,58,-221696,-191957.3575,350702.0,-23707,Continuing
8,28,-57484,-213250.0325,350702.0,-23707,Continuing
9,84,-24723,-182362.6275,422701.0,-23707,Continuing
10,57,-237318,-225052.9925,455462.0,-23707,Continuing
11,94,-136004,-254117.715,455462.0,-23707,Continuing
12,56,-133495,-291889.345,455462.0,-23707,Continuing
13,101,-239057,-150424.62,314945.0,-23707,Continuing
14,9,-914156,-335219.625,350702.0,-23707,Continuing
15,128,-258154,-323450.245,780861.5999999999,-23707,Continuing
16,54,-376516,-285252.5925,784673.0,-23707,Continuing
17,12,-602576,-394289.1925,768932.0,-23707,Continuing
18,1,-505657,-480154.045,780661.0,-23707,Continuing
19,10,-981850,-754776.2001666666,656002.0,-23707,Continuing
20,82,-252642,-488560.18075000006,663293.0,-23707,Continuing
21,23,-1281399,-852920.3602023816,697140.0,-23707,Continuing
22,25,-876981,-525985.0069166669,1028757.0,-23707,Continuing
23,19,-446747,-586802.9965,1028757.0,-23707,Continuing
24,17,-1103450,-880694.0028690479,996689.0,-23707,Continuing
25,20,-533060,-492192.8504166667,850808.0,-23707,Continuing
26,18,-1155542,-1054782.877791667,783295.7649999997,-23707,Continuing
27,81,-489801,-439741.75904166675,624339.0,-23707,Continuing
28,80,-438903,-467248.35766666656,624339.0,-23707,Continuing
29,21,-1167261,-562006.4591249998,624339.0,-23707,Continuing
30,15,-102012,-692841.8696666667,790745.0,-23707,Continuing
31,16,-128971,-333169.3125,1065249.0,-23707,Continuing
32,22,-1182236,-935147.4550595237,1038290.0,-23707,Continuing
33,24,-1300295,-1157107.6198749999,800126.8,-23707,Continuing
34,129,-316310,-294548.8564166667,457352.0,-23707,Continuing
35,13,-714735,-361247.92116666667,500564.0,-23707,Continuing
36,93,-211852,-226869.71166666667,690012.0,-23707,Continuing
37,77,-476197,-250500.32291666663,585252.0,-23707,Continuing
38,79,-548909,-438381.6706666667,585252.0,-23707,Continuing
39,3,-239852,-269462.5525,588851.9499999967,-23707,Continuing
40,109,-452558,-386497.70265476196,624339.0,-23707,Continuing
41,70,-286563,-302400.15,534442.0,-23707,Continuing
42,47,-416405,-237124.03133333332,422109.34999999986,-23707,Continuing
43,107,-701140,-360695.32433333347,462093.0,-23707,Continuing
44,132,-503950,-343019.6915833333,448498.0,-23707,Continuing
45,49,-234879,-329746.2652142857,446897.0,-23707,Continuing
46,108,-719564,-350557.635,448498.0,-23707,Continuing
47,111,-375241,-413632.6975,466922.0,-23707,Continuing
48,110,-794499,-551628.323125,466922.0,-23707,Continuing
49,44,-299002,-227502.41808333338,346714.0,-23707,Continuing
50,39,-98773,-103128.01,314945.0,-23707,Continuing
51,51,-293210,-294325.6817083333,360705.5,-23707,Continuing
52,43,-228347,-285402.86841666664,346714.0,-23707,Continuing
53,14,-925193,-631578.0719166666,430025.0,-23707,Continuing
54,55,-463506,-328202.9571666667,323411.5,-23707,Continuing
55,105,-141683,-246194.7393333333,286922.0,-23707,Continuing
56,50,-199330,-285743.779577381,301162.87499999994,-23707,Continuing
57,116,-26197,-179224.18583333335,282184.0,-23707,Continuing
58,98,-147202,-152223.169,313471.0,-23707,Continuing
59,59,-123157,-183736.38416666668,272805.0,-23707,Continuing
60,42,-482218,-261055.01729166668,276867.0,-23707,Continuing
61,41,-370439,-247210.22,293248.0,-23707,Continuing
62,75,-59256,-171279.555,313471.0,-23707,Continuing
63,38,-224858,-258790.255,282888.0,-23707,Continuing
64,64,-269180,-256972.18833333335,269502.0,-23707,Continuing
65,30,-209698,-241420.8725,293248.0,-23707,Continuing
66,74,-140574,-144282.255,272805.0,-23707,Continuing
67,65,-349707,-303721.685,282888.0,-23707,Continuing
68,100,-175885,-176098.41,247282.0,-23707,Continuing
69,2,-144074,-189355.9125,247282.0,-23707,Continuing
70,95,-163985,-185399.8675,247282.0,-23707,Continuing
71,112,-23707,-60975.74333333334,212595.0,-23707,Max -Instability index reached
