Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,0,-480185,-374938.0,0.0,-23707,Continuing
2,13,-714735,-402039.1025,105247.0,-23707,Continuing
3,43,-228347,-443491.3075,339797.0,-23707,Continuing
4,49,-234879,-287102.0525,146591.0,-23707,Continuing
5,79,-548909,-307175.955,486388.0,-23707,Continuing
6,7,-144556,-311119.7225,251838.0,-23707,Continuing
7,8,-351227,-203077.18,230382.0,-23707,Continuing
8,65,-349707,-256670.24037499982,230382.0,-23707,Continuing
9,38,-224858,-300604.9054583333,320562.0,-23707,Continuing
10,42,-482218,-285443.3005416666,230382.0,-23707,Continuing
11,93,-211852,-374947.8566666667,489877.0,-23707,Continuing
12,5,-253423,-306763.465,502883.0,-23707,Continuing
13,6,-273687,-265006.5566666667,268434.65,-23707,Continuing
14,51,-293210,-356783.8312083334,257360.0,-23707,Continuing
15,52,-456484,-315814.9151666667,140059.0,-23707,Continuing
16,48,-404845,-361328.7606666666,268771.6666666666,-23707,Continuing
17,70,-286563,-371671.36183333327,324051.0,-23707,Continuing
18,54,-376516,-384669.7328333333,314030.0,-23707,Continuing
19,55,-463506,-376248.9075833334,163274.0,-23707,Continuing
20,34,-287734,-380282.66050000006,295486.0,-23707,Continuing
21,92,-261756,-311613.9223333334,295486.0,-23707,Continuing
22,35,-302631,-311234.45416666666,287153.0,-23707,Continuing
23,64,-269180,-309934.26694642863,287153.0,-23707,Continuing
24,32,-207474,-315853.90261309524,445555.0,-23707,Continuing
25,30,-209698,-251960.96678571432,272711.0,-23707,Continuing
26,73,-96638,-229981.94,272711.0,-23707,Continuing
27,98,-147202,-157794.49625,383547.0,-23707,Continuing
28,100,-175885,-141460.265,194343.74999999977,-23707,Continuing
29,120,-91655,-137818.4675,110836.0,-23707,Continuing
30,121,-107908,-110320.155,84230.0,-23707,Continuing
31,122,-168856,-108185.84829166664,84230.0,-23707,Continuing
32,123,-292981,-124902.92803571442,77201.0,-23707,Continuing
33,85,-27122,-176022.3446904762,383547.0,-23707,Continuing
34,84,-24723,-100681.33585714284,453063.0,-23707,Continuing
35,57,-237318,-64477.3375,455462.0,-23707,Continuing
36,66,-284939,-60500.6025,212595.0,-23707,Continuing
37,58,-221696,-82642.46,260216.0,-23707,Continuing
38,112,-23707,-96487.54,260216.0,-23707,Max -Instability index reached
