Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,7,-144.556,-0.00010044284980615291,701.139979527776,-23.707,Continuing
2,26,-1267.615,-238.00362654205463,446.1418022201359,-23.707,Continuing
3,0,-480.185,-282.45515563783994,712.8017732509862,-23.707,Continuing
4,8,-351.227,-381.81172548922007,566.0122554781852,-23.707,Continuing
5,1,-505.657,-416.6676133759706,485.7801882085744,-23.707,Continuing
6,65,-349.707,-454.0888431467176,425.20270003279086,-23.707,Continuing
7,38,-224.858,-454.0694923908639,391.3778340932506,-23.707,Continuing
8,42,-482.218,-433.58438798849284,376.8744926024785,-23.707,Continuing
9,93,-211.852,-368.05878132132784,130.67110652004217,-23.707,Continuing
10,5,-253.423,-340.1422206765153,130.24730653498708,-23.707,Continuing
11,6,-273.687,-318.58312409403334,116.77235884282892,-23.707,Continuing
12,92,-261.756,-315.42429429472577,105.30161480336939,-23.707,Continuing
13,34,-287.734,-305.63112938858114,95.62559622845946,-23.707,Continuing
14,35,-302.631,-295.89649593809895,86.49496436453305,-23.707,Continuing
15,91,-225.17,-302.10346776673657,81.32670588280541,-23.707,Continuing
16,64,-269.18,-288.87916737974115,77.80963774861236,-23.707,Continuing
17,90,-318.6,-291.76080852140785,73.71657166457841,-23.707,Continuing
18,70,-286.563,-281.2638639723077,68.4757494391037,-23.707,Continuing
19,3,-239.852,-302.4332433374575,68.12341667573116,-23.707,Continuing
20,4,-416.657,-292.60668010060454,66.39283873269348,-23.707,Continuing
21,63,-300.244,-329.97424380864163,73.21696298672471,-23.707,Continuing
22,97,-206.695,-332.1190817953154,70.19583571783947,-23.707,Continuing
23,33,-132.665,-323.26913946405875,74.45593223146797,-23.707,Continuing
24,89,-120.257,-304.93429486993364,84.15455516505754,-23.707,Continuing
25,32,-207.474,-287.74486940503175,91.09844912792505,-23.707,Continuing
26,30,-209.698,-283.0715339602111,89.70598428017426,-23.707,Continuing
27,31,-316.345,-274.088886112228,87.83606983520376,-23.707,Continuing
28,69,-252.077,-276.0984909254321,85.56198037480524,-23.707,Continuing
29,88,-132.641,-278.58543056164604,84.05257610991193,-23.707,Continuing
30,62,-40.621,-270.2171015451156,86.67156817703003,-23.707,Continuing
31,68,-180.293,-250.87269264315182,94.83012764479723,-23.707,Continuing
32,96,-383.479,-250.3483115390418,92.87297914293704,-23.707,Continuing
33,61,-449.878,-273.96361972231716,97.67859009856583,-23.707,Continuing
34,36,-190.636,-287.08051112386374,101.51677603264329,-23.707,Continuing
35,37,-342.685,-280.6680783576712,100.88447517995135,-23.707,Continuing
36,2,-144.074,-290.43037833616245,100.63493398941341,-23.707,Continuing
37,87,-183.18,-280.24590212281055,102.5270435181508,-23.707,Continuing
38,60,-38.893,-279.60803002181683,102.54577915056356,-23.707,Continuing
39,59,-123.157,-265.52582601618496,110.52130146421692,-23.707,Continuing
40,86,-91.681,-260.04009676790247,112.22152372591798,-23.707,Continuing
41,58,-221.696,-249.86087141358257,114.90414907269798,-23.707,Continuing
42,85,-27.122,-249.54342190013722,113.41009425945748,-23.707,Continuing
43,56,-133.495,-242.6737749730214,121.13593805013355,-23.707,Continuing
44,57,-237.318,-229.38584511017007,120.4811090078416,-23.707,Continuing
45,84,-24.723,-228.53956556375442,117.71332230229781,-23.707,Continuing
46,112,-23.707,-214.6238813177024,120.88693631342596,-23.707,Max -Instability index reached
