Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,0,-480185,-701139.9,0.0625,-23707,Continuing
2,1,-505657,-524375.94,88381.97,-23707,Continuing
3,2,-144074,-491364.38,10484.247,-23707,Continuing
4,11,-284710,-247879.03,158620.66,-23707,Continuing
5,87,-183180,-190345.28,94749.91,-23707,Continuing
6,12,-602576,-241355.72,57407.54,-23707,Continuing
7,19,-446747,-404988.4,141278.72,-23707,Continuing
8,36,-190636,-421397.2,134006.72,-23707,Continuing
9,37,-342685,-296586.56,137102.36,-23707,Continuing
10,61,-449878,-291620.06,99015.64,-23707,Continuing
11,73,-96638,-302791.72,95160.75,-23707,Continuing
12,120,-91655,-274491.2,108053.03,-23707,Continuing
13,121,-107908,-140980.94,84674.73,-23707,Continuing
14,122,-168856,-119262.87,49107.93,-23707,Continuing
15,123,-292981,-127343.234,37777.09,-23707,Continuing
16,95,-163985,-234728.69,111919.98,-23707,Continuing
17,100,-175885,-346711.94,134221.9,-23707,Continuing
18,59,-123157,-257059.22,145015.11,-23707,Continuing
19,60,-38893,-189245.52,108605.875,-23707,Continuing
20,78,-127394,-376052.9,140442.72,-23707,Continuing
21,58,-221696,-186308.58,170479.33,-23707,Continuing
22,86,-91681,-182627.1,97165.53,-23707,Continuing
23,104,-208028,-227762.47,96959.195,-23707,Continuing
24,105,-141683,-354264.47,143947.44,-23707,Continuing
25,116,-26197,-230581.64,168330.98,-23707,Continuing
26,117,-38370,-82051.45,95129.93,-23707,Continuing
27,118,-107494,-48514.605,39810.99,-23707,Continuing
28,119,-119938,-67243.234,32018.465,-23707,Continuing
29,98,-147202,-79955.39,26116.334,-23707,Continuing
30,74,-140574,-136245.48,34076.742,-23707,Continuing
31,67,-227835,-151641.52,54178.598,-23707,Continuing
32,85,-27122,-208858.52,36965.234,-23707,Continuing
33,102,-129483,-226785.84,139370.94,-23707,Continuing
34,28,-57484,-193531.23,155205.52,-23707,Continuing
35,29,-286689,-129493.72,136693.47,-23707,Continuing
36,66,-284939,-177619.44,99299.02,-23707,Continuing
37,103,-145224,-356809.7,119140.586,-23707,Continuing
38,75,-59256,-219851.19,124439.02,-23707,Continuing
39,124,-55524,-149684.47,140146.4,-23707,Continuing
40,125,-88158,-75687.51,85548.24,-23707,Continuing
41,126,-93928,-82682.53,82576.17,-23707,Continuing
42,127,-184086,-86724.42,81245.21,-23707,Continuing
43,84,-24723,-192391.08,96902.11,-23707,Continuing
44,112,-23707,-87024.414,97234.8,-23707,Max -Instability index reached
