Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,0,-480.185,0.0,206.69502612282585,-23.707,Continuing
2,26,-1267.615,-282.4762472343507,238.25767218892102,-23.707,Continuing
3,7,-144.556,-280.45755919798773,673.6751268340727,-23.707,Continuing
4,8,-351.227,-303.8686935604283,576.9457783581898,-23.707,Continuing
5,65,-349.707,-341.7461575141745,497.24106156063533,-23.707,Continuing
6,38,-224.858,-362.04932977053954,442.4771594005924,-23.707,Continuing
7,42,-482.218,-355.5499100997915,410.4477526490986,-23.707,Continuing
8,93,-211.852,-377.4438530400599,378.23071588057735,-23.707,Continuing
9,5,-253.423,-365.2704947076433,360.1719830940542,-23.707,Continuing
10,6,-273.687,-358.75203001018497,341.9756102473146,-23.707,Continuing
11,34,-287.734,-261.2128702408004,116.93061960030542,-23.707,Continuing
12,92,-261.756,-351.55801743725937,310.74321446888916,-23.707,Continuing
13,70,-286.563,-346.7146763948354,298.55123724940444,-23.707,Continuing
14,35,-302.631,-259.355728893888,87.82749888367174,-23.707,Continuing
15,91,-225.17,-268.03691023259256,84.90567278617706,-23.707,Continuing
16,64,-269.18,-261.00493717376673,80.26538871794736,-23.707,Continuing
17,90,-318.6,-265.4083518823103,76.78605143076005,-23.707,Continuing
18,3,-239.852,-278.43594939962213,75.62062098426809,-23.707,Continuing
19,4,-416.657,-328.81665206052776,246.42456957493104,-23.707,Continuing
20,63,-300.244,-307.03615513246575,81.51932324647873,-23.707,Continuing
21,45,-481.313,-332.39495942948383,234.11146362693876,-23.707,Continuing
22,33,-132.665,-339.24649779252275,230.3062818330154,-23.707,Continuing
23,89,-120.257,-291.00306184082115,86.43418534287494,-23.707,Continuing
24,1,-505.657,-321.9506298619276,228.6884115835828,-23.707,Continuing
25,32,-207.474,-283.37468903407216,90.57769637588807,-23.707,Continuing
26,30,-209.698,-324.83247755635557,223.31643051155734,-23.707,Continuing
27,69,-252.077,-266.9815112021374,86.27329602754521,-23.707,Continuing
28,31,-316.345,-318.5523697865734,216.33989380586695,-23.707,Continuing
29,88,-132.641,-275.175198047245,83.26684670426322,-23.707,Continuing
30,68,-180.293,-262.8045005701247,85.03068123011158,-23.707,Continuing
31,17,-1103.45,-40.42657030978744,322.65101225884115,-23.707,Continuing
32,62,-40.621,-261.4539649757653,83.88085381313542,-23.707,Continuing
33,96,-383.479,-257.230859474271,91.71319870392287,-23.707,Continuing
34,61,-449.878,-274.57026209876267,95.43430628323038,-23.707,Continuing
35,36,-190.636,-290.68195157487435,99.22959128387176,-23.707,Continuing
36,37,-342.685,-283.9992534389063,98.8054939446552,-23.707,Continuing
37,2,-144.074,-291.30103466724313,98.54132059545455,-23.707,Continuing
38,87,-183.18,-280.8409674875429,100.29384864824975,-23.707,Continuing
39,40,-343.647,-279.3710860387764,99.06807093185918,-23.707,Continuing
40,60,-38.893,-283.6206481520844,99.47196963361044,-23.707,Continuing
41,59,-123.157,-270.19645577028007,107.15380619050022,-23.707,Continuing
42,95,-163.985,-264.2153914278731,107.63192853840182,-23.707,Continuing
43,86,-91.681,-260.28956621280327,108.37488663350857,-23.707,Continuing
44,58,-221.696,-251.24203741590952,110.80819536391145,-23.707,Continuing
45,85,-27.122,-251.417567946384,109.45611493699724,-23.707,Continuing
46,28,-57.484,-239.57681790066496,114.77521611420363,-23.707,Continuing
47,29,-286.689,-226.92787195890253,117.12961653912824,-23.707,Continuing
48,84,-24.723,-234.18512818272586,116.58610496506977,-23.707,Continuing
49,112,-23.707,-218.44799894931054,119.88831199250654,-23.707,Max -Instability index reached
