Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,0,-480.185,-53.83386013735714,371.0531185161309,-23.707,Continuing
2,26,-1267.615,-415.75259182898105,91.7721147460991,-23.707,Continuing
3,7,-144.556,-319.73663826656133,647.0795398107048,-23.707,Continuing
4,8,-351.227,-337.72600778999663,558.3515094656287,-23.707,Continuing
5,1,-505.657,-373.2456155346124,479.8778873010947,-23.707,Continuing
6,65,-349.707,-392.483909548585,409.473380859585,-23.707,Continuing
7,38,-224.858,-330.14066194954626,130.6449649603255,-23.707,Continuing
8,42,-482.218,-326.2302980223392,116.1146589052053,-23.707,Continuing
9,93,-211.852,-362.4625586122239,133.61093274456866,-23.707,Continuing
10,5,-253.423,-334.4009924251843,132.83709765561449,-23.707,Continuing
11,6,-273.687,-314.75665744728303,119.76809282377944,-23.707,Continuing
12,92,-261.756,-315.04038095836154,109.62492980841985,-23.707,Continuing
13,34,-287.734,-308.72389243567,101.29524393928135,-23.707,Continuing
14,35,-302.631,-299.1828299810045,92.20100077280613,-23.707,Continuing
15,70,-286.563,-294.3884153261222,83.92402053153617,-23.707,Continuing
16,91,-225.17,-302.41936208564834,81.55196317159536,-23.707,Continuing
17,64,-269.18,-291.086091903084,79.09161127301884,-23.707,Continuing
18,90,-318.6,-294.84623294903804,75.71234943441624,-23.707,Continuing
19,3,-239.852,-305.84564906937,73.10409650866718,-23.707,Continuing
20,4,-416.657,-295.423184025384,71.32720016388726,-23.707,Continuing
21,63,-300.244,-332.5175117167298,76.76544883650105,-23.707,Continuing
22,97,-206.695,-333.238496774326,73.93107376201559,-23.707,Continuing
23,33,-132.665,-324.86651696468607,77.60252676512837,-23.707,Continuing
24,89,-120.257,-305.6516243990318,86.88175924764484,-23.707,Continuing
25,69,-252.077,-285.972218649948,92.98263934108435,-23.707,Continuing
26,32,-207.474,-282.7519985810104,90.66037032042897,-23.707,Continuing
27,30,-209.698,-278.23704494032154,89.18738007500501,-23.707,Continuing
28,31,-316.345,-268.5022559001077,87.12190388224569,-23.707,Continuing
29,68,-180.293,-276.56563132963083,85.72634727943733,-23.707,Continuing
30,88,-132.641,-265.66806127652217,85.11662451318223,-23.707,Continuing
31,17,-1103.45,-40.903234969387455,323.0969192404077,-23.707,Continuing
32,62,-40.621,-263.38263001916584,87.38062110675652,-23.707,Continuing
33,96,-383.479,-256.34040233374253,94.52338666758928,-23.707,Continuing
34,61,-449.878,-276.39854892487256,98.36876818651723,-23.707,Continuing
35,36,-190.636,-291.6174020302051,101.92190593244494,-23.707,Continuing
36,37,-342.685,-284.6218358376193,101.32825243322434,-23.707,Continuing
37,40,-343.647,-289.64133029417826,99.92966091469634,-23.707,Continuing
38,2,-144.074,-296.1556668358003,99.96062168476651,-23.707,Continuing
39,87,-183.18,-285.7480170814215,101.81425032584427,-23.707,Continuing
40,60,-38.893,-285.426100362125,101.91693757679451,-23.707,Continuing
41,59,-123.157,-271.9769549119733,109.45728731609933,-23.707,Continuing
42,86,-91.681,-267.1648425994158,111.138212810326,-23.707,Continuing
43,58,-221.696,-257.3082765288518,113.77618622931412,-23.707,Continuing
44,85,-27.122,-256.99694943583336,112.38623748718337,-23.707,Continuing
45,28,-57.484,-244.43739922100485,117.90938654543645,-23.707,Continuing
46,29,-286.689,-231.31921156519024,120.34962691436856,-23.707,Continuing
47,84,-24.723,-238.1430786833672,119.70630175131949,-23.707,Continuing
48,56,-133.495,-224.28044987190037,124.37893992423085,-23.707,Continuing
49,57,-237.318,-215.92137774099115,123.14422817859453,-23.707,Continuing
50,112,-23.707,-216.77346802266902,120.64956358990202,-23.707,Max -Instability index reached
