Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,0,-480.185,-3.5369451296037354e-148,57.48400087609373,-23.707,Continuing
2,7,-144.556,-102.65981019524958,326.1935446631342,-23.707,Continuing
3,8,-351.227,-0.0004472106407401277,291.4207319046887,-23.707,Continuing
4,3,-239.852,-5.117729001609287e-72,315.8056321906451,-23.707,Continuing
5,5,-253.423,-2.364725370683931e-47,299.46558916731027,-23.707,Continuing
6,2,-144.074,-1.7580597559273448e-65,291.23234935798826,-23.707,Continuing
7,26,-1267.615,-226.53038746876354,151.86346515910546,-23.707,Continuing
8,9,-914.156,-4.114398039606287e-53,501.30908464289104,-23.707,Continuing
9,11,-284.71,-6.131482303873718e-55,564.2894381673646,-23.707,Continuing
10,13,-714.735,-3.377121597074235e-61,542.2681674569071,-23.707,Continuing
11,15,-102.012,-9.575844601922723e-66,560.5747769821704,-23.707,Continuing
12,17,-1103.45,-9.747904912496614e-87,536.9823077872979,-23.707,Continuing
13,19,-446.747,-1.5774829330940138e-66,600.9660570323211,-23.707,Continuing
14,21,-1167.261,-3.742484955939824e-71,591.1421432492677,-23.707,Continuing
15,23,-1281.399,-1.9418926672986747e-88,646.3777536165911,-23.707,Continuing
16,25,-876.981,-9.01955369221143e-74,703.53442823731,-23.707,Continuing
17,32,-207.474,-5.1340395633361805e-17,714.9782021196473,-23.707,Continuing
18,34,-287.734,-2.1246935054993623e-17,696.4329670573248,-23.707,Continuing
19,38,-224.858,-2.2548185768173467e-19,680.9619968988607,-23.707,Continuing
20,44,-299.002,-7.723443101790031e-14,665.5161730343958,-23.707,Continuing
21,45,-481.313,-1.630830586674121e-15,652.6569565895636,-23.707,Continuing
22,47,-416.405,-6.550817057820874e-16,645.8078024454791,-23.707,Continuing
23,30,-209.698,0.0,637.4947975652767,-23.707,Continuing
24,65,-349.707,-229.7513441985114,248.27387456371534,-23.707,Continuing
25,1,-505.657,-287.4654003329092,252.00025628021612,-23.707,Continuing
26,93,-211.852,-254.15213273632423,234.21343958064517,-23.707,Continuing
27,6,-273.687,-249.398288314558,227.3568384913067,-23.707,Continuing
28,92,-261.756,-253.8529173262558,221.398816160071,-23.707,Continuing
29,35,-302.631,-256.9060826773999,215.97417278789138,-23.707,Continuing
30,91,-225.17,-262.2903110896508,211.46369346784576,-23.707,Continuing
31,64,-269.18,-259.124150169357,206.4898570199568,-23.707,Continuing
32,70,-286.563,-260.4937561951458,201.59109082006964,-23.707,Continuing
33,90,-318.6,-261.982908905529,198.1331295426138,-23.707,Continuing
34,4,-416.657,-267.83728239376774,194.86677383320546,-23.707,Continuing
35,63,-300.244,-285.63503180773927,194.2810395370268,-23.707,Continuing
36,33,-132.665,-290.5813624638945,190.91888297087527,-23.707,Continuing
37,89,-120.257,-280.59951471249485,188.92111135875294,-23.707,Continuing
38,31,-316.345,-273.2290453653858,187.25927714746493,-23.707,Continuing
39,88,-132.641,-276.8118430192661,184.3427820603147,-23.707,Continuing
40,97,-206.695,-266.9266833687818,181.69504616411905,-23.707,Continuing
41,62,-40.621,-266.4371179888269,179.69078800581278,-23.707,Continuing
42,69,-252.077,-253.99235690880164,179.4303628629802,-23.707,Continuing
43,68,-180.293,-256.90761256643077,176.8024535839482,-23.707,Continuing
44,61,-449.878,-257.6306815571626,175.77586789435048,-23.707,Continuing
45,87,-183.18,-271.4726560075269,176.42892641131607,-23.707,Continuing
46,96,-383.479,-264.50174549130736,173.17305391923782,-23.707,Continuing
47,36,-190.636,-273.125376131602,172.28438895161614,-23.707,Continuing
48,37,-342.685,-269.1420167093461,170.27960913558474,-23.707,Continuing
49,60,-38.893,-275.12020996087847,169.7650288297927,-23.707,Continuing
50,59,-123.157,-264.58888635751896,171.5041797596252,-23.707,Continuing
51,86,-91.681,-260.68468933471445,171.0160254909125,-23.707,Continuing
52,58,-221.696,-253.03674670913642,170.93618965610958,-23.707,Continuing
53,85,-27.122,-252.94263749095012,169.08027390529307,-23.707,Continuing
54,29,-286.689,-243.28961119789574,170.83164376779516,-23.707,Continuing
55,95,-163.985,-244.53151644067088,166.8737563791386,-23.707,Continuing
56,84,-24.723,-247.69422972622215,168.1727765131326,-23.707,Continuing
57,112,-23.707,-233.23980491300472,169.33107602642377,-23.707,Max -Instability index reached
