Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,0,-480.185,0.0,206.69502612282585,-23.707,Continuing
2,26,-1267.615,-282.4762472343507,238.25767218892102,-23.707,Continuing
3,7,-144.556,-280.45755919798773,673.6751268340727,-23.707,Continuing
4,8,-351.227,-303.8686935604283,576.9457783581898,-23.707,Continuing
5,1,-505.657,-341.74662270682916,497.24123891069195,-23.707,Continuing
6,65,-349.707,-371.554453056918,434.604093433253,-23.707,Continuing
7,38,-224.858,-391.8051423580079,400.90348744998903,-23.707,Continuing
8,42,-482.218,-379.7907615103643,378.8502557411047,-23.707,Continuing
9,56,-133.495,-396.0211715341576,352.7551966512163,-23.707,Continuing
10,57,-237.318,-373.5253314724742,346.3110415739973,-23.707,Continuing
11,84,-24.723,-364.78735698778706,331.84988379786705,-23.707,Continuing
12,112,-23.707,-338.08353942875715,334.4494650137811,-23.707,Max -Instability index reached
