Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,0,-480185,-206694.97,0.015625,-23707,Continuing
2,3,-239852,-288741.97,125328.84,-23707,Continuing
3,13,-714735,-233160.25,48782.31,-23707,Continuing
4,9,-914156,-368681.22,130466.05,-23707,Continuing
5,4,-416657,-317771.5,178067.45,-23707,Continuing
6,38,-224858,-433020.9,216903.89,-23707,Continuing
7,42,-482218,-301032.8,165758.89,-23707,Continuing
8,70,-286563,-309489.1,101997.516,-23707,Continuing
9,45,-481313,-333187.5,127682.03,-23707,Continuing
10,34,-287734,-340581.38,69492.73,-23707,Continuing
11,35,-302631,-310460.8,51483.02,-23707,Continuing
12,92,-261756,-306135.47,36952.91,-23707,Continuing
13,5,-253423,-309372.03,58767.098,-23707,Continuing
14,6,-273687,-276015.94,39550.23,-23707,Continuing
15,93,-211852,-274700.94,35457.43,-23707,Continuing
16,7,-144556,-302985.28,84343.414,-23707,Continuing
17,8,-351227,-195245.1,80237.195,-23707,Continuing
18,65,-349707,-270380.72,45317.598,-23707,Continuing
19,64,-269180,-325706.94,78004.484,-23707,Continuing
20,91,-225170,-279663.03,38139.523,-23707,Continuing
21,90,-318600,-314913.28,70573.21,-23707,Continuing
22,43,-228347,-357341.4,100475.57,-23707,Continuing
23,77,-476197,-316916.6,75739.88,-23707,Continuing
24,49,-234879,-373164.1,89474.03,-23707,Continuing
25,50,-199330,-302201.6,88743.234,-23707,Continuing
26,54,-376516,-241346.23,75151.79,-23707,Continuing
27,51,-293210,-300417.66,85991.96,-23707,Continuing
28,53,-374938,-293386.34,59898.77,-23707,Continuing
29,52,-456484,-311016.62,42152.98,-23707,Continuing
30,80,-438903,-340274.1,63894.035,-23707,Continuing
31,55,-463506,-365750.16,40386.55,-23707,Continuing
32,48,-404845,-385267.78,71258.125,-23707,Continuing
33,79,-548909,-403873.0,76044.445,-23707,Continuing
34,36,-190636,-448221.53,116791.77,-23707,Continuing
35,37,-342685,-324844.84,167706.97,-23707,Continuing
36,40,-343647,-315383.94,114592.984,-23707,Continuing
37,68,-180293,-310674.78,140925.84,-23707,Continuing
38,69,-252077,-242617.66,124894.305,-23707,Continuing
39,32,-207474,-302059.6,149377.6,-23707,Continuing
40,33,-132665,-219702.6,49961.26,-23707,Continuing
41,89,-120257,-195283.92,39358.008,-23707,Continuing
42,63,-300244,-199159.1,50735.934,-23707,Continuing
43,30,-209698,-292246.2,136939.7,-23707,Continuing
44,31,-316345,-215581.6,39298.086,-23707,Continuing
45,88,-132641,-318479.9,136381.72,-23707,Continuing
46,62,-40621,-316214.72,130461.56,-23707,Continuing
47,96,-383479,-120570.6,90438.65,-23707,Continuing
48,47,-416405,-366773.1,64766.703,-23707,Continuing
49,1,-505657,-450162.0,95081.66,-23707,Continuing
50,46,-482674,-452904.22,39149.12,-23707,Continuing
51,2,-144074,-513488.06,87492.88,-23707,Continuing
52,61,-449878,-320097.6,190242.12,-23707,Continuing
53,87,-183180,-322797.44,193034.17,-23707,Continuing
54,73,-96638,-338263.9,153154.34,-23707,Continuing
55,120,-91655,-190493.64,138985.69,-23707,Continuing
56,121,-107908,-122732.88,79947.53,-23707,Continuing
57,122,-168856,-121133.42,70476.46,-23707,Continuing
58,123,-292981,-124378.734,19935.393,-23707,Continuing
59,95,-163985,-251903.3,87402.04,-23707,Continuing
60,41,-370439,-243341.67,82606.14,-23707,Continuing
61,100,-175885,-375369.47,121827.44,-23707,Continuing
62,59,-123157,-298903.94,148837.84,-23707,Continuing
63,60,-38893,-168891.98,74547.37,-23707,Continuing
64,44,-299002,-329882.38,77784.336,-23707,Continuing
65,105,-141683,-464190.03,109252.51,-23707,Continuing
66,98,-147202,-261060.84,187016.08,-23707,Continuing
67,58,-221696,-216884.53,166877.97,-23707,Continuing
68,86,-91681,-195172.06,108142.21,-23707,Continuing
69,85,-27122,-248726.44,153287.23,-23707,Continuing
70,74,-140574,-156972.84,102189.43,-23707,Continuing
71,28,-57484,-232818.6,214814.86,-23707,Continuing
72,29,-286689,-98220.45,130290.695,-23707,Continuing
73,66,-284939,-151358.44,89125.55,-23707,Continuing
74,67,-227835,-209204.48,95065.75,-23707,Continuing
75,116,-26197,-211025.61,70767.77,-23707,Continuing
76,117,-38370,-81451.3,83335.44,-23707,Continuing
77,118,-107494,-63661.766,73809.82,-23707,Continuing
78,119,-119938,-71604.016,46093.367,-23707,Continuing
79,102,-129483,-188541.94,78552.87,-23707,Continuing
80,78,-127394,-243776.05,63177.84,-23707,Continuing
81,104,-208028,-211519.14,65272.69,-23707,Continuing
82,103,-145224,-407449.84,104433.74,-23707,Continuing
83,75,-59256,-224901.98,127747.76,-23707,Continuing
84,124,-55524,-154320.1,138781.55,-23707,Continuing
85,125,-88158,-91913.62,93183.29,-23707,Continuing
86,126,-93928,-80390.43,51627.914,-23707,Continuing
87,127,-184086,-77530.62,7350.6406,-23707,Continuing
88,84,-24723,-162811.6,81569.51,-23707,Continuing
89,112,-23707,-92998.375,88652.664,-23707,Max -Instability index reached
