Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,0,-480185,-374937.94,0.03125,-23707,Continuing
2,7,-144556,-417036.72,51560.28,-23707,Continuing
3,8,-351227,-228366.44,120992.375,-23707,Continuing
4,38,-224858,-403336.5,69697.305,-23707,Continuing
5,42,-482218,-289045.34,86959.766,-23707,Continuing
6,65,-349707,-381371.56,104750.71,-23707,Continuing
7,36,-190636,-352723.1,116244.06,-23707,Continuing
8,37,-342685,-266787.56,111359.336,-23707,Continuing
9,40,-343647,-286240.03,82001.5,-23707,Continuing
10,96,-383479,-294144.53,85547.95,-23707,Continuing
11,106,-437082,-352963.0,91069.414,-23707,Continuing
12,66,-284939,-365037.3,109642.28,-23707,Continuing
13,67,-227835,-313816.44,74957.39,-23707,Continuing
14,95,-163985,-261785.47,63788.215,-23707,Continuing
15,41,-370439,-251771.64,69726.92,-23707,Continuing
16,2,-144074,-275073.03,65469.49,-23707,Continuing
17,61,-449878,-173877.69,71149.24,-23707,Continuing
18,87,-183180,-186639.27,95186.59,-23707,Continuing
19,73,-96638,-189505.1,45425.426,-23707,Continuing
20,120,-91655,-128760.43,52682.492,-23707,Continuing
21,121,-107908,-99901.164,21558.674,-23707,Continuing
22,122,-168856,-99075.32,6105.483,-23707,Continuing
23,123,-292981,-123722.8,23564.541,-23707,Continuing
24,100,-175885,-202695.77,67218.08,-23707,Continuing
25,59,-123157,-186531.95,36805.66,-23707,Continuing
26,60,-38893,-161241.45,38113.094,-23707,Continuing
27,58,-221696,-235416.08,94754.54,-23707,Continuing
28,86,-91681,-226379.77,53286.97,-23707,Continuing
29,104,-208028,-238509.44,71905.61,-23707,Continuing
30,44,-299002,-248698.16,79161.664,-23707,Continuing
31,85,-27122,-247863.02,85886.53,-23707,Continuing
32,98,-147202,-161574.22,112407.31,-23707,Continuing
33,74,-140574,-167533.86,55721.07,-23707,Continuing
34,78,-127394,-190120.58,28467.201,-23707,Continuing
35,116,-26197,-222337.47,75447.18,-23707,Continuing
36,117,-38370,-119065.375,106252.945,-23707,Continuing
37,118,-107494,-73167.35,92357.14,-23707,Continuing
38,119,-119938,-80518.734,79743.555,-23707,Continuing
39,105,-141683,-230753.39,98140.805,-23707,Continuing
40,102,-129483,-173003.22,69251.05,-23707,Continuing
41,103,-145224,-254791.56,126498.266,-23707,Continuing
42,75,-59256,-191820.77,108386.5,-23707,Continuing
43,124,-55524,-101811.45,72506.086,-23707,Continuing
44,125,-88158,-77505.16,58065.125,-23707,Continuing
45,126,-93928,-80778.02,51850.58,-23707,Continuing
46,127,-184086,-85420.875,50919.938,-23707,Continuing
47,101,-239057,-220457.66,118357.21,-23707,Continuing
48,128,-258154,-270314.8,127197.83,-23707,Continuing
49,28,-57484,-233415.36,58255.285,-23707,Continuing
50,29,-286689,-104589.195,80614.484,-23707,Continuing
51,84,-24723,-173431.05,81906.53,-23707,Continuing
52,112,-23707,-47624.61,47397.348,-23707,Max -Instability index reached
