Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,0,-480185,-374938.0,0.0,-23707,Continuing
2,13,-714735,-402039.1025,105247.0,-23707,Continuing
3,43,-228347,-443491.3075,339797.0,-23707,Continuing
4,79,-548909,-336308.1925,486388.0,-23707,Continuing
5,45,-481313,-331291.165,320562.0,-23707,Continuing
6,5,-253423,-385738.995,486388.0,-23707,Continuing
7,6,-273687,-290527.9975,320562.0,-23707,Continuing
8,49,-234879,-336387.32533333334,320562.0,-23707,Continuing
9,38,-224858,-329884.2385,252966.0,-23707,Continuing
10,93,-211852,-274460.44016666675,45340.0,-23707,Continuing
11,50,-199330,-345934.3675,252966.0,-23707,Continuing
12,65,-349707,-293194.15883333335,281983.0,-23707,Continuing
13,15,-102012,-418331.51833333337,515405.0,-23707,Continuing
14,16,-128971,-230091.72466666665,446897.0,-23707,Continuing
15,54,-376516,-293967.8026666667,272926.0,-23707,Continuing
16,81,-489801,-439080.0313749999,612723.0,-23707,Continuing
17,55,-463506,-349037.2610833333,247545.0,-23707,Continuing
18,51,-293210,-367950.074452381,264176.0,-23707,Continuing
19,52,-456484,-319569.5366666666,126801.0,-23707,Continuing
20,80,-438903,-491473.34895238094,599243.5,-23707,Continuing
21,48,-404845,-399039.23550000007,281983.0,-23707,Continuing
22,70,-286563,-461445.2506666666,461312.0,-23707,Continuing
23,77,-476197,-438462.8518333333,502883.0,-23707,Continuing
24,92,-261756,-435651.7794999999,453206.4,-23707,Continuing
25,7,-144556,-400949.74700000003,256455.0,-23707,Continuing
26,8,-351227,-229363.15,336757.0,-23707,Continuing
27,42,-482218,-394635.51733333326,281983.0,-23707,Continuing
28,34,-287734,-428548.1615,452979.0,-23707,Continuing
29,91,-225170,-351790.9135,452979.0,-23707,Continuing
30,64,-269180,-277744.4525,258451.19999999978,-23707,Continuing
31,35,-302631,-279687.2241666666,62564.0,-23707,Continuing
32,30,-209698,-422054.9302916666,489565.0,-23707,Continuing
33,31,-316345,-286795.96229166666,505037.0,-23707,Continuing
34,33,-132665,-297674.17416666663,505037.0,-23707,Continuing
35,89,-120257,-194819.00049999997,183680.0,-23707,Continuing
36,32,-207474,-148348.788125,160539.0,-23707,Continuing
37,97,-206695,-151184.95675,142764.5,-23707,Continuing
38,69,-252077,-156385.19625,86476.95000000001,-23707,Continuing
39,68,-180293,-167127.16,131820.0,-23707,Continuing
40,63,-300244,-215227.84758333332,148923.0,-23707,Continuing
41,85,-27122,-277793.17024999997,270487.0,-23707,Continuing
42,116,-26197,-146162.06187499998,453063.0,-23707,Continuing
43,72,-339668,-79944.485625,453988.0,-23707,Continuing
44,71,-87667,-87610.85875,453988.0,-23707,Continuing
45,66,-284939,-90934.54225,453988.0,-23707,Continuing
46,117,-38370,-102271.9825,313471.0,-23707,Continuing
47,118,-107494,-55201.03629166667,258742.0,-23707,Continuing
48,61,-449878,-109001.03279166667,289223.0,-23707,Continuing
49,67,-227835,-134417.87566666666,422756.0,-23707,Continuing
50,58,-221696,-134883.6345,422756.0,-23707,Continuing
51,119,-119938,-68765.28575000004,195499.0,-23707,Continuing
52,39,-98773,-112154.52737599204,223957.48571428566,-23707,Continuing
53,74,-140574,-257990.34634722234,687613.0,-23707,Continuing
54,98,-147202,-137934.06318353172,312546.0,-23707,Continuing
55,101,-239057,-184655.08131249994,666857.07,-23707,Continuing
56,28,-57484,-181468.945125,422756.0,-23707,Continuing
57,29,-286689,-101336.74375,257817.0,-23707,Continuing
58,59,-123157,-195908.81490178578,422756.0,-23707,Continuing
59,84,-24723,-213007.13187500005,422701.0,-23707,Continuing
60,112,-23707,-100650.26208333332,314945.0,-23707,Max -Instability index reached
