Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,0,-480185,-38370.0,0.0,-23707,Continuing
2,11,-284710,-141091.9875,441815.0,-23707,Continuing
3,78,-127394,-130587.8,441815.0,-23707,Continuing
4,74,-140574,-87917.94,256113.74999999942,-23707,Continuing
5,101,-239057,-85532.9,102204.0,-23707,Continuing
6,116,-26197,-83546.11,200687.0,-23707,Continuing
7,118,-107494,-51272.558916666654,119301.14999999973,-23707,Continuing
8,119,-119938,-62234.10322619047,81297.0,-23707,Continuing
9,98,-147202,-96685.26687996034,108290.5,-23707,Continuing
10,39,-98773,-107991.65413095236,207700.96666666662,-23707,Continuing
11,71,-87667,-104163.29267261908,186449.25,-23707,Continuing
12,67,-227835,-93876.4315625,78697.3785714285,-23707,Continuing
13,40,-343647,-133710.9475119048,230246.06517857127,-23707,Continuing
14,102,-129483,-134364.56871924605,193181.09166666667,-23707,Continuing
15,105,-141683,-131932.94927976193,166212.79999999987,-23707,Continuing
16,104,-208028,-141893.23700000002,111663.0,-23707,Continuing
17,75,-59256,-154348.85658730156,165994.01666666666,-23707,Continuing
18,124,-55524,-90877.7469781746,179801.0,-23707,Continuing
19,125,-88158,-71388.72970238097,91678.0,-23707,Continuing
20,126,-93928,-72521.33826785715,32634.0,-23707,Continuing
21,127,-184086,-76159.56701388887,33992.66666666667,-23707,Continuing
22,100,-175885,-164358.60384523807,157316.0,-23707,Continuing
23,72,-339668,-168412.851024531,170209.83571428567,-23707,Continuing
24,103,-145224,-179124.9050912698,145185.9428571428,-23707,Continuing
25,66,-284939,-191243.32387499994,177656.00333333333,-23707,Continuing
26,128,-258154,-191224.7022941919,267847.64,-23707,Continuing
27,73,-96638,-192222.6276111111,263763.4411111111,-23707,Continuing
28,120,-91655,-152855.27235714285,188072.0,-23707,Continuing
29,121,-107908,-114623.18,116373.0,-23707,Continuing
30,122,-168856,-107899.54472619043,84230.0,-23707,Continuing
31,123,-292981,-123617.44401785718,77201.0,-23707,Continuing
32,95,-163985,-218518.66892857145,247009.0,-23707,Continuing
33,2,-144074,-200052.70286607143,383547.0,-23707,Continuing
34,87,-183180,-164102.4675,140865.0,-23707,Continuing
35,61,-449878,-166308.83555952384,39106.0,-23707,Continuing
36,60,-38893,-184041.3455357143,305804.0,-23707,Continuing
37,59,-123157,-94058.64689285716,188942.0,-23707,Continuing
38,86,-91681,-111245.85531141778,189465.0,-23707,Continuing
39,58,-221696,-181793.86771726192,209953.84375,-23707,Continuing
40,28,-57484,-181666.61230555558,197272.0,-23707,Continuing
41,29,-286689,-101235.35729166666,227455.0,-23707,Continuing
42,76,-272660,-204192.95770777838,252001.0,-23707,Continuing
43,84,-24723,-203974.38282738093,422701.0,-23707,Continuing
44,112,-23707,-84042.87708333335,314945.0,-23707,Max -Instability index reached
