Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,0,-480185,-375172.03,3021.6265,-23707,Continuing
2,26,-1267615,-252853.6,22421.086,-23707,Continuing
3,7,-144556,-225027.45,7372.2974,-23707,Continuing
4,8,-351227,-146822.5,5413.163,-23707,Continuing
5,65,-349707,-256725.78,2896.3027,-23707,Continuing
6,42,-482218,-337112.7,2439.5798,-23707,Continuing
7,54,-376516,-421278.9,2719.4604,-23707,Continuing
8,55,-463506,-374319.03,3511.1316,-23707,Continuing
9,51,-293210,-386106.12,2744.0107,-23707,Continuing
10,52,-456484,-326469.94,4942.651,-23707,Continuing
11,48,-404845,-391945.9,2487.0864,-23707,Continuing
12,50,-199330,-405140.72,2721.9866,-23707,Continuing
13,9,-914156,-250105.8,9037.555,-23707,Continuing
14,49,-234879,-214280.39,3324.037,-23707,Continuing
15,77,-476197,-301150.47,4084.0784,-23707,Continuing
16,102,-129483,-408021.75,13074.0205,-23707,Continuing
17,76,-272660,-113283.47,9185.487,-23707,Continuing
18,124,-55524,-133565.45,8223.227,-23707,Continuing
19,75,-59256,-63437.023,8649.713,-23707,Continuing
20,125,-88158,-64448.95,7499.026,-23707,Continuing
21,126,-93928,-71555.1,5667.5684,-23707,Continuing
22,127,-184086,-74121.26,4870.0835,-23707,Continuing
23,101,-239057,-126017.03,5824.189,-23707,Continuing
24,99,-192477,-196554.1,7148.4644,-23707,Continuing
25,74,-140574,-289955.78,6016.863,-23707,Continuing
26,41,-370439,-242168.84,5687.911,-23707,Continuing
27,72,-339668,-259541.77,5454.1377,-23707,Continuing
28,100,-175885,-325985.62,5996.5938,-23707,Continuing
29,120,-91655,-349224.84,6064.4146,-23707,Continuing
30,122,-168856,-242969.03,6550.7583,-23707,Continuing
31,121,-107908,-169900.58,4588.0815,-23707,Continuing
32,123,-292981,-140518.98,5332.794,-23707,Continuing
33,73,-96638,-244828.55,5348.181,-23707,Continuing
34,98,-147202,-229603.06,5442.005,-23707,Continuing
35,95,-163985,-177626.22,5588.872,-23707,Continuing
36,61,-449878,-197767.02,5208.256,-23707,Continuing
37,116,-26197,-245190.5,9245.77,-23707,Continuing
38,117,-38370,-80511.664,5329.2744,-23707,Continuing
39,118,-107494,-60336.547,5341.9683,-23707,Continuing
40,119,-119938,-69833.33,4655.176,-23707,Continuing
41,36,-190636,-167804.25,8385.134,-23707,Continuing
42,37,-342685,-196192.47,7642.224,-23707,Continuing
43,96,-383479,-376384.25,8487.411,-23707,Continuing
44,62,-40621,-450667.56,8276.522,-23707,Continuing
45,88,-132641,-334275.88,4934.6714,-23707,Continuing
46,30,-209698,-209298.17,6971.5933,-23707,Continuing
47,31,-316345,-195772.61,8042.0063,-23707,Continuing
48,32,-207474,-336225.78,7322.714,-23707,Continuing
49,89,-120257,-298771.2,8301.308,-23707,Continuing
50,33,-132665,-183614.77,5790.5674,-23707,Continuing
51,63,-300244,-154295.77,5132.961,-23707,Continuing
52,3,-239852,-358803.25,3144.9617,-23707,Continuing
53,4,-416657,-277516.7,4488.441,-23707,Continuing
54,90,-318600,-366236.16,2367.866,-23707,Continuing
55,64,-269180,-364969.84,2218.4377,-23707,Continuing
56,91,-225170,-338364.16,2051.6687,-23707,Continuing
57,34,-287734,-312856.94,1989.6439,-23707,Continuing
58,92,-261756,-304044.78,4546.078,-23707,Continuing
59,5,-253423,-282813.12,5427.8154,-23707,Continuing
60,6,-273687,-257052.12,5016.5366,-23707,Continuing
61,93,-211852,-264814.25,3579.268,-23707,Continuing
62,35,-302631,-268802.75,1598.1183,-23707,Continuing
63,70,-286563,-312856.16,1860.4977,-23707,Continuing
64,59,-123157,-328765.94,6208.38,-23707,Continuing
65,60,-38893,-182700.66,5591.455,-23707,Continuing
66,86,-91681,-117883.805,5865.564,-23707,Continuing
67,58,-221696,-120137.16,4700.7617,-23707,Continuing
68,85,-27122,-192014.72,7148.941,-23707,Continuing
69,28,-57484,-134075.88,5703.2295,-23707,Continuing
70,29,-286689,-104728.27,7197.561,-23707,Continuing
71,67,-227835,-166063.11,4282.7935,-23707,Continuing
72,66,-284939,-261029.66,4086.9712,-23707,Continuing
73,84,-24723,-274502.75,4350.2476,-23707,Continuing
74,112,-23707,-121657.91,4216.3525,-23707,Max -Instability index reached
