Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,0,-480185,-374937.94,0.03125,-23707,Continuing
2,7,-144556,-417036.72,51560.28,-23707,Continuing
3,8,-351227,-228366.44,120992.375,-23707,Continuing
4,38,-224858,-403336.5,69697.305,-23707,Continuing
5,42,-482218,-289045.34,86959.766,-23707,Continuing
6,65,-349707,-381371.56,104750.71,-23707,Continuing
7,36,-190636,-352723.1,116244.06,-23707,Continuing
8,37,-342685,-266787.56,111359.336,-23707,Continuing
9,40,-343647,-286240.03,82001.5,-23707,Continuing
10,96,-383479,-294144.53,85547.95,-23707,Continuing
11,66,-284939,-369685.72,112053.445,-23707,Continuing
12,67,-227835,-317067.72,84761.46,-23707,Continuing
13,95,-163985,-252985.03,64986.96,-23707,Continuing
14,41,-370439,-218533.9,68926.61,-23707,Continuing
15,2,-144074,-264095.56,81904.25,-23707,Continuing
16,61,-449878,-202885.73,74506.73,-23707,Continuing
17,87,-183180,-235340.11,127679.58,-23707,Continuing
18,73,-96638,-166797.6,41233.047,-23707,Continuing
19,120,-91655,-116117.9,35714.832,-23707,Continuing
20,121,-107908,-100014.016,21325.861,-23707,Continuing
21,100,-175885,-178397.84,97685.29,-23707,Continuing
22,11,-284710,-160704.6,71302.91,-23707,Continuing
23,122,-168856,-108935.625,35086.695,-23707,Continuing
24,123,-292981,-124668.64,22324.77,-23707,Continuing
25,59,-123157,-192616.95,47166.812,-23707,Continuing
26,60,-38893,-162173.81,54399.215,-23707,Continuing
27,58,-221696,-219995.98,100647.516,-23707,Continuing
28,85,-27122,-229743.55,79095.91,-23707,Continuing
29,98,-147202,-143383.33,99388.47,-23707,Continuing
30,74,-140574,-163867.3,72286.97,-23707,Continuing
31,86,-91681,-138150.92,55777.88,-23707,Continuing
32,116,-26197,-222608.16,82687.83,-23707,Continuing
33,117,-38370,-89284.57,104457.016,-23707,Continuing
34,118,-107494,-62410.504,90207.08,-23707,Continuing
35,119,-119938,-60989.07,23068.648,-23707,Continuing
36,102,-129483,-222899.72,91525.12,-23707,Continuing
37,105,-141683,-179022.3,62400.95,-23707,Continuing
38,78,-127394,-172179.25,38248.793,-23707,Continuing
39,104,-208028,-178011.25,56046.87,-23707,Continuing
40,75,-59256,-261246.34,124727.29,-23707,Continuing
41,124,-55524,-122887.055,123940.234,-23707,Continuing
42,125,-88158,-72698.43,64784.918,-23707,Continuing
43,126,-93928,-67489.93,9701.427,-23707,Continuing
44,127,-184086,-73218.53,9747.934,-23707,Continuing
45,103,-145224,-246109.3,117913.14,-23707,Continuing
46,101,-239057,-177980.97,93053.26,-23707,Continuing
47,128,-258154,-258832.52,115696.47,-23707,Continuing
48,44,-299002,-231872.0,63541.723,-23707,Continuing
49,39,-98773,-248157.55,64708.04,-23707,Continuing
50,71,-87667,-173438.03,69606.93,-23707,Continuing
51,84,-24723,-171927.22,76633.28,-23707,Continuing
52,112,-23707,-61657.055,72196.02,-23707,Max -Instability index reached
