Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,0,-480185,-57483.992,0.00390625,-23707,Continuing
2,2,-144074,-226564.36,207080.31,-23707,Continuing
3,3,-239852,-149163.39,94894.87,-23707,Continuing
4,11,-284710,-179888.16,138907.4,-23707,Continuing
5,87,-183180,-152642.14,54224.574,-23707,Continuing
6,29,-286689,-192239.5,190770.81,-23707,Continuing
7,58,-221696,-215159.36,141454.77,-23707,Continuing
8,66,-284939,-225172.94,148940.58,-23707,Continuing
9,30,-209698,-201522.75,40121.273,-23707,Continuing
10,61,-449878,-180709.16,28204.445,-23707,Continuing
11,85,-27122,-218791.56,92263.45,-23707,Continuing
12,74,-140574,-148196.36,129403.68,-23707,Continuing
13,98,-147202,-174728.14,100988.35,-23707,Continuing
14,60,-38893,-187386.56,42497.85,-23707,Continuing
15,59,-123157,-170892.19,55951.348,-23707,Continuing
16,44,-299002,-171641.66,83751.3,-23707,Continuing
17,86,-91681,-156306.8,47326.04,-23707,Continuing
18,100,-175885,-240336.0,65609.875,-23707,Continuing
19,104,-208028,-237007.17,62504.027,-23707,Continuing
20,78,-127394,-233460.45,40107.195,-23707,Continuing
21,116,-26197,-253560.06,81451.34,-23707,Continuing
22,117,-38370,-138210.61,123804.38,-23707,Continuing
23,118,-107494,-45716.105,48775.473,-23707,Continuing
24,119,-119938,-61685.973,25346.367,-23707,Continuing
25,67,-227835,-100878.625,75693.62,-23707,Continuing
26,102,-129483,-215459.06,76690.78,-23707,Continuing
27,105,-141683,-181983.39,55683.656,-23707,Continuing
28,73,-96638,-227776.95,73232.29,-23707,Continuing
29,120,-91655,-160155.69,77038.91,-23707,Continuing
30,121,-107908,-108251.15,36745.773,-23707,Continuing
31,122,-168856,-101691.97,9691.24,-23707,Continuing
32,123,-292981,-126317.05,22745.549,-23707,Continuing
33,42,-482218,-231310.66,25530.08,-23707,Continuing
34,4,-416657,-234592.23,18422.496,-23707,Continuing
35,31,-316345,-271731.66,93183.25,-23707,Continuing
36,109,-452558,-258712.39,57478.277,-23707,Continuing
37,12,-602576,-285849.5,52303.06,-23707,Continuing
38,32,-207474,-311744.38,63356.742,-23707,Continuing
39,33,-132665,-286726.4,67709.54,-23707,Continuing
40,89,-120257,-229878.7,35129.95,-23707,Continuing
41,68,-180293,-235546.9,44837.61,-23707,Continuing
42,63,-300244,-261389.42,83805.445,-23707,Continuing
43,69,-252077,-277049.8,98389.23,-23707,Continuing
44,95,-163985,-315925.9,120885.61,-23707,Continuing
45,36,-190636,-268011.56,97113.26,-23707,Continuing
46,37,-342685,-209432.16,57318.54,-23707,Continuing
47,40,-343647,-252306.11,50945.6,-23707,Continuing
48,96,-383479,-266071.6,48937.55,-23707,Continuing
49,41,-370439,-305430.06,76713.73,-23707,Continuing
50,62,-40621,-320563.2,59741.742,-23707,Continuing
51,88,-132641,-291629.62,56109.254,-23707,Continuing
52,103,-145224,-348106.12,108461.77,-23707,Continuing
53,75,-59256,-217696.98,118262.06,-23707,Continuing
54,124,-55524,-117843.33,113317.4,-23707,Continuing
55,125,-88158,-69426.08,65029.586,-23707,Continuing
56,126,-93928,-66897.56,8091.638,-23707,Continuing
57,127,-184086,-71664.41,8245.309,-23707,Continuing
58,84,-24723,-185566.55,91747.69,-23707,Continuing
59,112,-23707,-77138.2,98858.26,-23707,Max -Instability index reached
