Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,0,-480185,-38370.0,0.0,-23707,Continuing
2,11,-284710,-141091.9875,441815.0,-23707,Continuing
3,78,-127394,-130587.8,441815.0,-23707,Continuing
4,101,-239057,-103269.8575,441815.0,-23707,Continuing
5,116,-26197,-105532.5525,441815.0,-23707,Continuing
6,86,-91681,-140339.51933333333,453988.0,-23707,Continuing
7,67,-227835,-97960.87729166663,453988.0,-23707,Continuing
8,59,-123157,-118207.61224999999,449981.05416666664,-23707,Continuing
9,128,-258154,-218700.3750833333,453988.0,-23707,Continuing
10,57,-237318,-203139.9178333333,451573.6883333333,-23707,Continuing
11,129,-316310,-242168.47837499998,449930.3333333333,-23707,Continuing
12,105,-141683,-147872.80854166663,279063.3599999999,-23707,Continuing
13,56,-133495,-255858.965875,358601.79999999853,-23707,Continuing
14,73,-96638,-115819.05216666665,256200.1299999999,-23707,Continuing
15,103,-145224,-168814.23049999995,256977.33333333334,-23707,Continuing
16,9,-914156,-327662.31145833334,334961.0,-23707,Continuing
17,12,-602576,-336483.4054166667,817518.0,-23707,Continuing
18,13,-714735,-450518.8917023809,792324.9499999988,-23707,Continuing
19,3,-239852,-207989.27437500004,623054.0,-23707,Continuing
20,1,-505657,-420424.3075,780661.0,-23707,Continuing
21,64,-269180,-247915.44033333336,618097.0,-23707,Continuing
22,42,-482218,-296968.9916666667,618097.0,-23707,Continuing
23,77,-476197,-353419.89208333334,618097.0,-23707,Continuing
24,109,-452558,-533694.2951190475,644976.0,-23707,Continuing
25,17,-1103450,-647688.1778333334,629446.0,-23707,Continuing
26,111,-375241,-527955.8563333332,818740.0,-23707,Continuing
27,25,-876981,-601753.7714166666,728209.0,-23707,Continuing
28,19,-446747,-709678.8855833333,728209.0,-23707,Continuing
29,20,-533060,-566665.9688333333,728209.0,-23707,Continuing
30,10,-981850,-772280.1564999998,818740.0,-23707,Continuing
31,54,-376516,-483106.28625000006,619742.0999999992,-23707,Continuing
32,47,-416405,-206644.77916666667,379860.05,-23707,Continuing
33,40,-343647,-158388.33883333334,382965.06499999994,-23707,Continuing
34,70,-286563,-357238.03,474883.0,-23707,Continuing
35,41,-370439,-252459.35366666666,379559.0,-23707,Continuing
36,44,-299002,-281042.77254761907,379559.0,-23707,Continuing
37,106,-437082,-449824.4463392857,430025.0,-23707,Continuing
38,5,-253423,-367010.92375,474883.0,-23707,Continuing
39,18,-1155542,-931998.3510833331,713555.8833333326,-23707,Continuing
40,79,-548909,-446661.2125,428172.0,-23707,Continuing
41,55,-463506,-444967.03,500465.0,-23707,Continuing
42,15,-102012,-570978.947583333,500465.0,-23707,Continuing
43,16,-128971,-249922.2191071429,774969.0,-23707,Continuing
44,21,-1167261,-469928.1831249999,774969.0,-23707,Continuing
45,80,-438903,-412320.4754880952,1065249.0,-23707,Continuing
46,81,-489801,-412595.22104166663,1065249.0,-23707,Continuing
47,22,-1182236,-910552.0246250002,1056262.6666666667,-23707,Continuing
48,23,-1281399,-921630.1668690477,708795.0,-23707,Continuing
49,49,-234879,-408744.29058333335,433417.5,-23707,Continuing
50,60,-38893,-144802.15083333332,279306.8499999999,-23707,Continuing
51,95,-163985,-119067.005,331546.0,-23707,Continuing
52,36,-190636,-145148.18166666667,304754.0,-23707,Continuing
53,24,-1300295,-1153797.8529583334,791495.5,-23707,Continuing
54,130,-319618,-305404.7618333332,360610.0499999998,-23707,Continuing
55,62,-40621,-198840.95166666663,304754.0,-23707,Continuing
56,96,-383479,-257785.8625,329818.0,-23707,Continuing
57,88,-132641,-302352.58,342858.0,-23707,Continuing
58,75,-59256,-147990.97333333333,268930.01333333337,-23707,Continuing
59,7,-144556,-335330.86394047615,353247.0,-23707,Continuing
60,8,-351227,-229463.62541666665,337662.0,-23707,Continuing
61,65,-349707,-288625.8835,337662.0,-23707,Continuing
62,104,-208028,-148237.32491666666,258381.0,-23707,Continuing
63,51,-293210,-360133.7662916666,353247.0,-23707,Continuing
64,74,-140574,-93760.05033333335,201638.0,-23707,Continuing
65,63,-300244,-257194.825,283764.0,-23707,Continuing
66,124,-55524,-100710.596875,200687.0,-23707,Continuing
67,30,-209698,-233114.935,250838.0,-23707,Continuing
68,58,-221696,-126209.50047916667,208831.31666666665,-23707,Continuing
69,31,-316345,-223337.2275,237798.0,-23707,Continuing
70,110,-794499,-441995.43225000007,339494.0,-23707,Continuing
71,108,-719564,-449385.84633333335,419258.0,-23707,Continuing
72,14,-925193,-624437.7455833333,586213.3166666663,-23707,Continuing
73,28,-57484,-201228.76643749996,203005.66666666666,-23707,Continuing
74,76,-272660,-259084.5179345238,262134.0,-23707,Continuing
75,125,-88158,-72308.11714880954,183533.0,-23707,Continuing
76,72,-339668,-192878.42445833332,234290.0,-23707,Continuing
77,99,-192477,-268428.0208333334,282184.0,-23707,Continuing
78,84,-24723,-139010.05695833336,218526.3999999998,-23707,Continuing
79,112,-23707,-66331.64825,212595.0,-23707,Max -Instability index reached
