Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,0,-480185,-206695.0,0.0,-23707,Continuing
2,11,-284710,-273016.325,273490.0,-23707,Continuing
3,68,-180293,-254825.3375,273490.0,-23707,Continuing
4,102,-129483,-242371.2725,299892.0,-23707,Continuing
5,103,-145224,-177778.775,350702.0,-23707,Continuing
6,72,-339668,-170878.02,350702.0,-23707,Continuing
7,58,-221696,-191957.3575,350702.0,-23707,Continuing
8,75,-59256,-153862.72,210185.0,-23707,Continuing
9,101,-239057,-104083.825,280412.0,-23707,Continuing
10,124,-55524,-110346.12,179801.0,-23707,Continuing
11,125,-88158,-75985.869,183533.0,-23707,Continuing
12,126,-93928,-71059.88173214288,32634.0,-23707,Continuing
13,127,-184086,-75478.55659722217,34026.2,-23707,Continuing
14,128,-258154,-214721.9646011906,408306.3244444444,-23707,Continuing
15,44,-299002,-159626.7267222222,187469.97499999998,-23707,Continuing
16,71,-87667,-189669.0544146826,266384.5,-23707,Continuing
17,28,-57484,-172030.6158845599,392518.0,-23707,Continuing
18,29,-286689,-96499.88980952383,282184.0,-23707,Continuing
19,39,-98773,-116497.8651450216,229205.0,-23707,Continuing
20,116,-26197,-144829.1084599567,229205.0,-23707,Continuing
21,117,-38370,-70676.61516666667,195883.58749999997,-23707,Continuing
22,118,-107494,-47529.6615297619,145889.5,-23707,Continuing
23,98,-147202,-84706.51540674604,195499.0,-23707,Continuing
24,119,-119938,-59712.912903769866,81297.0,-23707,Continuing
25,67,-227835,-121786.95725198409,245494.46696428562,-23707,Continuing
26,74,-140574,-127922.63488194444,89762.51666666666,-23707,Continuing
27,84,-24723,-232460.00036309523,422701.0,-23707,Continuing
28,112,-23707,-101555.00345833333,314945.0,-23707,Max -Instability index reached
