Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,0,-480185,-701140.0,0.0,-23707,Continuing
2,1,-505657,-529347.4875,220955.0,-23707,Continuing
3,9,-914156,-543871.4691666667,220955.0,-23707,Continuing
4,2,-144074,-644131.5316666666,433971.0,-23707,Continuing
5,28,-57484,-294321.19716666674,770082.0,-23707,Continuing
6,75,-59256,-200156.86183333333,856672.0,-23707,Continuing
7,74,-140574,-154948.05216666666,856672.0,-23707,Continuing
8,105,-141683,-189585.465,856672.0,-23707,Continuing
9,76,-272660,-318671.1696666667,856672.0,-23707,Continuing
10,128,-258154,-257104.23299999998,854900.0,-23707,Continuing
11,109,-452558,-532537.3425,773582.0,-23707,Continuing
12,11,-284710,-551299.8375,772473.0,-23707,Continuing
13,12,-602576,-390831.2725,770082.0,-23707,Continuing
14,40,-343647,-194859.70133333333,560566.0,-23707,Continuing
15,10,-981850,-693605.1210238094,772473.0,-23707,Continuing
16,129,-316310,-277191.5321071429,854900.0,-23707,Continuing
17,34,-287734,-304275.29333333333,560566.0,-23707,Continuing
18,42,-482218,-318628.50333333336,560566.0,-23707,Continuing
19,57,-237318,-146191.8885,422701.0,-23707,Continuing
20,17,-1103450,-748572.8114166666,540855.883333331,-23707,Continuing
21,19,-446747,-597479.84675,818740.0,-23707,Continuing
22,91,-225170,-322705.08,557066.0,-23707,Continuing
23,23,-1281399,-958221.3098333334,656703.0,-23707,Continuing
24,25,-876981,-583987.734,834652.0,-23707,Continuing
25,18,-1155542,-1050222.9646666665,828841.0,-23707,Continuing
26,20,-533060,-550625.9275,674067.0,-23707,Continuing
27,53,-374938,-442134.9168333334,605046.2999999993,-23707,Continuing
28,80,-438903,-564711.13875,589247.0,-23707,Continuing
29,92,-261756,-341327.43416666664,475970.0,-23707,Continuing
30,15,-102012,-544420.5891726192,592271.0,-23707,Continuing
31,16,-128971,-275470.3595,774969.0,-23707,Continuing
32,21,-1167261,-567270.9293630952,774969.0,-23707,Continuing
33,22,-1182236,-946194.922625,1038290.0,-23707,Continuing
34,81,-489801,-334629.9633154762,1065249.0,-23707,Continuing
35,24,-1300295,-1121935.9306666667,813862.1124999993,-23707,Continuing
36,13,-714735,-386033.1415833333,590141.6666666666,-23707,Continuing
37,5,-253423,-314345.4766666667,585764.0,-23707,Continuing
38,77,-476197,-354579.31854166667,573052.0,-23707,Continuing
39,47,-416405,-336785.5137499999,460893.0,-23707,Continuing
40,14,-925193,-615707.6570833335,462724.64999999874,-23707,Continuing
41,78,-127394,-181469.86258333334,357149.0,-23707,Continuing
42,132,-503950,-500892.1716250001,416430.0,-23707,Continuing
43,7,-144556,-317727.8953333333,366951.15833333315,-23707,Continuing
44,41,-370439,-255867.45741666664,349104.05,-23707,Continuing
45,54,-376516,-343160.02214285714,371219.6666666667,-23707,Continuing
46,8,-351227,-213398.26704166667,337662.0,-23707,Continuing
47,44,-299002,-303701.8233333333,348803.0,-23707,Continuing
48,65,-349707,-289189.3494761905,337662.0,-23707,Continuing
49,36,-190636,-186731.24083333334,311183.0,-23707,Continuing
50,110,-794499,-612100.6429583333,408293.3333333334,-23707,Continuing
51,111,-375241,-547676.3087083334,347752.0,-23707,Continuing
52,106,-437082,-637395.0533333332,419258.0,-23707,Continuing
53,108,-719564,-482382.10333333333,325899.0,-23707,Continuing
54,133,-541686,-508582.27366666665,344323.0,-23707,Continuing
55,120,-91655,-166218.38583333333,243045.0,-23707,Continuing
56,62,-40621,-209784.3375,251992.0,-23707,Continuing
57,96,-383479,-240303.12,329818.0,-23707,Continuing
58,82,-252642,-540316.4102083333,344323.0,-23707,Continuing
59,104,-208028,-145492.75916666668,256407.53333333333,-23707,Continuing
60,56,-133495,-237205.77500000002,258826.0,-23707,Continuing
61,101,-239057,-105045.91933333334,215176.0,-23707,Continuing
62,124,-55524,-122087.20516666665,213404.0,-23707,Continuing
63,103,-145224,-203769.48433333333,229842.0,-23707,Continuing
64,125,-88158,-76948.84717857144,183533.0,-23707,Continuing
65,38,-224858,-378801.0344345238,268771.6666666666,-23707,Continuing
66,70,-286563,-300085.44083333336,251339.0,-23707,Continuing
67,134,-593083,-493701.0606666667,289044.0,-23707,Continuing
68,84,-24723,-91374.70453571428,183533.0,-23707,Continuing
69,112,-23707,-52333.571071428574,212595.0,-23707,Max -Instability index reached
