Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,0,-480185,-38370.0,0.0,-23707,Continuing
2,11,-284710,-141091.9875,441815.0,-23707,Continuing
3,78,-127394,-130587.8,441815.0,-23707,Continuing
4,101,-239057,-103269.8575,441815.0,-23707,Continuing
5,116,-26197,-105532.5525,441815.0,-23707,Continuing
6,98,-147202,-45431.04766666669,212860.0,-23707,Continuing
7,118,-107494,-44637.91645833333,121005.0,-23707,Continuing
8,119,-119938,-58625.98867857145,81297.0,-23707,Continuing
9,40,-343647,-116009.96815773805,251209.2,-23707,Continuing
10,102,-129483,-137113.26238392855,186381.5,-23707,Continuing
11,74,-140574,-139823.38606249998,175366.31,-23707,Continuing
12,105,-141683,-135706.0976339286,112191.34999999953,-23707,Continuing
13,104,-208028,-135290.458,19808.0,-23707,Continuing
14,72,-339668,-156935.54012599206,192631.88571428563,-23707,Continuing
15,75,-59256,-165658.5051626984,181703.33333333334,-23707,Continuing
16,124,-55524,-102008.00208333334,179801.0,-23707,Continuing
17,125,-88158,-72769.82816666667,183533.0,-23707,Continuing
18,126,-93928,-71305.54105952384,32634.0,-23707,Continuing
19,127,-184086,-74586.9889825036,34586.0,-23707,Continuing
20,103,-145224,-169308.17096825392,148978.0,-23707,Continuing
21,128,-258154,-168439.83614844878,272022.0,-23707,Continuing
22,73,-96638,-177476.12786805554,268695.0166666666,-23707,Continuing
23,120,-91655,-135667.85166666665,188072.0,-23707,Continuing
24,121,-107908,-110509.90416666667,116373.0,-23707,Continuing
25,122,-168856,-103582.156155303,35739.0,-23707,Continuing
26,123,-292981,-123262.37005357146,77201.0,-23707,Continuing
27,100,-175885,-133255.59195833336,111422.23888888888,-23707,Continuing
28,86,-91681,-205316.45956547622,441815.0,-23707,Continuing
29,67,-227835,-164228.23445734123,430732.4449999999,-23707,Continuing
30,2,-144074,-160624.41783531744,388504.0,-23707,Continuing
31,95,-163985,-149666.02090674598,196343.0,-23707,Continuing
32,59,-123157,-145875.55325793652,141193.76666666666,-23707,Continuing
33,60,-38893,-136437.5025,52728.0,-23707,Continuing
34,87,-183180,-127377.10019940475,125092.0,-23707,Continuing
35,61,-449878,-154587.33962301587,144287.0,-23707,Continuing
36,58,-221696,-147571.9151279762,177994.9949999999,-23707,Continuing
37,44,-299002,-213260.77989980162,235739.0,-23707,Continuing
38,71,-87667,-206777.9078373016,166204.79166666657,-23707,Continuing
39,39,-98773,-151275.72488194442,255687.40357142853,-23707,Continuing
40,28,-57484,-159513.70311607144,140796.58749999988,-23707,Continuing
41,29,-286689,-92794.1229375,170351.0,-23707,Continuing
42,84,-24723,-211405.62660714283,422701.0,-23707,Continuing
43,112,-23707,-84920.15645833334,314945.0,-23707,Max -Instability index reached
