Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,0,-480185,-374937.94,0.03125,-23707,Continuing
2,7,-144556,-417036.72,51560.28,-23707,Continuing
3,8,-351227,-228366.44,120992.375,-23707,Continuing
4,38,-224858,-403336.5,69697.305,-23707,Continuing
5,42,-482218,-289045.34,86959.766,-23707,Continuing
6,65,-349707,-381371.56,104750.71,-23707,Continuing
7,36,-190636,-352723.1,116244.06,-23707,Continuing
8,37,-342685,-266787.56,111359.336,-23707,Continuing
9,40,-343647,-286240.03,82001.5,-23707,Continuing
10,68,-180293,-290096.53,50804.2,-23707,Continuing
11,69,-252077,-230718.86,69258.875,-23707,Continuing
12,32,-207474,-240939.11,66389.484,-23707,Continuing
13,33,-132665,-208328.34,40272.35,-23707,Continuing
14,89,-120257,-191814.2,39258.812,-23707,Continuing
15,3,-239852,-187647.9,47132.656,-23707,Continuing
16,63,-300244,-193609.81,50974.19,-23707,Continuing
17,70,-286563,-245796.77,25828.645,-23707,Continuing
18,30,-209698,-250567.11,64297.957,-23707,Continuing
19,31,-316345,-225862.98,52446.59,-23707,Continuing
20,4,-416657,-259434.02,28988.438,-23707,Continuing
21,97,-206695,-267613.22,46058.055,-23707,Continuing
22,96,-383479,-273404.9,60057.812,-23707,Continuing
23,5,-253423,-309823.47,40886.59,-23707,Continuing
24,6,-273687,-272843.34,34371.684,-23707,Continuing
25,93,-211852,-267742.3,14758.798,-23707,Continuing
26,43,-228347,-303313.97,68313.9,-23707,Continuing
27,49,-234879,-263688.84,56071.504,-23707,Continuing
28,106,-437082,-290338.62,67809.68,-23707,Continuing
29,77,-476197,-295931.06,54714.99,-23707,Continuing
30,54,-376516,-307221.28,71473.57,-23707,Continuing
31,92,-261756,-321136.66,59082.63,-23707,Continuing
32,88,-132641,-316998.8,50698.707,-23707,Continuing
33,34,-287734,-320861.88,63263.676,-23707,Continuing
34,35,-302631,-298852.53,36709.395,-23707,Continuing
35,64,-269180,-321021.1,62517.26,-23707,Continuing
36,91,-225170,-292575.72,52148.3,-23707,Continuing
37,90,-318600,-317956.1,63948.043,-23707,Continuing
38,15,-102012,-328163.8,52320.723,-23707,Continuing
39,16,-128971,-178255.89,111786.45,-23707,Continuing
40,81,-489801,-167960.7,84449.805,-23707,Continuing
41,21,-1167261,-324633.44,121252.29,-23707,Continuing
42,13,-714735,-304979.5,117083.766,-23707,Continuing
43,51,-293210,-329705.97,74173.305,-23707,Continuing
44,52,-456484,-312145.53,38586.844,-23707,Continuing
45,62,-40621,-321662.6,85920.875,-23707,Continuing
46,1,-505657,-358178.9,161596.67,-23707,Continuing
47,45,-481313,-351055.9,72530.47,-23707,Continuing
48,55,-463506,-349779.34,61891.6,-23707,Continuing
49,50,-199330,-381352.34,54150.797,-23707,Continuing
50,80,-438903,-397726.72,111575.02,-23707,Continuing
51,48,-404845,-399137.7,63356.023,-23707,Continuing
52,2,-144074,-418679.84,141149.69,-23707,Continuing
53,61,-449878,-240857.48,152157.25,-23707,Continuing
54,87,-183180,-238550.94,152036.34,-23707,Continuing
55,73,-96638,-268760.94,87886.805,-23707,Continuing
56,120,-91655,-128483.695,67047.195,-23707,Continuing
57,121,-107908,-104674.72,41922.03,-23707,Continuing
58,122,-168856,-97686.46,6160.2026,-23707,Continuing
59,123,-292981,-124470.35,22370.344,-23707,Continuing
60,95,-163985,-237697.81,80382.17,-23707,Continuing
61,41,-370439,-272632.22,70751.695,-23707,Continuing
62,100,-175885,-300051.28,138212.78,-23707,Continuing
63,59,-123157,-282050.7,150619.47,-23707,Continuing
64,60,-38893,-193419.92,118981.51,-23707,Continuing
65,44,-299002,-363130.12,104571.95,-23707,Continuing
66,105,-141683,-388358.3,94362.0,-23707,Continuing
67,28,-57484,-221187.1,158727.97,-23707,Continuing
68,29,-286689,-109828.67,129167.29,-23707,Continuing
69,98,-147202,-159158.53,62686.676,-23707,Continuing
70,58,-221696,-157152.83,49447.047,-23707,Continuing
71,116,-26197,-165530.42,52323.754,-23707,Continuing
72,117,-38370,-87011.16,79233.07,-23707,Continuing
73,118,-107494,-55427.434,54845.836,-23707,Continuing
74,119,-119938,-66477.97,42934.938,-23707,Continuing
75,67,-227835,-142889.5,43688.89,-23707,Continuing
76,86,-91681,-135945.94,26871.676,-23707,Continuing
77,74,-140574,-154474.02,29781.46,-23707,Continuing
78,102,-129483,-171974.08,53657.605,-23707,Continuing
79,66,-284939,-175470.28,56215.27,-23707,Continuing
80,85,-27122,-196909.98,46506.496,-23707,Continuing
81,78,-127394,-226930.64,65840.01,-23707,Continuing
82,104,-208028,-194706.27,56225.727,-23707,Continuing
83,103,-145224,-349979.22,112681.836,-23707,Continuing
84,75,-59256,-217310.83,129226.1,-23707,Continuing
85,124,-55524,-90183.67,63418.207,-23707,Continuing
86,125,-88158,-72544.11,58104.73,-23707,Continuing
87,126,-93928,-67536.01,9486.302,-23707,Continuing
88,127,-184086,-73573.34,8857.933,-23707,Continuing
89,84,-24723,-169437.39,85213.46,-23707,Continuing
90,112,-23707,-91464.76,99638.61,-23707,Max -Instability index reached
