Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,26,-1267615,-57296.79,630.30853,-23707,Continuing
2,7,-144556,-1417.4772,69.64951,-23707,Continuing
3,0,-480185,-41684.15,5299.738,-23707,Continuing
4,58,-221696,-50233.93,965.6914,-23707,Continuing
5,29,-286689,-138295.38,1196.7383,-23707,Continuing
6,8,-351227,-148681.14,3555.1113,-23707,Continuing
7,60,-38893,-172373.22,1206.3701,-23707,Continuing
8,2,-144074,-52466.08,811.99036,-23707,Continuing
9,87,-183180,-96706.516,1114.8547,-23707,Continuing
10,61,-449878,-131807.89,1514.9468,-23707,Continuing
11,84,-24723,-145126.88,2601.1533,-23707,Continuing
12,56,-133495,80.0388,826.3183,-23707,Continuing
13,101,-239057,-20629.713,3099.9624,-23707,Continuing
14,112,-23707,-43607.45,9843.767,-23707,Max -Instability index reached
