Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,0,-480185,-701139.9,0.0625,-23707,Continuing
2,1,-505657,-524375.94,88381.97,-23707,Continuing
3,3,-239852,-644482.75,93980.79,-23707,Continuing
4,4,-416657,-356991.94,187157.05,-23707,Continuing
5,5,-253423,-488450.56,126480.945,-23707,Continuing
6,6,-273687,-290523.47,105344.84,-23707,Continuing
7,7,-144556,-271743.66,60190.207,-23707,Continuing
8,8,-351227,-167725.34,46363.88,-23707,Continuing
9,21,-1167261,-486780.44,148749.97,-23707,Continuing
10,15,-102012,-385036.22,246497.42,-23707,Continuing
11,16,-128971,-219976.97,193135.34,-23707,Continuing
12,81,-489801,-272883.44,159951.27,-23707,Continuing
13,22,-1182236,-897077.8,341155.47,-23707,Continuing
14,13,-714735,-315481.66,125222.305,-23707,Continuing
15,77,-476197,-487816.5,189627.39,-23707,Continuing
16,45,-481313,-189467.56,85355.586,-23707,Continuing
17,48,-404845,-263537.3,122957.12,-23707,Continuing
18,14,-925193,-556180.75,197989.86,-23707,Continuing
19,34,-287734,-477971.6,197192.75,-23707,Continuing
20,64,-269180,-366379.1,126922.77,-23707,Continuing
21,90,-318600,-363865.66,131081.61,-23707,Continuing
22,51,-293210,-272341.6,73036.8,-23707,Continuing
23,53,-374938,-235509.6,61038.867,-23707,Continuing
24,30,-209698,-411582.3,103762.13,-23707,Continuing
25,31,-316345,-285978.9,120476.24,-23707,Continuing
26,54,-376516,-225966.52,70393.53,-23707,Continuing
27,55,-463506,-303695.34,85645.336,-23707,Continuing
28,62,-40621,-351023.6,100544.48,-23707,Continuing
29,88,-132641,-146104.83,156565.73,-23707,Continuing
30,96,-383479,-135540.89,144179.25,-23707,Continuing
31,2,-144074,-375952.6,185950.25,-23707,Continuing
32,61,-449878,-230244.02,160538.12,-23707,Continuing
33,87,-183180,-280055.38,166746.36,-23707,Continuing
34,40,-343647,-278798.44,138974.72,-23707,Continuing
35,11,-284710,-518041.12,199105.94,-23707,Continuing
36,73,-96638,-268874.97,97503.414,-23707,Continuing
37,36,-190636,-235944.73,139470.44,-23707,Continuing
38,120,-91655,-141387.73,103766.734,-23707,Continuing
39,95,-163985,-221498.33,104336.2,-23707,Continuing
40,100,-175885,-297052.3,124315.625,-23707,Continuing
41,59,-123157,-296645.56,142087.44,-23707,Continuing
42,60,-38893,-236210.7,141813.95,-23707,Continuing
43,44,-299002,-303708.28,126785.7,-23707,Continuing
44,109,-452558,-467055.62,170609.23,-23707,Continuing
45,12,-602576,-380961.84,156218.0,-23707,Continuing
46,121,-107908,-112590.516,39314.562,-23707,Continuing
47,41,-370439,-239695.55,83264.39,-23707,Continuing
48,37,-342685,-165374.84,77578.055,-23707,Continuing
49,122,-168856,-111502.875,42340.664,-23707,Continuing
50,49,-234879,-268486.72,88458.39,-23707,Continuing
51,123,-292981,-126089.914,28903.688,-23707,Continuing
52,66,-284939,-436540.28,132524.19,-23707,Continuing
53,28,-57484,-313092.66,123575.23,-23707,Continuing
54,29,-286689,-114374.43,108490.414,-23707,Continuing
55,58,-221696,-211886.05,63152.977,-23707,Continuing
56,98,-147202,-223496.5,67906.0,-23707,Continuing
57,86,-91681,-176782.95,49804.105,-23707,Continuing
58,116,-26197,-215105.98,64654.94,-23707,Continuing
59,117,-38370,-107487.6,105274.21,-23707,Continuing
60,118,-107494,-76504.016,88148.67,-23707,Continuing
61,119,-119938,-76039.58,45889.88,-23707,Continuing
62,67,-227835,-191004.83,59853.918,-23707,Continuing
63,74,-140574,-163363.84,48356.58,-23707,Continuing
64,102,-129483,-219458.08,64442.08,-23707,Continuing
65,9,-914156,-411395.16,144389.58,-23707,Continuing
66,105,-141683,-255871.61,113446.06,-23707,Continuing
67,78,-127394,-228027.6,66891.625,-23707,Continuing
68,47,-416405,-396992.78,132191.52,-23707,Continuing
69,104,-208028,-201252.64,65136.402,-23707,Continuing
70,85,-27122,-205263.42,47260.273,-23707,Continuing
71,32,-207474,-282151.72,59418.125,-23707,Continuing
72,33,-132665,-262932.7,53644.29,-23707,Continuing
73,63,-300244,-215410.25,65795.6,-23707,Continuing
74,69,-252077,-308819.1,86808.6,-23707,Continuing
75,89,-120257,-224691.6,48928.266,-23707,Continuing
76,103,-145224,-430541.0,102201.98,-23707,Continuing
77,84,-24723,-292990.47,167962.66,-23707,Continuing
78,112,-23707,-102112.16,135949.62,-23707,Max -Instability index reached
