Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,0,-480185,-38369.992,0.00390625,-23707,Continuing
2,2,-144074,-156187.31,195377.92,-23707,Continuing
3,44,-299002,-203892.27,211064.7,-23707,Continuing
4,74,-140574,-217744.27,209587.6,-23707,Continuing
5,116,-26197,-126733.0,176725.97,-23707,Continuing
6,118,-107494,-47382.62,80492.22,-23707,Continuing
7,1,-505657,-322206.47,207782.47,-23707,Continuing
8,119,-119938,-57174.945,20206.723,-23707,Continuing
9,78,-127394,-162452.89,77888.78,-23707,Continuing
10,67,-227835,-67887.266,22512.11,-23707,Continuing
11,104,-208028,-180863.67,77054.984,-23707,Continuing
12,98,-147202,-109336.055,38971.36,-23707,Continuing
13,87,-183180,-179998.3,58316.78,-23707,Continuing
14,73,-96638,-191089.33,59486.766,-23707,Continuing
15,120,-91655,-160715.11,72337.65,-23707,Continuing
16,121,-107908,-115156.88,56495.023,-23707,Continuing
17,122,-168856,-102326.266,20983.111,-23707,Continuing
18,123,-292981,-121672.77,24200.277,-23707,Continuing
19,95,-163985,-143861.95,39921.555,-23707,Continuing
20,85,-27122,-198877.9,51875.184,-23707,Continuing
21,58,-221696,-100112.88,54450.777,-23707,Continuing
22,100,-175885,-148979.23,33243.574,-23707,Continuing
23,86,-91681,-162393.92,31077.373,-23707,Continuing
24,61,-449878,-153911.61,25322.719,-23707,Continuing
25,36,-190636,-233733.55,93762.68,-23707,Continuing
26,59,-123157,-152422.2,27597.906,-23707,Continuing
27,37,-342685,-206661.39,60657.043,-23707,Continuing
28,60,-38893,-153291.03,20320.959,-23707,Continuing
29,108,-719564,-261477.23,80256.03,-23707,Continuing
30,96,-383479,-372820.38,187474.12,-23707,Continuing
31,41,-370439,-548532.4,227166.61,-23707,Continuing
32,109,-452558,-500947.6,192386.39,-23707,Continuing
33,103,-145224,-396353.62,120434.0,-23707,Continuing
34,28,-57484,-244883.45,170165.17,-23707,Continuing
35,84,-24723,-197139.31,193212.75,-23707,Continuing
36,112,-23707,-78113.07,114115.12,-23707,Max -Instability index reached
