Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,0,-480185,-57484.0,0.0,-23707,Continuing
2,2,-144074,-164216.0025,422701.0,-23707,Continuing
3,29,-286689,-94575.46,86590.0,-23707,Continuing
4,3,-239852,-150163.26812500003,171903.75,-23707,Continuing
5,73,-96638,-152377.79520833338,229205.0,-23707,Continuing
6,78,-127394,-123750.47395833334,229205.0,-23707,Continuing
7,100,-175885,-109032.55000000002,47436.0,-23707,Continuing
8,40,-343647,-120747.66083333333,79247.0,-23707,Continuing
9,105,-141683,-134338.285,152803.33333333334,-23707,Continuing
10,120,-91655,-128498.2425,79247.0,-23707,Continuing
11,121,-107908,-105000.59,84230.0,-23707,Continuing
12,122,-168856,-102274.50329166664,35739.0,-23707,Continuing
13,123,-292981,-124226.43917559525,77201.0,-23707,Continuing
14,98,-147202,-147976.5356666667,232052.89999999985,-23707,Continuing
15,116,-26197,-151941.30729166666,229205.0,-23707,Continuing
16,117,-38370,-71345.514375,150644.09999999995,-23707,Continuing
17,118,-107494,-48144.912166666676,121005.0,-23707,Continuing
18,119,-119938,-61489.322886904774,81297.0,-23707,Continuing
19,72,-339668,-111840.71366964276,239309.2,-23707,Continuing
20,67,-227835,-124113.60612851733,245083.93333333317,-23707,Continuing
21,75,-59256,-110490.23467316011,141674.10833333322,-23707,Continuing
22,124,-55524,-89530.95038392856,116629.0,-23707,Continuing
23,125,-88158,-68549.1819375,93112.1499999999,-23707,Continuing
24,101,-239057,-77467.13555952381,120592.38690476186,-23707,Continuing
25,126,-93928,-72594.53544642858,32634.0,-23707,Continuing
26,127,-184086,-76079.69635317454,34473.5,-23707,Continuing
27,86,-91681,-135139.6788978174,198246.93333333317,-23707,Continuing
28,58,-221696,-143221.99797619053,229205.0,-23707,Continuing
29,102,-129483,-129194.74573800512,105839.65333333332,-23707,Continuing
30,59,-123157,-137962.0534871032,130078.54999999994,-23707,Continuing
31,60,-38893,-128337.79483333332,84204.0,-23707,Continuing
32,74,-140574,-126382.86025730526,136992.0,-23707,Continuing
33,103,-145224,-134621.45492893216,200164.0,-23707,Continuing
34,95,-163985,-134550.20975694444,188942.0,-23707,Continuing
35,87,-183180,-134259.47291666665,125092.0,-23707,Continuing
36,104,-208028,-136799.8602916667,48921.61666666664,-23707,Continuing
37,61,-449878,-157398.4093988095,60023.0,-23707,Continuing
38,71,-87667,-178314.27349107142,231853.94999999984,-23707,Continuing
39,39,-98773,-123101.57090178573,229205.0,-23707,Continuing
40,84,-24723,-204389.6225,422701.0,-23707,Continuing
41,112,-23707,-93630.25791666665,314945.0,-23707,Max -Instability index reached
