Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,0,-480.185,-3.5369451296037354e-148,57.48400087609373,-23.707,Continuing
2,7,-144.556,-102.65981019524958,326.1935446631342,-23.707,Continuing
3,8,-351.227,-0.0004472106407401277,291.4207319046887,-23.707,Continuing
4,3,-239.852,-5.117729001609287e-72,315.8056321906451,-23.707,Continuing
5,5,-253.423,-2.364725370683931e-47,299.46558916731027,-23.707,Continuing
6,2,-144.074,-1.7580597559273448e-65,291.23234935798826,-23.707,Continuing
7,65,-349.707,-226.53020365320947,151.86315375674982,-23.707,Continuing
8,1,-505.657,-243.1841530851849,145.70223150487757,-23.707,Continuing
9,42,-482.218,-271.30196698543585,161.99457152188145,-23.707,Continuing
10,26,-1267.615,-292.32340532697754,166.47702491472313,-23.707,Continuing
11,38,-224.858,-303.98280033793196,234.0679329193457,-23.707,Continuing
12,93,-211.852,-291.6905488605953,205.05262966413437,-23.707,Continuing
13,6,-273.687,-277.621369957249,183.85745980259853,-23.707,Continuing
14,92,-261.756,-273.0743145230814,166.41293371486353,-23.707,Continuing
15,34,-287.734,-264.8978389182038,152.50657487422976,-23.707,Continuing
16,35,-302.631,-263.2385544266799,142.50046753709884,-23.707,Continuing
17,17,-1103.45,-32.77647894184256,325.51065150416775,-23.707,Continuing
18,91,-225.17,-260.77515436570275,130.3126248011186,-23.707,Continuing
19,64,-269.18,-251.77333918982424,122.77857893497823,-23.707,Continuing
20,90,-318.6,-251.54949640409677,117.61302941196418,-23.707,Continuing
21,4,-416.657,-260.42526668241453,115.58024744527295,-23.707,Continuing
22,63,-300.244,-286.50529974048504,121.22523439487824,-23.707,Continuing
23,60,-38.893,-121.17557521303266,91.72630165926985,-23.707,Continuing
24,59,-123.157,-85.2490550656953,82.76001869327735,-23.707,Continuing
25,33,-132.665,-255.431662923168,129.8593702621076,-23.707,Continuing
26,89,-120.257,-242.77911045803194,127.48154995896948,-23.707,Continuing
27,87,-183.18,-82.89029421565351,80.18591241816118,-23.707,Continuing
28,32,-207.474,-223.42434994577752,121.2224610309632,-23.707,Continuing
29,61,-449.878,-108.00526413468054,78.78334911178543,-23.707,Continuing
30,30,-209.698,-242.92686917951733,126.39106074048858,-23.707,Continuing
31,31,-316.345,-239.73340544002076,123.23307605625324,-23.707,Continuing
32,88,-132.641,-245.075720200256,121.99571694754708,-23.707,Continuing
33,62,-40.621,-238.9923399367317,120.79768120218513,-23.707,Continuing
34,68,-180.293,-240.08772438997494,123.37448702439364,-23.707,Continuing
35,69,-252.077,-236.16626829661573,120.95235425839157,-23.707,Continuing
36,96,-383.479,-237.53065384324555,118.66818570020693,-23.707,Continuing
37,97,-206.695,-245.00361455424536,120.47887290486977,-23.707,Continuing
38,86,-91.681,-245.01968235683125,119.82899551948067,-23.707,Continuing
39,58,-221.696,-236.24818546609367,121.06987360012862,-23.707,Continuing
40,85,-27.122,-236.83058991869257,119.15389426018983,-23.707,Continuing
41,29,-286.689,-225.409151070623,123.42438118182524,-23.707,Continuing
42,36,-190.636,-233.15972817576812,120.05763477187404,-23.707,Continuing
43,37,-342.685,-230.9790038305623,118.24698396820982,-23.707,Continuing
44,84,-24.723,-236.02471428681883,120.91618484343196,-23.707,Continuing
45,112,-23.707,-219.65013761816317,124.44341991820149,-23.707,Max -Instability index reached
