Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,0,-480185,-38369.992,0.00390625,-23707,Continuing
2,2,-144074,-156187.31,195377.92,-23707,Continuing
3,44,-299002,-203892.27,211064.7,-23707,Continuing
4,74,-140574,-217744.27,209587.6,-23707,Continuing
5,116,-26197,-126733.0,176725.97,-23707,Continuing
6,118,-107494,-47382.62,80492.22,-23707,Continuing
7,119,-119938,-56005.0,17522.342,-23707,Continuing
8,67,-227835,-72322.7,21040.078,-23707,Continuing
9,98,-147202,-109046.61,35252.73,-23707,Continuing
10,58,-221696,-139157.38,20759.555,-23707,Continuing
11,87,-183180,-174723.53,62156.43,-23707,Continuing
12,60,-38893,-180236.67,37776.75,-23707,Continuing
13,86,-91681,-115239.125,47364.83,-23707,Continuing
14,59,-123157,-113505.11,38184.44,-23707,Continuing
15,109,-452558,-215757.06,90381.41,-23707,Continuing
16,85,-27122,-208225.22,41744.12,-23707,Continuing
17,100,-175885,-286312.53,100153.4,-23707,Continuing
18,61,-449878,-257607.1,96543.73,-23707,Continuing
19,104,-208028,-256928.72,95432.54,-23707,Continuing
20,78,-127394,-215396.36,53035.645,-23707,Continuing
21,73,-96638,-342261.7,123959.9,-23707,Continuing
22,120,-91655,-179007.61,115376.93,-23707,Continuing
23,121,-107908,-122118.82,89293.6,-23707,Continuing
24,122,-168856,-113776.16,63643.71,-23707,Continuing
25,123,-292981,-130846.48,63716.914,-23707,Continuing
26,103,-145224,-352249.5,133087.61,-23707,Continuing
27,75,-59256,-227855.75,139614.25,-23707,Continuing
28,124,-55524,-153462.97,146889.89,-23707,Continuing
29,125,-88158,-94061.53,101332.37,-23707,Continuing
30,126,-93928,-79989.305,56829.39,-23707,Continuing
31,127,-184086,-78831.96,14210.871,-23707,Continuing
32,28,-57484,-154783.05,77267.49,-23707,Continuing
33,29,-286689,-112360.586,74627.34,-23707,Continuing
34,101,-239057,-188579.89,108322.414,-23707,Continuing
35,84,-24723,-185182.3,90430.44,-23707,Continuing
36,112,-23707,-123765.375,116226.945,-23707,Max -Instability index reached
