Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,26,-1267615,-8982.237390969512,1047.818060381461,-23707,Continuing
2,7,-144556,-122857.76797693752,1040.8331367297953,-23707,Continuing
3,0,-480185,-124527.10304741951,1037.7492003220832,-23707,Continuing
4,8,-351227,-149931.53463481093,1035.0984186111082,-23707,Continuing
5,1,-505657,-163351.3029986418,1032.795661292403,-23707,Continuing
6,65,-349707,-184745.28967903895,1030.776485326314,-23707,Continuing
7,38,-224858,-194449.01472607427,1028.991569753743,-23707,Continuing
8,42,-482218,-196138.36638404755,1027.4023990562487,-23707,Continuing
9,56,-133495,-211195.14413168404,1025.978471871432,-23707,Continuing
10,57,-237318,-207310.12630570406,1024.695178027718,-23707,Continuing
11,94,-136004,-208739.0819361672,1023.5327215409844,-23707,Continuing
12,84,-24723,-205432.9112550845,1022.4747952440073,-23707,Continuing
13,112,-23707,-197575.90618095163,1021.5079115979705,-23707,Max -Instability index reached
