Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,0,-480.185,-3.5369451296037354e-148,57.48400087609373,-23.707,Continuing
2,7,-144.556,-102.65981019524958,326.1935446631342,-23.707,Continuing
3,8,-351.227,-0.0004472106407401277,291.4207319046887,-23.707,Continuing
4,3,-239.852,-5.117729001609287e-72,315.8056321906451,-23.707,Continuing
5,5,-253.423,-2.364725370683931e-47,299.46558916731027,-23.707,Continuing
6,2,-144.074,-1.7580597559273448e-65,291.23234935798826,-23.707,Continuing
7,65,-349.707,-226.53020365320947,151.86315375674982,-23.707,Continuing
8,1,-505.657,-243.1841530851849,145.70223150487757,-23.707,Continuing
9,42,-482.218,-271.30196698543585,161.99457152188145,-23.707,Continuing
10,26,-1267.615,-292.32340532697754,166.47702491472313,-23.707,Continuing
11,38,-224.858,-303.98280033793196,234.0679329193457,-23.707,Continuing
12,93,-211.852,-291.6905488605953,205.05262966413437,-23.707,Continuing
13,6,-273.687,-277.621369957249,183.85745980259853,-23.707,Continuing
14,92,-261.756,-273.0743145230814,166.41293371486353,-23.707,Continuing
15,34,-287.734,-264.8978389182038,152.50657487422976,-23.707,Continuing
16,91,-225.17,-263.34184501108075,143.01431631557188,-23.707,Continuing
17,17,-1103.45,-38.25744121694409,325.73593206487914,-23.707,Continuing
18,64,-269.18,-246.5604790197607,127.2174214965516,-23.707,Continuing
19,90,-318.6,-246.97136106345363,121.47344290937508,-23.707,Continuing
20,35,-302.631,-256.39309215531944,118.16223477070749,-23.707,Continuing
21,4,-416.657,-260.42526668241476,115.580247445273,-23.707,Continuing
22,63,-300.244,-286.5052997404855,121.22523439487806,-23.707,Continuing
23,60,-38.893,-121.17557521303343,91.72630165927009,-23.707,Continuing
24,59,-123.157,-85.24905506569598,82.76001869327726,-23.707,Continuing
25,33,-132.665,-255.43166292316687,129.85937026210829,-23.707,Continuing
26,89,-120.257,-242.77911045803216,127.48154995896971,-23.707,Continuing
27,87,-183.18,-82.89029421565306,80.18591241816091,-23.707,Continuing
28,32,-207.474,-223.42434994577866,121.2224610309635,-23.707,Continuing
29,61,-449.878,-108.00526413468071,78.7833491117856,-23.707,Continuing
30,31,-316.345,-242.92686917951823,126.3910607404883,-23.707,Continuing
31,30,-209.698,-247.7191581576294,124.84714501995056,-23.707,Continuing
32,88,-132.641,-245.07572019976533,121.99571695187886,-23.707,Continuing
33,62,-40.621,-238.99233993673283,120.79768120218574,-23.707,Continuing
34,68,-180.293,-240.0877243899763,123.37448702439394,-23.707,Continuing
35,69,-252.077,-236.16626829661618,120.95235425839157,-23.707,Continuing
36,96,-383.479,-237.53065384324555,118.66818570020719,-23.707,Continuing
37,97,-206.695,-245.00361455424672,120.47887290486989,-23.707,Continuing
38,86,-91.681,-245.01968235683262,119.82899551948017,-23.707,Continuing
39,58,-221.696,-236.24818546609276,121.06987360012891,-23.707,Continuing
40,85,-27.122,-236.83058991869166,119.15389426019001,-23.707,Continuing
41,29,-286.689,-225.40915107062165,123.42438118182524,-23.707,Continuing
42,84,-24.723,-233.80825612056697,122.60923031965268,-23.707,Continuing
43,112,-23.707,-217.21070443820963,126.15588190204492,-23.707,Max -Instability index reached
