Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,0,-480185,-374938.0,0.0,-23707,Continuing
2,13,-714735,-402039.1025,105247.0,-23707,Continuing
3,43,-228347,-443491.3075,339797.0,-23707,Continuing
4,79,-548909,-336308.1925,486388.0,-23707,Continuing
5,93,-211852,-394053.01,486388.0,-23707,Continuing
6,5,-253423,-294149.4125,502883.0,-23707,Continuing
7,15,-102012,-366781.18,502883.0,-23707,Continuing
8,81,-489801,-443708.4825,612723.0,-23707,Continuing
9,80,-438903,-507727.435,612723.0,-23707,Continuing
10,77,-476197,-514983.625,502883.0,-23707,Continuing
11,70,-286563,-501498.155,461312.0,-23707,Continuing
12,92,-261756,-433086.3775,461312.0,-23707,Continuing
13,91,-225170,-427963.385,452979.0,-23707,Continuing
14,26,-1267615,-561741.7875,612723.0,-23707,Continuing
15,21,-1167261,-594433.1475,1165603.0,-23707,Continuing
16,16,-128971,-274552.5925,1065249.0,-23707,Continuing
17,1,-505657,-540958.48,942091.0,-23707,Continuing
18,109,-452558,-770276.5777083334,1042445.0,-23707,Continuing
19,17,-1103450,-942532.2545833332,815057.0,-23707,Continuing
20,18,-1155542,-1024086.9983333333,815057.0,-23707,Continuing
21,111,-375241,-682637.8711428571,714703.0,-23707,Continuing
22,110,-794499,-515571.2825,780301.0,-23707,Continuing
23,97,-206695,-430614.5545,569329.0,-23707,Continuing
24,68,-180293,-321499.91554761905,587804.0,-23707,Continuing
25,40,-343647,-276514.7348333333,614206.0,-23707,Continuing
26,96,-383479,-335736.98199999996,614206.0,-23707,Continuing
27,36,-190636,-383737.87466666667,614206.0,-23707,Continuing
28,47,-416405,-426473.10333333333,614206.0,-23707,Continuing
29,106,-437082,-476595.5683333333,603863.0,-23707,Continuing
30,14,-925193,-615785.9308333333,585764.0,-23707,Continuing
31,9,-914156,-509871.5820833336,589196.5499999931,-23707,Continuing
32,102,-129483,-393380.2946666666,723520.0,-23707,Continuing
33,101,-239057,-256075.54250000004,784673.0,-23707,Continuing
34,104,-208028,-430071.59537500003,784673.0,-23707,Continuing
35,103,-145224,-288471.6897222222,784673.0,-23707,Continuing
36,22,-1182236,-1070529.1732380951,1138644.0,-23707,Continuing
37,128,-258154,-575416.4099603173,768932.0,-23707,Continuing
38,129,-316310,-382299.96829365083,706128.0,-23707,Continuing
39,11,-284710,-597525.4518055555,717165.0,-23707,Continuing
40,130,-319618,-328606.64699999994,656002.0,-23707,Continuing
41,12,-602576,-410016.43108333333,629446.0,-23707,Continuing
42,25,-876981,-1109575.92485119,792599.9499999989,-23707,Continuing
43,10,-981850,-749266.2186785716,629446.0,-23707,Continuing
44,54,-376516,-280472.8075773809,387789.0,-23707,Continuing
45,108,-719564,-463111.35799999995,419258.0,-23707,Continuing
46,19,-446747,-1070821.4105833329,687818.4666666647,-23707,Continuing
47,23,-1281399,-1039853.5662499998,820868.0,-23707,Continuing
48,20,-533060,-689812.2292916668,735489.0,-23707,Continuing
49,24,-1300295,-1197435.78075,748339.0,-23707,Continuing
50,56,-133495,-300803.66140476195,376174.0,-23707,Continuing
51,107,-701140,-607560.6604166668,419258.0,-23707,Continuing
52,44,-299002,-291772.23141666665,330973.0,-23707,Continuing
53,49,-234879,-365012.36625,337057.0,-23707,Continuing
54,55,-463506,-352334.2650833333,323636.15833333315,-23707,Continuing
55,132,-503950,-494552.00326190464,344323.0,-23707,Continuing
56,60,-38893,-199479.14833333335,253996.0,-23707,Continuing
57,95,-163985,-192053.285,344586.0,-23707,Continuing
58,33,-132665,-206584.535,344586.0,-23707,Continuing
59,62,-40621,-269609.9225,344586.0,-23707,Continuing
60,37,-342685,-198935.535,342858.0,-23707,Continuing
61,30,-209698,-183669.43875,342858.0,-23707,Continuing
62,31,-316345,-197202.48,342858.0,-23707,Continuing
63,88,-132641,-282368.38737500005,342858.0,-23707,Continuing
64,57,-237318,-139516.52075,277417.0,-23707,Continuing
65,133,-541686,-500397.0326428571,344049.5357142857,-23707,Continuing
66,98,-147202,-192952.40320238096,279071.0,-23707,Continuing
67,41,-370439,-300018.043625,269203.0,-23707,Continuing
68,120,-91655,-235291.78249999997,240956.0,-23707,Continuing
69,121,-107908,-150328.58825,251030.0,-23707,Continuing
70,42,-482218,-280145.25304166664,248674.74999999924,-23707,Continuing
71,82,-252642,-537638.7572023809,344323.0,-23707,Continuing
72,38,-224858,-291617.6408333333,270366.0,-23707,Continuing
73,7,-144556,-294481.0858333333,270366.0,-23707,Continuing
74,8,-351227,-197075.745,337662.0,-23707,Continuing
75,65,-349707,-267237.3660833333,337662.0,-23707,Continuing
76,134,-593083,-493734.1540833333,289044.0,-23707,Continuing
77,105,-141683,-208834.25933928578,226860.3333333333,-23707,Continuing
