Iteration,Experiment Index,Observed Elastic Modulus,UCB Score,Mean Prediction,Standard Deviation,Kernel Parameters,Max Modulus in Dataset,Stopping Reason
0,14,39.58562154046682,,,,39.5**2 * RBF(length_scale=0.00133) + WhiteKernel(noise_level=7.99),296.35081017123304,Initial selection
1,0,81.74085575257114,197.9281060051993,0.0,39.585621201039864,64.1**2 * RBF(length_scale=6.5) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
2,58,211.50865412415317,290.7633483996856,38.65727560091877,50.42121455975336,145**2 * RBF(length_scale=7.28) + WhiteKernel(noise_level=2.15e-06),296.35081017123304,Continuing
3,72,189.44122006132594,577.8814140802417,59.56876141379489,103.66253053328937,171**2 * RBF(length_scale=8.76) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
4,53,228.31076155204596,574.2362777661458,155.0500119340416,83.83725316642082,187**2 * RBF(length_scale=10.5) + WhiteKernel(noise_level=2.2e-06),296.35081017123304,Continuing
5,71,270.69323356331364,427.3754350872399,186.5585278050527,48.163381456437435,182**2 * RBF(length_scale=8.36) + WhiteKernel(noise_level=2.2e-06),296.35081017123304,Continuing
6,52,231.07458974395303,471.76721768524527,150.81976641500614,64.18949025404783,172**2 * RBF(length_scale=7.39) + WhiteKernel(noise_level=2.2e-06),296.35081017123304,Continuing
7,42,179.2410423946837,484.8070551721084,133.56255542634744,70.24889994915219,171**2 * RBF(length_scale=7.74) + WhiteKernel(noise_level=2.22e-06),296.35081017123304,Continuing
8,54,197.84044623035882,466.0582151543814,222.38743596657605,48.734155837561076,164**2 * RBF(length_scale=7.74) + WhiteKernel(noise_level=2.21e-06),296.35081017123304,Continuing
9,61,201.80400290446062,425.46725485517175,178.2870342262636,49.43604412578163,162**2 * RBF(length_scale=7.99) + WhiteKernel(noise_level=2.21e-06),296.35081017123304,Continuing
10,70,172.0732296612731,359.3485520723009,223.68571553472034,27.13256730751611,154**2 * RBF(length_scale=6.84) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
11,47,188.55697291016554,391.90881122529265,238.3726415531417,30.70723393443018,147**2 * RBF(length_scale=6.15) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
12,67,55.10215022969636,394.8675552249206,135.73191929358268,51.827127186267575,155**2 * RBF(length_scale=6.13) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
13,8,242.7128680778461,363.8353924355871,157.0689257208741,41.3532933429426,173**2 * RBF(length_scale=6.17) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
14,41,220.5104016857166,386.4130506050816,186.5153356425455,39.97954299250723,182**2 * RBF(length_scale=6.55) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
15,6,204.17680289774339,366.5071031646703,172.55356153497428,38.7907083259392,188**2 * RBF(length_scale=6.82) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
16,57,296.35081017123304,338.6130265756638,209.916389463501,25.739327422432563,165**2 * RBF(length_scale=5.09) + WhiteKernel(noise_level=10),296.35081017123304,Max modulus reached
