Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,139,1350.4,48692.766,11310.599,2510.3,Continuing
2,263,1123.1,39655.633,9108.371,2510.3,Continuing
3,169,1250.5,4463.592,163.91164,2510.3,Continuing
4,239,1144.8,1663.8533,43.743336,2510.3,Continuing
5,191,2411.5,1446.1788,28.454563,2510.3,Continuing
6,212,2249.6,2235.7942,41.566734,2510.3,Continuing
7,31,2487.3,1964.1805,33.706146,2510.3,Continuing
8,118,1603.3,2480.0874,43.681187,2510.3,Continuing
9,99,2411.5,2478.3445,40.517624,2510.3,Continuing
10,106,2381.6,2247.4575,39.885628,2510.3,Continuing
11,292,2372.4,2289.4055,36.578255,2510.3,Continuing
12,73,2381.6,2280.372,41.12824,2510.3,Continuing
13,194,1233.3,2140.5662,43.13555,2510.3,Continuing
14,273,2402.3,2352.1426,103.09498,2510.3,Continuing
15,71,2501.1,2354.3877,61.450447,2510.3,Continuing
16,206,2331.1,2434.1135,57.95612,2510.3,Continuing
17,289,1571.2,2046.9768,70.89904,2510.3,Continuing
18,306,2510.3,1852.0509,42.469616,2510.3,Max Yield Strength reached
