Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,0,1167.2,1235.8997,0.0,2510.3,Continuing
2,5,1164.4,1208.4193,33.655678,2510.3,Continuing
3,244,1081.1,1195.5696,35.272984,2510.3,Continuing
4,47,1228.9,1201.549,34.34998,2510.3,Continuing
5,296,1681.2,1117.7355,62.147354,2510.3,Continuing
6,118,1603.3,1424.9199,271.31647,2510.3,Continuing
7,184,1012.8,1428.8794,237.9955,2510.3,Continuing
8,12,1455.4,1161.8086,93.79167,2510.3,Continuing
9,210,1580.0,1253.425,184.64397,2510.3,Continuing
10,45,1716.3,1404.1991,175.29704,2510.3,Continuing
11,71,2501.1,1417.2993,222.16516,2510.3,Continuing
12,306,2510.3,1811.2716,557.85956,2510.3,Max Yield Strength reached
