Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,0,1167.2,1295.9998,0.00012207031,2510.3,Continuing
2,2,1382.2,1257.3593,59.0233,2510.3,Continuing
3,7,1306.9,1354.9191,50.302975,2510.3,Continuing
4,24,1383.7,1357.0989,35.4967,2510.3,Continuing
5,301,1359.7,1367.6255,31.330284,2510.3,Continuing
6,160,1309.1,1377.3827,15.308761,2510.3,Continuing
7,135,1354.2,1377.8,14.7674055,2510.3,Continuing
8,256,1016.4,1378.1764,9.646234,2510.3,Continuing
9,155,1344.4,1370.7958,31.681257,2510.3,Continuing
10,235,1419.4,1369.7854,13.353949,2510.3,Continuing
11,169,1250.5,1392.2456,25.515848,2510.3,Continuing
12,44,1474.4,1373.5,46.206512,2510.3,Continuing
13,181,1801.8,1416.4575,59.703796,2510.3,Continuing
14,75,1471.1,1412.9214,191.47592,2510.3,Continuing
15,62,1130.0,1388.8872,176.69205,2510.3,Continuing
16,151,1109.3,1263.766,201.65524,2510.3,Continuing
17,264,1288.4,1356.2786,62.319313,2510.3,Continuing
18,225,1088.6,1261.858,211.30046,2510.3,Continuing
19,296,1681.2,1298.5497,172.78128,2510.3,Continuing
20,244,1081.1,1392.2076,184.65695,2510.3,Continuing
21,118,1603.3,1397.4979,130.24477,2510.3,Continuing
22,184,1012.8,1500.2048,108.2047,2510.3,Continuing
23,25,1005.9,1441.586,109.00297,2510.3,Continuing
24,176,1026.6,1379.859,128.08827,2510.3,Continuing
25,21,1860.3,1337.6,177.08658,2510.3,Continuing
26,77,1653.6,1612.7045,284.74234,2510.3,Continuing
27,246,1564.0,1656.9441,197.81511,2510.3,Continuing
28,215,1688.1,1637.989,162.41537,2510.3,Continuing
29,142,1340.1,1617.7267,128.39403,2510.3,Continuing
30,150,1846.5,1609.5914,118.03245,2510.3,Continuing
31,188,1681.2,1566.2814,113.99766,2510.3,Continuing
32,158,1688.1,1617.9712,72.22162,2510.3,Continuing
33,119,1736.3,1630.8339,78.38915,2510.3,Continuing
34,279,1805.2,1633.7487,49.652237,2510.3,Continuing
35,146,1722.5,1608.1775,85.13075,2510.3,Continuing
36,285,1812.1,1623.5717,93.31644,2510.3,Continuing
37,167,1731.7,1591.2964,112.93834,2510.3,Continuing
38,305,1139.7,1562.6174,133.04575,2510.3,Continuing
39,33,1819.0,1514.4343,164.85333,2510.3,Continuing
40,193,1784.5,1534.3287,148.14354,2510.3,Continuing
41,46,1798.3,1519.4436,147.24896,2510.3,Continuing
42,291,1577.8,1537.1587,175.18367,2510.3,Continuing
43,266,1667.4,1468.6849,135.1245,2510.3,Continuing
44,8,1683.0,1396.4178,146.05394,2510.3,Continuing
45,126,1391.8,1425.8615,131.42984,2510.3,Continuing
46,172,1164.4,1381.5896,128.1907,2510.3,Continuing
47,102,1575.5,1387.2279,139.1048,2510.3,Continuing
48,219,1804.2,1439.701,114.98768,2510.3,Continuing
49,299,1777.6,1567.0154,186.59071,2510.3,Continuing
50,189,1818.0,1689.0585,136.71695,2510.3,Continuing
51,186,1741.8,1713.75,98.03522,2510.3,Continuing
52,82,1746.6,1740.7229,74.26383,2510.3,Continuing
53,117,1810.0,1669.3727,76.00862,2510.3,Continuing
54,278,1743.5,1649.7291,79.918495,2510.3,Continuing
55,262,1309.1,1602.5764,98.70957,2510.3,Continuing
56,222,1792.1,1554.0527,121.5202,2510.3,Continuing
57,121,1795.5,1568.4524,120.484955,2510.3,Continuing
58,287,1615.8,1511.2826,121.46234,2510.3,Continuing
59,231,1547.3,1519.6245,134.25838,2510.3,Continuing
60,173,1522.7,1536.6655,104.775055,2510.3,Continuing
61,216,1371.1,1535.5702,103.60477,2510.3,Continuing
62,14,1564.0,1523.8009,72.463196,2510.3,Continuing
63,54,1429.7,1512.1431,79.59904,2510.3,Continuing
64,276,1629.9,1473.9663,120.74584,2510.3,Continuing
65,18,1592.9,1578.7288,70.104355,2510.3,Continuing
66,198,1061.1,1487.9382,112.89903,2510.3,Continuing
67,177,1503.4,1488.1348,88.48992,2510.3,Continuing
68,49,1550.3,1464.0386,77.59457,2510.3,Continuing
69,38,1426.2,1442.7433,87.06489,2510.3,Continuing
70,15,1136.9,1416.0331,115.67865,2510.3,Continuing
71,213,1405.6,1470.3042,53.11686,2510.3,Continuing
72,13,1299.8,1434.0815,73.13475,2510.3,Continuing
73,12,1455.4,1415.5292,105.10482,2510.3,Continuing
74,161,1167.2,1385.6548,102.01242,2510.3,Continuing
75,134,1282.2,1402.757,74.22163,2510.3,Continuing
76,259,1463.3,1400.2621,84.81394,2510.3,Continuing
77,35,1357.3,1390.1393,83.50033,2510.3,Continuing
78,238,1188.5,1333.7247,157.26051,2510.3,Continuing
79,16,1328.3,1382.4618,64.43618,2510.3,Continuing
80,263,1123.1,1323.8132,131.42427,2510.3,Continuing
81,79,1641.2,1293.2595,151.02634,2510.3,Continuing
82,260,1599.4,1517.3276,177.25684,2510.3,Continuing
83,45,1716.3,1521.041,110.000885,2510.3,Continuing
84,203,1688.1,1467.5795,149.55692,2510.3,Continuing
85,280,1730.2,1473.0463,121.67034,2510.3,Continuing
86,289,1571.2,1469.1971,153.56581,2510.3,Continuing
87,124,1600.0,1471.9037,133.59042,2510.3,Continuing
88,204,2005.5,1494.733,123.68778,2510.3,Continuing
89,68,2006.0,1698.5558,255.47571,2510.3,Continuing
90,185,1998.6,1578.117,115.76988,2510.3,Continuing
91,64,1661.2,1573.9148,196.58556,2510.3,Continuing
92,227,1874.6,1547.1069,164.04883,2510.3,Continuing
93,19,1723.2,1646.4722,198.93637,2510.3,Continuing
94,275,1392.4,1648.7479,143.62291,2510.3,Continuing
95,34,1730.2,1595.0297,138.54741,2510.3,Continuing
96,127,1737.2,1536.7164,173.56723,2510.3,Continuing
97,115,1536.5,1533.0121,167.60313,2510.3,Continuing
98,252,1730.2,1513.2594,133.49774,2510.3,Continuing
99,192,1674.6,1557.5048,132.6238,2510.3,Continuing
100,39,1071.4,1550.1208,113.310524,2510.3,Continuing
101,205,1730.2,1569.786,124.79844,2510.3,Continuing
102,224,1792.2,1543.2307,128.2814,2510.3,Continuing
103,297,1404.2,1470.952,165.12762,2510.3,Continuing
104,300,1164.4,1395.5974,190.59038,2510.3,Continuing
105,100,1047.3,1437.5593,155.17986,2510.3,Continuing
106,309,1212.0,1455.4423,173.09378,2510.3,Continuing
107,40,2157.3,1460.2877,119.8996,2510.3,Continuing
108,245,1298.8,1535.925,180.00919,2510.3,Continuing
109,6,1605.4,1467.3184,166.40887,2510.3,Continuing
110,212,2249.6,1451.8986,189.62071,2510.3,Continuing
111,239,1144.8,1497.7146,208.1535,2510.3,Continuing
112,206,2331.1,1438.509,228.87158,2510.3,Continuing
113,71,2501.1,1749.4883,326.08847,2510.3,Continuing
114,273,2402.3,1898.0731,374.1182,2510.3,Continuing
115,191,2411.5,1936.2958,269.9488,2510.3,Continuing
116,99,2411.5,1900.0144,398.85474,2510.3,Continuing
117,31,2487.3,1832.5104,413.29688,2510.3,Continuing
118,73,2381.6,1536.146,233.0696,2510.3,Continuing
119,292,2372.4,2030.2925,396.37537,2510.3,Continuing
120,106,2381.6,2111.6497,312.41592,2510.3,Continuing
121,306,2510.3,1992.5701,374.58273,2510.3,Max Yield Strength reached
