Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,0,1167.2,1688.1,0.00036621094,2510.3,Continuing
2,5,1164.4,1497.1024,251.01852,2510.3,Continuing
3,11,1232.0,1549.1921,230.35054,2510.3,Continuing
4,207,1019.0,1480.4872,252.09824,2510.3,Continuing
5,169,1250.5,1493.0398,259.92853,2510.3,Continuing
6,296,1681.2,1528.7584,212.21017,2510.3,Continuing
7,291,1577.8,1474.1108,244.8599,2510.3,Continuing
8,57,1235.9,1413.8864,192.9498,2510.3,Continuing
9,266,1667.4,1465.2937,135.64658,2510.3,Continuing
10,46,1798.3,1523.1332,138.85623,2510.3,Continuing
11,249,1460.7,1538.1097,163.71509,2510.3,Continuing
12,21,1860.3,1428.2876,163.7572,2510.3,Continuing
13,279,1805.2,1631.3042,245.62671,2510.3,Continuing
14,285,1812.1,1707.401,220.24583,2510.3,Continuing
15,119,1736.3,1723.3516,167.07326,2510.3,Continuing
16,193,1784.5,1740.0887,49.656048,2510.3,Continuing
17,142,1340.1,1731.7252,109.16575,2510.3,Continuing
18,158,1688.1,1609.0216,195.57399,2510.3,Continuing
19,33,1819.0,1593.8842,155.81834,2510.3,Continuing
20,113,1405.6,1548.1804,130.41747,2510.3,Continuing
21,246,1564.0,1602.6074,134.7136,2510.3,Continuing
22,77,1653.6,1673.9181,115.2268,2510.3,Continuing
23,188,1681.2,1492.4911,156.41968,2510.3,Continuing
24,150,1846.5,1512.3585,116.305756,2510.3,Continuing
25,41,1169.4,1484.2253,126.77361,2510.3,Continuing
26,146,1722.5,1473.1793,184.07559,2510.3,Continuing
27,37,1412.5,1426.6561,152.34213,2510.3,Continuing
28,214,1529.6,1420.5536,96.39131,2510.3,Continuing
29,172,1164.4,1429.2806,133.18556,2510.3,Continuing
30,251,1369.5,1368.5858,144.35715,2510.3,Continuing
31,183,1502.0,1374.5457,108.661095,2510.3,Continuing
32,156,1550.3,1408.9913,100.07135,2510.3,Continuing
33,263,1123.1,1436.5519,91.03659,2510.3,Continuing
34,237,1350.4,1422.6859,111.19008,2510.3,Continuing
35,89,1021.0,1383.4774,134.29971,2510.3,Continuing
36,20,1536.5,1381.6777,108.55226,2510.3,Continuing
37,226,1646.7,1457.7732,109.54137,2510.3,Continuing
38,244,1081.1,1367.9381,86.991875,2510.3,Continuing
39,167,1731.7,1331.3611,148.06325,2510.3,Continuing
40,126,1391.8,1467.6349,161.04,2510.3,Continuing
41,287,1615.8,1401.0468,152.90724,2510.3,Continuing
42,305,1139.7,1482.0012,123.32825,2510.3,Continuing
43,14,1564.0,1397.5046,152.20879,2510.3,Continuing
44,213,1405.6,1490.2103,113.85964,2510.3,Continuing
45,54,1429.7,1484.7104,79.77299,2510.3,Continuing
46,52,1332.7,1452.7823,95.06011,2510.3,Continuing
47,173,1522.7,1412.9517,115.44535,2510.3,Continuing
48,170,1274.7,1427.1304,67.64417,2510.3,Continuing
49,102,1575.5,1405.6562,82.95948,2510.3,Continuing
50,134,1282.2,1408.3987,98.78391,2510.3,Continuing
51,262,1309.1,1427.0187,80.89162,2510.3,Continuing
52,13,1299.8,1382.7865,70.43321,2510.3,Continuing
53,216,1371.1,1372.4606,103.94309,2510.3,Continuing
54,301,1359.7,1379.8547,66.89688,2510.3,Continuing
55,304,1302.8,1372.0702,63.268883,2510.3,Continuing
56,8,1683.0,1367.7743,99.19637,2510.3,Continuing
57,61,1405.6,1381.9641,88.427826,2510.3,Continuing
58,219,1804.2,1363.073,107.270706,2510.3,Continuing
59,189,1818.0,1548.6317,211.7073,2510.3,Continuing
60,117,1810.0,1641.1921,199.21815,2510.3,Continuing
61,186,1741.8,1759.6305,94.14361,2510.3,Continuing
62,82,1746.6,1737.6715,93.493675,2510.3,Continuing
63,299,1777.6,1715.0024,103.02443,2510.3,Continuing
64,278,1743.5,1699.6644,68.96198,2510.3,Continuing
65,121,1795.5,1594.7712,124.422585,2510.3,Continuing
66,222,1792.1,1696.4799,129.1601,2510.3,Continuing
67,231,1547.3,1403.9797,153.01854,2510.3,Continuing
68,49,1550.3,1415.5156,66.05506,2510.3,Continuing
69,198,1061.1,1367.218,112.99686,2510.3,Continuing
70,1,1502.0,1364.4495,81.99923,2510.3,Continuing
71,178,1460.7,1377.9415,49.611454,2510.3,Continuing
72,248,1155.0,1353.2953,97.44801,2510.3,Continuing
73,112,1471.0,1350.2756,88.45732,2510.3,Continuing
74,16,1328.3,1365.0415,56.58874,2510.3,Continuing
75,120,1275.3,1346.7473,50.219513,2510.3,Continuing
76,160,1309.1,1315.6439,122.66289,2510.3,Continuing
77,4,1322.1,1336.0751,49.51406,2510.3,Continuing
78,35,1357.3,1310.2131,132.96661,2510.3,Continuing
79,6,1605.4,1314.1165,118.03775,2510.3,Continuing
80,9,1155.0,1340.6925,90.565895,2510.3,Continuing
81,63,1423.8,1346.2349,63.01641,2510.3,Continuing
82,50,1371.4,1359.2266,69.90353,2510.3,Continuing
83,235,1419.4,1332.6406,83.087845,2510.3,Continuing
84,44,1474.4,1353.8689,62.88288,2510.3,Continuing
85,181,1801.8,1376.8737,84.93912,2510.3,Continuing
86,135,1354.2,1373.657,111.03559,2510.3,Continuing
87,141,1273.3,1352.068,52.218464,2510.3,Continuing
88,2,1382.2,1356.1843,64.6684,2510.3,Continuing
89,177,1503.4,1335.6476,137.66725,2510.3,Continuing
90,18,1592.9,1391.4095,173.13322,2510.3,Continuing
91,276,1629.9,1394.952,164.68396,2510.3,Continuing
92,245,1298.8,1364.1646,106.84849,2510.3,Continuing
93,40,2157.3,1353.1617,117.93804,2510.3,Continuing
94,212,2249.6,1554.3984,316.42715,2510.3,Continuing
95,309,1212.0,1861.9456,345.58313,2510.3,Continuing
96,64,1661.2,1555.0212,287.46664,2510.3,Continuing
97,239,1144.8,1568.8687,324.3726,2510.3,Continuing
98,289,1571.2,1497.9816,205.0431,2510.3,Continuing
99,191,2411.5,1465.9543,252.97716,2510.3,Continuing
100,107,1309.1,1565.4023,258.38553,2510.3,Continuing
101,76,1669.3,1569.3474,258.1287,2510.3,Continuing
102,99,2411.5,1524.9796,169.44562,2510.3,Continuing
103,273,2402.3,1902.2917,398.3668,2510.3,Continuing
104,71,2501.1,2213.6785,250.91621,2510.3,Continuing
105,73,2381.6,1628.253,185.8568,2510.3,Continuing
106,292,2372.4,2063.7097,373.40408,2510.3,Continuing
107,106,2381.6,2202.5632,274.9722,2510.3,Continuing
108,206,2331.1,2241.7495,255.76515,2510.3,Continuing
109,31,2487.3,2212.8103,155.3908,2510.3,Continuing
110,306,2510.3,2015.3337,379.48227,2510.3,Max Yield Strength reached
