Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,264,1288.4,0.05501151935614804,1048.8088472441152,2510.3,Continuing
2,78,1580.1,208.16308019169907,1041.4347578966076,2510.3,Continuing
3,87,1393.5,321.12929862155653,1037.7646310363348,2510.3,Continuing
4,154,1123.1,397.75660108197974,1035.1110541471194,2510.3,Continuing
5,5,1164.4,578.4673747565782,844.9475795056222,2510.3,Continuing
6,265,1680.6,1201.5763607345807,208.99905733771666,2510.3,Continuing
7,136,1199.0,1267.0843448710157,243.65908283032257,2510.3,Continuing
8,181,1801.8,1267.167635820424,226.08955722368415,2510.3,Continuing
9,169,1250.5,1294.712720349853,275.02470807269736,2510.3,Continuing
10,235,1419.4,1300.7645918085789,256.6971035568412,2510.3,Continuing
11,135,1354.2,1319.506883895678,239.32761136672912,2510.3,Continuing
12,44,1474.4,1328.360469845975,225.29666659675695,2510.3,Continuing
13,245,1298.8,1342.9365126888038,215.5479041179197,2510.3,Continuing
14,123,1729.4,1316.0485056526477,216.19522476072214,2510.3,Continuing
15,171,1837.9,1361.9553917589858,220.92597950363515,2510.3,Continuing
16,111,1274.7,1384.0344860589757,241.57962580033353,2510.3,Continuing
17,139,1350.4,1379.5599476387813,236.10793057631605,2510.3,Continuing
18,303,1221.6,1380.2941333762287,228.7396165022047,2510.3,Continuing
19,215,1688.1,1372.6980031743944,226.48591227770012,2510.3,Continuing
20,57,1235.9,1387.1919122737356,229.408882859311,2510.3,Continuing
21,26,1236.6,1380.7652335859684,226.9361092855944,2510.3,Continuing
22,296,1681.2,1374.9048857030407,224.37807339020486,2510.3,Continuing
23,216,1371.1,1387.3652429245694,226.78591822081833,2510.3,Continuing
24,102,1575.5,1387.9237718688769,221.58049156308977,2510.3,Continuing
25,8,1683.0,1395.8357696900387,219.0861095250903,2510.3,Continuing
26,30,1194.0,1406.2891884154462,220.7822776977766,2510.3,Continuing
27,291,1577.8,1398.388292419618,221.25800947057775,2510.3,Continuing
28,21,1860.3,1405.1703393643334,218.93554649375446,2510.3,Continuing
29,285,1812.1,1418.3073016742583,230.04877939056828,2510.3,Continuing
30,119,1736.3,1429.9214539007962,236.17492308924352,2510.3,Continuing
31,246,1564.0,1439.3158749358531,237.67598302945066,2510.3,Continuing
32,279,1805.2,1443.827527875997,234.2720893537551,2510.3,Continuing
33,158,1688.1,1460.8503796034438,237.13232900918828,2510.3,Continuing
34,77,1653.6,1495.8527602567494,231.5298446403601,2510.3,Continuing
35,146,1722.5,1518.2942685857092,226.09591982852953,2510.3,Continuing
36,193,1784.5,1544.3884114080754,220.73266422678805,2510.3,Continuing
37,142,1340.1,1569.7254772156734,216.45809555407982,2510.3,Continuing
38,188,1681.2,1544.7438827681162,220.74271977354698,2510.3,Continuing
39,150,1846.5,1558.0460588720903,215.99651645557444,2510.3,Continuing
40,33,1819.0,1578.1680069506779,214.67336915852943,2510.3,Continuing
41,46,1798.3,1588.824542468282,212.96394020134088,2510.3,Continuing
42,266,1667.4,1582.1737684325283,212.52167542344938,2510.3,Continuing
43,24,1383.7,1575.5609407457466,207.9833016351224,2510.3,Continuing
44,305,1139.7,1536.8832196261947,218.5448064195428,2510.3,Continuing
45,2,1382.2,1558.6067300256082,216.95158882722617,2510.3,Continuing
46,155,1344.4,1547.2475729664998,215.929160600203,2510.3,Continuing
47,301,1359.7,1537.3880060204679,216.08210639882358,2510.3,Continuing
48,251,1369.5,1530.3717950228456,215.42857439300298,2510.3,Continuing
49,304,1302.8,1522.5198895071992,214.64087075363332,2510.3,Continuing
50,120,1275.3,1514.2944579687535,214.71068321431832,2510.3,Continuing
51,92,1280.7,1505.5550563367751,215.7063637706413,2510.3,Continuing
52,199,1369.5,1498.2023878907014,215.9925147798051,2510.3,Continuing
53,269,1368.5,1492.7087070140171,213.9460126082194,2510.3,Continuing
54,52,1332.7,1487.5691628870188,211.94065047680715,2510.3,Continuing
55,167,1731.7,1477.5154534497824,212.56797741480207,2510.3,Continuing
56,103,1314.2,1486.5621348761406,210.16698012216204,2510.3,Continuing
57,126,1391.8,1476.961663396915,210.84419257313348,2510.3,Continuing
58,308,1258.6,1477.9435544417515,205.89908246527887,2510.3,Continuing
59,267,1352.2,1469.6166293793704,204.49802531236637,2510.3,Continuing
60,94,1376.3,1462.1210899218022,200.34521135573587,2510.3,Continuing
61,48,1451.7,1412.5989266164493,212.4699090245984,2510.3,Continuing
62,207,1019.0,1406.3585301590274,207.23201972004773,2510.3,Continuing
63,36,1245.4,1450.9637380197257,195.15947157436216,2510.3,Continuing
64,62,1130.0,1410.9741657488205,199.59926171453054,2510.3,Continuing
65,4,1322.1,1434.6933137476042,191.84487346276052,2510.3,Continuing
66,160,1309.1,1398.382789076327,193.6306531582893,2510.3,Continuing
67,270,1300.3,1422.0768020031223,183.9171317600798,2510.3,Continuing
68,54,1429.7,1395.162967600131,183.78106823950424,2510.3,Continuing
69,39,1071.4,1390.939966238402,180.10579520093728,2510.3,Continuing
70,302,1311.1,1402.8205829681879,179.20721269936314,2510.3,Continuing
71,71,2501.1,1318.5826040782788,202.15775583822298,2510.3,Continuing
72,268,1263.6,1447.9322314013762,257.1874022587143,2510.3,Continuing
73,41,1169.4,1446.179775109814,256.1764888101482,2510.3,Continuing
74,281,1338.0,1441.8165834885544,256.8448303313937,2510.3,Continuing
75,3,1341.7,1440.5736842225047,255.42854053462273,2510.3,Continuing
76,134,1282.2,1439.4086095462737,254.01021837474553,2510.3,Continuing
77,45,1716.3,1437.3789532729627,253.08030627683513,2510.3,Continuing
78,273,2402.3,1440.9652486450723,253.2459598410996,2510.3,Continuing
79,206,2331.1,1451.3006421011585,273.68542364906546,2510.3,Continuing
80,147,1736.3,1774.9743315574713,173.35701537600983,2510.3,Continuing
81,201,1586.7,1485.3548393431802,165.58927792470996,2510.3,Continuing
82,6,1605.4,1406.307628879786,180.68880510516107,2510.3,Continuing
83,219,1804.2,1447.937504007159,170.53728062926217,2510.3,Continuing
84,299,1777.6,1499.976548618181,177.5565206303338,2510.3,Continuing
85,189,1818.0,1537.0265365916189,177.66980102835933,2510.3,Continuing
86,82,1746.6,1571.484046867217,177.2383894165145,2510.3,Continuing
87,186,1741.8,1596.8225422770029,170.58227950562224,2510.3,Continuing
88,117,1810.0,1608.6991960784858,163.85127905550632,2510.3,Continuing
89,278,1743.5,1628.460860390243,159.93217977125013,2510.3,Continuing
90,222,1792.1,1627.3780592361497,154.47824710875577,2510.3,Continuing
91,121,1795.5,1642.7993324194413,150.96938582902055,2510.3,Continuing
92,276,1629.9,1556.8363871674464,152.08945222404773,2510.3,Continuing
93,262,1309.1,1548.8544419451227,149.94951724807234,2510.3,Continuing
94,124,1600.0,1361.2438302493697,199.292741205909,2510.3,Continuing
95,231,1547.3,1471.6996367220945,166.62504782552637,2510.3,Continuing
96,18,1592.9,1466.6512598783834,164.21970236358004,2510.3,Continuing
97,49,1550.3,1487.39048058574,156.15537216980172,2510.3,Continuing
98,236,1019.7,1482.1460340807007,154.52891276287087,2510.3,Continuing
99,177,1503.4,1461.0540561082155,171.26403414067892,2510.3,Continuing
100,12,1455.4,1454.5550953459233,166.50101142119996,2510.3,Continuing
101,203,1688.1,1400.0494533266137,182.09458223888103,2510.3,Continuing
102,212,2249.6,1436.3663531175132,173.22523037910534,2510.3,Continuing
103,184,1012.8,1594.3691976543496,238.32374362748817,2510.3,Continuing
104,191,2411.5,1558.130173460452,254.44877337845182,2510.3,Continuing
105,31,2487.3,1595.543829241175,279.39399965956545,2510.3,Continuing
106,118,1603.3,1621.218387304492,293.24904998457015,2510.3,Continuing
107,210,1580.0,1621.3313677051904,291.0505961159103,2510.3,Continuing
108,99,2411.5,1618.8096871478483,289.1462613467037,2510.3,Continuing
109,106,2381.6,1639.6753260638002,296.9739277428976,2510.3,Continuing
110,73,2381.6,1662.809182202489,302.814589126251,2510.3,Continuing
111,292,2372.4,1684.0911173877214,307.89927588203517,2510.3,Continuing
112,43,1026.6,1704.124384518739,312.15244872870034,2510.3,Continuing
113,130,1109.3,1671.9272699507796,320.919147410468,2510.3,Continuing
114,233,1088.6,1648.9033845116185,326.4401193243453,2510.3,Continuing
115,76,1669.3,1628.971390896695,331.5672850537964,2510.3,Continuing
116,240,1267.1,1627.7020284872888,330.01859766336815,2510.3,Continuing
117,194,1233.3,1618.9373953469626,330.7607789482395,2510.3,Continuing
118,289,1571.2,1607.7685071640874,332.4376136450309,2510.3,Continuing
119,25,1005.9,1606.3839812787053,330.92298746994254,2510.3,Continuing
120,306,2510.3,1587.9047535240416,335.9519052624802,2510.3,Max Yield Strength reached
