Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,45,1716.3,55241.594,14585.434,2510.3,Continuing
2,256,1016.4,44272.117,11055.446,2510.3,Continuing
3,169,1250.5,2348.4092,166.08018,2510.3,Continuing
4,296,1681.2,2377.0732,64.78563,2510.3,Continuing
5,265,1680.6,2433.439,254.64726,2510.3,Continuing
6,206,2331.1,1790.794,41.16875,2510.3,Continuing
7,71,2501.1,2355.504,45.454987,2510.3,Continuing
8,273,2402.3,2355.6497,40.040752,2510.3,Continuing
9,147,1736.3,1874.0043,33.946186,2510.3,Continuing
10,57,1235.9,1611.0088,30.635567,2510.3,Continuing
11,171,1837.9,1533.734,29.68974,2510.3,Continuing
12,139,1350.4,1489.4263,32.406445,2510.3,Continuing
13,291,1577.8,1413.0508,28.796093,2510.3,Continuing
14,285,1812.1,1454.8218,30.912336,2510.3,Continuing
15,246,1564.0,1748.3091,36.315983,2510.3,Continuing
16,119,1736.3,1640.0387,34.68533,2510.3,Continuing
17,146,1722.5,1673.2772,36.04628,2510.3,Continuing
18,266,1667.4,1628.7158,33.028027,2510.3,Continuing
19,46,1798.3,1702.7079,34.676224,2510.3,Continuing
20,158,1688.1,1655.7694,37.004066,2510.3,Continuing
21,138,1525.0,710.8652,391.73337,2510.3,Continuing
22,8,1683.0,1085.6467,421.6574,2510.3,Continuing
23,124,1600.0,1611.8495,183.22676,2510.3,Continuing
24,305,1139.7,1791.2485,107.20935,2510.3,Continuing
25,26,1236.6,1640.0303,47.692062,2510.3,Continuing
26,33,1819.0,1617.0228,40.81498,2510.3,Continuing
27,142,1340.1,1698.119,38.809414,2510.3,Continuing
28,191,2411.5,1676.7887,45.6603,2510.3,Continuing
29,31,2487.3,2324.921,55.895763,2510.3,Continuing
30,99,2411.5,2382.2297,57.82123,2510.3,Continuing
31,106,2381.6,2330.4175,55.396214,2510.3,Continuing
32,292,2372.4,2370.7947,55.241215,2510.3,Continuing
33,194,1233.3,2280.2651,57.0966,2510.3,Continuing
34,212,2249.6,2674.405,67.56919,2510.3,Continuing
35,306,2510.3,2306.6238,85.13678,2510.3,Max Yield Strength reached
