Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,0,1167.2,1212.5999999999915,0.0,2510.3,Continuing
2,209,1309.8,1200.3419999999974,45.399999999999864,2510.3,Continuing
3,254,1324.3,1269.3134999999927,142.5999999999999,2510.3,Continuing
4,48,1451.7,1300.7509999999925,157.0999999999999,2510.3,Continuing
5,109,1437.3,1346.0192499999994,284.5,2510.3,Continuing
6,97,1420.0,1384.4049999999986,239.10000000000014,2510.3,Continuing
7,160,1309.1,1393.2474999999986,239.10000000000014,2510.3,Continuing
8,149,1304.3,1368.5734999999975,284.5,2510.3,Continuing
9,238,1188.5,1356.6857499999949,147.4000000000001,2510.3,Continuing
10,268,1263.6,1339.5252499999976,284.5,2510.3,Continuing
11,277,1172.0,1324.5127499999958,284.5,2510.3,Continuing
12,171,1837.9,1331.3727499999957,279.94000000000005,2510.3,Continuing
13,27,1825.8,1600.858750000006,574.3000000000002,2510.3,Continuing
14,187,1870.6,1742.7520000000056,533.6000000000001,2510.3,Continuing
15,225,1088.6,1806.308499999996,560.8,2510.3,Continuing
16,37,1412.5,1757.477499999997,782.0,2510.3,Continuing
17,135,1354.2,1750.5214999999982,566.3,2510.3,Continuing
18,249,1460.7,1614.0307499999994,703.3999999999999,2510.3,Continuing
19,265,1680.6,1517.6497499999996,703.3999999999999,2510.3,Continuing
20,136,1199.0,1586.9907499999986,703.3999999999999,2510.3,Continuing
21,132,1478.4,1539.948999999993,782.0,2510.3,Continuing
22,256,1016.4,1513.1297500000003,782.0,2510.3,Continuing
23,264,1288.4,1491.5534999999966,682.0999999999999,2510.3,Continuing
24,263,1123.1,1459.7367500000003,821.5000000000001,2510.3,Continuing
25,139,1350.4,1453.862749999999,854.1999999999999,2510.3,Continuing
26,169,1250.5,1409.999249999997,737.2,2510.3,Continuing
27,111,1274.7,1429.724250000006,670.7000000000003,2510.3,Continuing
28,147,1736.3,1394.8059999999998,666.1400000000001,2510.3,Continuing
29,157,1779.7,1496.4384999999984,665.9000000000001,2510.3,Continuing
30,288,1768.0,1638.5174999999988,637.3,2510.3,Continuing
31,93,1755.2,1663.1577499999987,665.9000000000001,2510.3,Continuing
32,127,1737.2,1643.703249999999,516.1000000000001,2510.3,Continuing
33,275,1392.4,1676.2299999999987,491.29999999999995,2510.3,Continuing
34,201,1586.7,1557.3492500000011,670.7,2510.3,Continuing
35,273,2402.3,1555.8330000000021,574.3000000000002,2510.3,Continuing
36,71,2501.1,1915.5987500000058,1127.6000000000001,2510.3,Continuing
37,206,2331.1,2301.5897499999996,1176.8,2510.3,Continuing
38,31,2487.3,2162.897999999995,1288.5,2510.3,Continuing
39,99,2411.5,2316.8970000000027,1212.6999999999998,2510.3,Continuing
40,191,2411.5,2362.610749999999,1112.8299999999997,2510.3,Continuing
41,106,2381.6,2324.1880000000024,1212.6999999999998,2510.3,Continuing
42,292,2372.4,2338.694499999994,1191.3,2510.3,Continuing
43,73,2381.6,2250.5245000000054,1198.9,2510.3,Continuing
44,5,1164.4,2273.6502500000006,1212.6999999999998,2510.3,Continuing
45,212,2249.6,2273.480499999999,1212.6999999999998,2510.3,Continuing
46,306,2510.3,1912.9810000000025,1336.6999999999998,2510.3,Max Yield Strength reached
