Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Yield Strength in Dataset,Stopping Reason
1,45,1716.3,40500.523,9878.622,2510.3,Continuing
2,138,1525.0,43060.15,10484.77,2510.3,Continuing
3,169,1250.5,6803.0156,514.24274,2510.3,Continuing
4,11,1232.0,1876.5544,94.86561,2510.3,Continuing
5,206,2331.1,1863.0726,42.208378,2510.3,Continuing
6,71,2501.1,2358.1755,43.32953,2510.3,Continuing
7,273,2402.3,2403.9062,42.134895,2510.3,Continuing
8,139,1350.4,1796.0536,48.920734,2510.3,Continuing
9,147,1736.3,1619.7388,32.027092,2510.3,Continuing
10,171,1837.9,1461.3081,32.746258,2510.3,Continuing
11,201,1586.7,1486.5994,29.86256,2510.3,Continuing
12,111,1274.7,1338.9314,32.103374,2510.3,Continuing
13,216,1371.1,1365.1355,35.290714,2510.3,Continuing
14,277,1172.0,1373.8076,30.145044,2510.3,Continuing
15,191,2411.5,1553.8528,41.54287,2510.3,Continuing
16,31,2487.3,2264.528,46.32956,2510.3,Continuing
17,184,1012.8,2458.7231,47.615005,2510.3,Continuing
18,205,1730.2,2984.6978,74.08702,2510.3,Continuing
19,212,2249.6,2564.965,62.818756,2510.3,Continuing
20,99,2411.5,2530.865,55.348495,2510.3,Continuing
21,124,1600.0,2375.8923,65.919846,2510.3,Continuing
22,292,2372.4,2342.0234,49.847576,2510.3,Continuing
23,289,1571.2,2278.9338,53.63628,2510.3,Continuing
24,306,2510.3,2487.2217,55.21286,2510.3,Max Yield Strength reached
